ID	CanUserChange	CanCastSkill	MoveStateMask	ActiveSkillID1	ActiveSkillLevel1	ActiveSkillID2	ActiveSkillLevel2	ActiveSkillID3	ActiveSkillLevel3	ActiveSkillID4	ActiveSkillLevel4	ActiveSkillID5	ActiveSkillLevel5	ActiveSkillID6	ActiveSkillLevel6	ActiveSkillID7	ActiveSkillLevel7	ActiveSkillID8	ActiveSkillLevel8	ActiveSkillID9	ActiveSkillLevel9	ActiveSkillID10	ActiveSkillLevel10	PassiveSkillID1	PassiveSkillLevel1	PassiveSkillID2	PassiveSkillLevel2	PassiveSkillID3	PassiveSkillLevel3	PassiveSkillID4	PassiveSkillLevel4	PassiveSkillID5	PassiveSkillLevel5	PassiveSkillID6	PassiveSkillLevel6	PassiveSkillID7	PassiveSkillLevel7	PassiveSkillID8	PassiveSkillLevel8	SubActiveSkillID1	SubActiveSkillLevel1	SubActiveSkillID2	SubActiveSkillLevel2	SubActiveSkillID3	SubActiveSkillLevel3	SubActiveSkillID4	SubActiveSkillLevel4	SubActiveSkillID5	SubActiveSkillLevel5	SubActiveSkillID6	SubActiveSkillLevel6	SubActiveSkillID7	SubActiveSkillLevel7	SubActiveSkillID8	SubActiveSkillLevel8	SubActiveSkillID9	SubActiveSkillLevel9	SubActiveSkillID10	SubActiveSkillLevel10	SubActiveSkillID11	SubActiveSkillLevel11	SubActiveSkillID12	SubActiveSkillLevel12	SubActiveSkillID13	SubActiveSkillLevel13	SubActiveSkillID14	SubActiveSkillLevel14	SubActiveSkillID15	SubActiveSkillLevel15	SubActiveSkillID16	SubActiveSkillLevel16	MoveStateMask2	ActiveSkillID11	ActiveSkillLevel11	ActiveSkillID12	ActiveSkillLevel12	ActiveSkillID13	ActiveSkillLevel13	ActiveSkillID14	ActiveSkillLevel14	ActiveSkillID15	ActiveSkillLevel15	ActiveSkillID16	ActiveSkillLevel16	ActiveSkillID17	ActiveSkillLevel17	ActiveSkillID18	ActiveSkillLevel18	ActiveSkillID19	ActiveSkillLevel19	ActiveSkillID20	ActiveSkillLevel20	ActiveSkillID21	ActiveSkillLevel21	ActiveSkillID22	ActiveSkillLevel22	ActiveSkillID23	ActiveSkillLevel23	ActiveSkillID24	ActiveSkillLevel24	ActiveSkillID25	ActiveSkillLevel25	ActiveSkillID26	ActiveSkillLevel26	ActiveSkillID27	ActiveSkillLevel27	ActiveSkillID28	ActiveSkillLevel28	ActiveSkillID29	ActiveSkillLevel29	ActiveSkillID30	ActiveSkillLevel30	ActiveSkillID31	ActiveSkillLevel31	ActiveSkillID32	ActiveSkillLevel32	CanJump
1108	1	0	4294967295	26014	1	26272	1	26273	1	26274	1	26275	1	26276	1	26277	1	26278	1	26279	1	26280	1																																																		26281	1	26282	1	26283	1	26284	1	26285	1	26286	1	26287	1	26288	1	26289	1	26290	1	26291	1																							
1109	1	0	4294967295	35940	1	35944	1	35945	1	35946	1	35947	1	35948	1	35949	1	35950	1																																																																																																		
1110	0	0	4294967295	35956	1	35954	1																	35955	1																																																																																												
1112	1	0	4294967295	35688	1	35687	1	35686	1	35974	1																													35685	1	35689	1	35690	1																																																																								
1113	0	0	4294901759	35990	1																																																																																																																
1114	0	0	4294967295	36127	1																																																																																																																
1115	0	0	4294967295	36225	1	36228	1																																	36226	1	36227	1																																																																										
1116	0	0	4294967295	36401	1	36488	1																																																																																																														
1117	0	0	4294967295	36435	1	36436	1	36437	1	36563	1																													36612	1																																																																												
1118	0	0	4294967295	36459	1	36462	1																																	36460	1	36461	1																																																																										
1119	0	0	4294967295	9020	1																																			33913	1																															3																																													
1120	0	0	4294967295	36480	1	36481	1																																																																																																														
1121	0	0	4294967295	36503	1																																																																																																																
1122	1	1	4294967295	36582	1																																																																																																																
1123	0	0	4294967295	36598	1	36599	1	36563	1																																																																																																												
1124	1	0	4294967295	36601	1																																																																																																																
1125	0	0	4294967295	36602	1	35456	1																																																																																																														
1126	0	0	4294967295	36614	1	36615	1	36618	1	36616	1																																																																																																										
1127	0	0	4294967295	36618	1	36617	1																																																																																																														
1128	0	0	4294967295	36619	1	36620	1																																																																																																														
1129	0	0	4294967295	36622	1	36625	1																																	36623	1	36624	1																																																																										
3001	1	0	4294967295	101067	1	101072	1																																																																																																														
10001			4294967295																																																																					3																																													
