ID	Name	FromAchievementID	FromOtherItemID	Quality	CanChatShow	Desc	bIsEffect	szImagePath	bOutOfPrint	nVersion	nGainWayType
596	朱栏小楼		45858	4		<text>text="晚照空庭处，白水观花门。老藤酣睡去，人间画月清。" font=100 </text>				6	7
597	挚友·康宴别	10278		4						6	1
598	挚友·唐小珂	10279		4						6	1
599	挚友·沐晴柔	10280		4						6	1
600	挚友·沈剑心	10281		4						6	1
601	万户侯		46083	4		<text>text="千秋霸业，沉浮我主。\\\n"font=100</text><text>text="第三届武林争霸赛冠军纪念称号。" font=100 </text>				6	8
602	次乡侯		46084	4		<text>text="群豪争雄，笑傲江湖。\\\n"font=100</text><text>text="第三届武林争霸赛亚军纪念称号。" font=100 </text>				6	8
603	亭侯		46085	4		<text>text="英杰论武，罕逢敌手。\\\n"font=100</text><text>text="第三届武林争霸赛季军纪念称号。" font=100 </text>				6	8
604	中更		46086	4		<text>text="第三届武林争霸赛四强纪念称号。" font=100 </text>				6	8
605	左庶长		46087	4		<text>text="第三届武林争霸赛十六强纪念称号。" font=100 </text>				6	8
606	右庶长		46088	4		<text>text="第三届武林争霸赛八强纪念称号。" font=100 </text>				6	8
607	五大夫		46089	4		<text>text="第三届武林争霸赛三十二强纪念称号。" font=100 </text>				6	8
608	公乘		46090	4		<text>text="第三届武林争霸赛六十四强纪念称号。" font=100 </text>				6	8
609	上造		46091	4		<text>text="第三届武林争霸赛参与侠士纪念称号。" font=100 </text>				6	8
610	彩凤吟		47201	5		<text>text="朝饮清泉，夕栖碧海，苍梧凤鸣，不与凡群。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262402.tga	1	6	8
611	自若江湖		47235	4		<text>text="人间俗事无穷尽，但若闲云自在飞。\\\n"font=100</text><text>text="《剑网3》十三周年参与调研的玩家专属称号。" font=100 </text>			1	6	8
612	不出户居士		47317	4		<text>text="近日江湖中新流行的话本小说所署笔名，风格怪异，不知何人所著。" font=100 </text>				6	8
613	化羽		47409	4		<text>text="云涛浩浩，罗浮轩渺。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262618.tga	1	6	9
614	梵钟		47410	4		<text>text="梵宇深麓，晚钟杳微。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262619.tga	1	6	9
615	顾兔		47411	4		<text>text="闲蕊惜芳，顾兔明辉。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262620.tga	1	6	9
616	洒墨		47412	4		<text>text="洒墨镌月，妙笔天生。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262621.tga	1	6	9
617	啸傲		47413	4		<text>text="长风独啸，傲立八方。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262622.tga	1	6	9
618	盈锋		47414	4		<text>text="秋林叶洒，身许霜锋。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262623.tga	1	6	9
619	惑梦		47415	4		<text>text="怎知身幻，惑我梦中。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262624.tga	1	6	9
620	玄翎		47416	4		<text>text="玄翎夜引，隐入九皋。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262625.tga	1	6	9
621	翻江		47417	4		<text>text="劲风掠竹，斜浪翻江。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262626.tga	1	6	9
622	圣烨		47418	4		<text>text="圣火昭华，有烨其光。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262627.tga	1	6	9
623	威灵		47419	4		<text>text="旌旗耀日，仰震威灵。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262628.tga	1	6	9
624	泽音		47420	4		<text>text="翠屏吟风，琴音向晚。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262629.tga	1	6	9
625	霆锐		47421	4		<text>text="掣云拂空，激电星奔。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262630.tga	1	6	9
626	渊洄		47422	4		<text>text="瀚海颂波，鲸跃归渊。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262631.tga	1	6	9
627	辞刃		47423	4		<text>text="星流覆雪，逐华辞刃。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262632.tga	1	6	9
628	移星		47424	4		<text>text="移星换斗，万象重玄。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262633.tga	1	6	9
629	卷藏		47425	4		<text>text="百药冶性，一卷藏心。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\262634.tga	1	6	9
630	横刀断浪		47475	4		<text>text="孤峰立影，锋芒在望！" font=100 </text>			1	6	7
631	一斩锋芒		47882	4		<text>text="少年壮志未消磨，一斩锋芒万里行。" font=100 </text>					
632	梦中人	10599		4		<text>text="如梦之境，似真似幻。梦之尽头，心壁消融。" font=100 </text>				7	1
633	夜渡	10641		4		<text>text="汀月寒生，秋风夜渡；江心古寺，痴心空误。" font=100 </text>				7	1
634	济世	10647		4		<text>text="扶危济困，博施济众。患难相恤，高义相帮。" font=100 </text>				7	1
635	气吞河山		47883	4		<text>text="气吞江山势，意动乾坤移。\\\n"font=100</text><text>text="第二十一届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
636	岱云横天		47884	4		<text>text="岱云触高极，旷望横绝天。\\\n"font=100</text><text>text="第二十一届名剑大会为达到十五段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
637	月凝		48494	4		<text>text="月凝清宵贪花误，云瑰清盏饮露香。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\263722.tga	1	7	9
638	斫水	10681		4		<text>text="寒锋霜刃，鞘藏渊虬。横刀所向，斫水断流。" font=100 </text>			1	7	1
639	千秋	10722		4		<text>text="知见春秋，万世传承。" font=100 </text>				6	1
640	宏门高轩		48849	4		<text>text="晚照空庭处，白水观花门。老藤酣睡去，人间画月清。" font=100 </text>				7	7
641	龙腾霄宇		49330	4		<text>text="成就第二十四阶奖励称号。" font=100 </text>				6	10
642	卓绝千古		49331	4		<text>text="成就第二十五阶奖励称号。" font=100 </text>				7	10
643	引路人		49335	4		<text>text="风雨江湖引路人，丹心热血沃新花。\n萌新教学团本季团长限时称号" font=100 </text>			1	7	7
644	江湖萌新			2		<text>text="江湖引路活动期间，初入江湖的侠士专属称号。" font=100 </text>			1	7	7
645	画江湖		50581	4		<text>text="回首萧瑟山河故，袖手风云天下局。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\266013.tga	1	7	9
646	阵营指挥		50582	4		<text>text="阵营指挥专属称号，装备称号后会显示特殊聊天框。" font=100 </text>			1	7	10
647	不良人		50596	4		<text>text="一天是不良人，一辈子都是不良人。" font=100 </text>			1	7	7
648	风流		50597	4		<text>text="少年得意，白马剑歌，扬旗论武，绝代风流。" font=100 </text>				7	4
649	挚友·李星云	10850		4						7	1
650	名剑			4		<text>text="剑解青云意，峥嵘天地间。\\\n"font=100</text><text>text="第八届竞技大师赛冠军称号" font=100 </text>			1		7
651	绝活			4		<text>text="金羁驰北，负剑武英。显章绝艺，武威登临。\\\n"font=100</text><text>text="第八届竞技大师赛娱乐赛冠军称号" font=100 </text>			1		7
652	完美	10982		4		<text>text="形容千变，初心不改。韶华伴我，完美无憾。" font=100 </text>			1		1
653	挚友·月嘉禾	10990		4						7	1
654	群侠万变		51877	4		<text>text="侠气铺洒，狂澜纵聚。" font=100 </text>			1	7	7
655	酣歌九州		51947	4		<text>text="按剑清九州，归酣歌狂风。\\\n"font=100</text><text>text="第二十二届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
656	凌绝青霄		51948	4		<text>text="激昂绝云气，青霄折桂还。\\\n"font=100</text><text>text="第二十二届名剑大会为达到十五段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
657	凌然	10973		4		<text>text="坦荡在心，凌天之义。灭邪诛恶，正大光明。" font=100 </text>				7	1
658	幽兰引芳		51977	4		<text>text="空谷幽宁，兰草连香。心自清净，松风长长。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\267425.tga		7	3
659	楚天		51782	4		<text>text="尊客入楚天，侠名万里扬。" font=100 </text>				7	7
660	碧瓦朱檐		52296	4		<text>text="朱檐映天阙，碧瓦照苍苔。客行旋万里，乘槎归去来。" font=100 </text>				7	7
661	长虹剑		52330	4		<text>text="虹霞飞溅，日照九州。长虹鸣匣，知音相惜。" font=100 </text>			1		7
662	冰魄剑		52331	4		<text>text="百凤回巢，天女散花。冰魄鸣匣，知音相惜。" font=100 </text>			1		7
663	紫云剑		52332	4		<text>text="杨柳风拂，紫气东来。紫云鸣匣，知音相惜。" font=100 </text>			1		7
664	雨花剑		52333	4		<text>text="呼风唤云，大雨纷飞。雨花鸣匣，知音相惜。" font=100 </text>			1		7
665	奔雷剑		52334	4		<text>text="蛟龙出海，万钧雷霆。奔雷鸣匣，知音相惜。" font=100 </text>			1		7
666	青光剑		52335	4		<text>text="青龙降魔，乘云直上。青光鸣匣，知音相惜。" font=100 </text>			1		7
667	旋风剑		52336	4		<text>text="天琴妙音，摘叶飞花。旋风鸣匣，知音相惜。" font=100 </text>			1		7
668	定武执戟		52629	4		<text>text="第四届武林争霸赛参与侠士纪念称号。" font=100 </text>				7	8
669	定武司戈		52630	4		<text>text="第四届武林争霸赛六十四强纪念称号。" font=100 </text>				7	8
670	定武中侯		52631	4		<text>text="第四届武林争霸赛三十二强纪念称号。" font=100 </text>				7	8
671	定武校尉		52632	4		<text>text="第四届武林争霸赛十六强纪念称号。" font=100 </text>				7	8
672	定威郎将		52633	4		<text>text="第四届武林争霸赛八强纪念称号。" font=100 </text>				7	8
673	定英中郎将		52634	4		<text>text="第四届武林争霸赛四强纪念称号。" font=100 </text>				7	8
674	定骧将军		52635	4		<text>text="声威赫赫，一战成名。\\\n"font=100</text><text>text="第四届武林争霸赛季军纪念称号。" font=100 </text>				7	8
675	定边大将军		52636	4		<text>text="傲视群雄，气压山河。\\\n"font=100</text><text>text="第四届武林争霸赛亚军纪念称号。" font=100 </text>				7	8
676	定远大元帅		52637	4		<text>text="叱咤风云，纵横天下。\\\n"font=100</text><text>text="第四届武林争霸赛冠军纪念称号。" font=100 </text>				7	8
677	挚友·贺闲	11075		4						7	1
678	携游		53825	5		<text>text="枕风听雨，游野食禾。携心伴灵，同乐和歌。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269417.tga	1	7	8
679	魂游	11067		4		<text>text="八荒玄蕴，九野颢穹。梦魂颠倒，如堕云中。" font=100 </text>				7	1
680	逐云行远		53906	4		<text>text="志气慕凌云，日月本悠长，心期未闻易，笃行而致远。\\\n"font=100</text><text>text="《剑网3》十四周年参与调研的玩家专属称号。" font=100 </text>			1	7	8
681	倾国	11088		3		<text>text="琼貌婉转，恍惚千面。一顾倾城，再顾倾国。" font=100 </text>					1
682	踏云行		54144	4		<text>text="道灵今古，踏云丹霄。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269756.tga	1		9
683	万法寂		54145	4		<text>text="万法本空，心外无别。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269757.tga	1		9
684	凝光莹		54146	4		<text>text="烟浮素缕，流莹珠玉。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269758.tga	1		9
685	不尽言		54147	4		<text>text="辍笔难续，黯付尘楮。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269759.tga	1		9
686	烨重霄		54148	4		<text>text="赤乌烨阵，烽火燎原。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269760.tga	1		9
687	切玉刃		54149	4		<text>text="华刃新硎，切玉如泥。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269761.tga	1		9
688	几魂梦		54150	4		<text>text="痴梦谁与，系恨牵情。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269762.tga	1		9
689	堕千劫		54151	4		<text>text="雀翎追命，震怖千劫。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269763.tga	1		9
690	笑东风		54152	4		<text>text="修竹涧影，笑向东风。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269764.tga	1		9
691	经天月		54153	4		<text>text="瀚海重轮，沙洲银雪。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269765.tga	1		9
692	渡征鸿		54154	4		<text>text="征鸿不渡，陇云空愁。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269766.tga	1		9
693	绝来音		54155	4		<text>text="清徵素弦，寄声知音。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269767.tga	1		9
694	曜无涯		54156	4		<text>text="惊霆裂月，疾电奔星。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269768.tga	1		9
695	玉华寒		54157	4		<text>text="阆风渡海，玉魄霜凝。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269769.tga	1		9
696	行路难		54158	4		<text>text="涉世倒悬，赴火不辞。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269770.tga	1		9
697	步天歌		54159	4		<text>text="珠联昭列，星环紫极。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269771.tga	1		9
698	寄蘅芜		54160	4		<text>text="蘅若披香，惟缀幽心。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269772.tga	1		9
699	亘天渊		54161	4		<text>text="鸿濛擘破，横亘天渊。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/269773.tga	1		9
700	鳄霸		54200	5		<text>text="完成奇遇“入蛟宫” 奖励称号。" font=100 </text><text>text="\\\n天上地下，鳄霸唯尔独尊。" font=100 </text>				7	2
701	云从		54095	4		<text>text="同生相应，同气相求。云从龙生，风随虎起。" font=100 </text>			1	7	7
702	稚心	11229		4		<text>text="万生万物，稚而纯粹。以心相待，以心报之。" font=100 </text>				7	1
703	万灵当歌		54198	4		<text>text="箭啸山海，稚心问灵。" font=100 </text>				7	7
704	悠游	11292		4		<text>text="命俦啸侣，相和众灵。悠然念远，世事随风。" font=100 </text>			1	7	1
705	风擎山河		54392	4		<text>text="风擎山河势，意驭乾坤移。\\\n"font=100</text><text>text="第二十三届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
706	狂歌任行		54393	4		<text>text="剑动天地倾，狂歌任我行。\\\n"font=100</text><text>text="第二十三届名剑大会为达到十五段的侠士准备的荣誉奖励。" font=100 </text>			1	7	4
707	狂		54509	4		<text>text="我心何怫郁，狂歌放豪情。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/270126.tga			7
708	大器晚成		54529	3		<text>text="慎终如始，无为自化。" font=100 </text>				7	3
709	天势豪侠		54530	3		<text>text="天道好还，道法自然。" font=100 </text>				7	3
710	引锐流虹		65727	4		<text>text="引弓一箭锐，气撼九霄虹。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/271346.tga	1	7	9
