ShopTemplateID	ShopName	ConfigFile	CanRepair	ScriptName	RequireForceID	PlayerRemoteDataID	CustomShop	comment	SystemShop
1061	书籍·长歌门	Scene\ChangGeMen_Book.tab						其他	
1062	书籍·五台山	Scene\WuTaiShan_Book.tab			152			其他	
1063	武库·兵鉴迷篇	Sociaty\BigEnchant.tab	0					其他	
1067	声望·黑水城·物资	Popularity\95th_HeiShuiCheng_Goods.tab			143			其他	
1068	声望·淮南商行·物资	Popularity\95th_HuaiNanShangHang_Goods.tab			144			其他	
1069	声望·回纥商队·物资	Popularity\95th_HuiHuShangDui_Goods.tab			142			其他	
1070	声望·恶人谷细柳堂·物资	Popularity\95th_KongShanTang_Goods.tab						其他	
1071	声望·觅宝会漠西部·物资	Popularity\95th_MoXiBu_Goods.tab			147			其他	
1072	声望·无遮会·物资	Popularity\95th_WuZheHui_Goods.tab			145			其他	
1073	声望·浩气盟新雨阁·物资	Popularity\95th_XinYuTang_Goods.tab						其他	
1074	声望·阴山集市·物资	Popularity\95th_YinShanHeiShi_Goods.tab			146			其他	
1079	珠联璧合·渊	Special\95th_Weapon_JianDanQinXin.tab	1					装备	
1080	兑换·兵鉴迷篇	Special\95th_MenPaiShiJian.tab						其他	
1081	清明节-金币·材料	Festival\QingMing_Gold_Materials.tab						其他	
1082	声望·永安行·装备	Popularity\95th_YongAnXing_Armor.tab	1		160			装备	
1083	声望·永安行·物资	Popularity\95th_YongAnXing_Goods.tab	1		160			其他	
1084	心语花灯店	Festival\DuanWu_Gold_Lanterns.tab						其他	
1085	端午节·金币·粽子物资	Festival\DuanWu_Gold_Item.tab						其他	1
1086	声望·凌云会·装备	Popularity\95th_LingYunHui_Armor.tab	1		161			装备	
1087	霸刀·塞北营·装备	Popularity\95th_SaiBeiYing_Armor.tab	1		162			装备	
1088	书籍·霸刀	Scene/BaDaoMen_Book.tab	0					其他	
1089	兑换牌·霸刀	Currency\PZ_BDSZ.tab	1					装备	
1090	帮会·霸刀书库	Sociaty\Library_BaDao.tab	0					其他	
1091	珠联璧合·梦	Special\95th_Weapon_FengGuBaDao.tab	1					装备	
1092	声望·郭子仪部·靖武·装备	Popularity\95th_GuoZiYi_JingWu_Armor.tab	1		163			装备	
1093	声望·郭子仪部·靖武·物资	Popularity\95th_GuoZiYi_JingWu_Goods.tab	1		163			其他	
1094	声望·精金阁·装备	Popularity\95th_JingJinGe_Armor.tab	1		164			装备	
1095	声望·精金阁·物资	Popularity\95th_JingJinGe_Goods.tab	1		164			其他	
1096	声望·洛阳光复联军·荡寇·装备	Popularity\95th_LuoYangGuangFu_DangKou_Armor.tab	1		165			装备	
1097	声望·洛阳光复联军·荡寇·物资	Popularity\95th_LuoYangGuangFu_DangKou_Goods.tab	1					其他	
1098	声望·洛阳光复联军·旌表·装备	Popularity\95th_LuoYangGuangFu_JingBiao_Armor.tab	1		166			装备	
1099	声望·洛阳光复联军·旌表·物资	Popularity\95th_LuoYangGuangFu_JingBiao_Goods.tab	1					其他	
1100	侠行·霸刀	Justice\Justice_BDSZ.tab	1					装备	
1101	霸刀·物资	Popularity\95th_BaDaoShanZhuang_Goods.tab	1		129			其他	
1102	霸刀·装备	Popularity\95th_BaDaoShanZhuang_Armor.tab	1		129			装备	
1103	天街灯市·花灯	Festival\ChunJie_TJDS_huadeng.tab	0					其他	
1104	天街灯市·烟花	Festival\ChunJie_TJDS_yanhua.tab	0					其他	
1105	天街灯市·奇趣	Festival\ChunJie_TJDS_qiqu.tab	0					其他	
1106	元宵·奇货	Festival\Yuanxiao_Qihuo.tab	0					其他	
1107	刀谷迷踪-货币·首饰	Festival\DaoGuMiZong_HuoBi_Armor.tab	1					装备	
1108	珠联璧合·凌	Special\95th_Weapon_RiYueLingKong.tab						装备	
1109	声望·扬名擂·装备	Popularity\95th_YangMingLei_Armor.tab	1		167			装备	
1110	声望·扬名擂·物资	Popularity\95th_YangMingLei_Goods.tab	1					其他	
1111	声望·北山会·怒涛堂·装备	Popularity\95th_BeiShanHui_NuHaiTang_Armor.tab	1		168			装备	
1112	声望·北山会·怒涛堂·物资	Popularity\95th_BeiShanHui_NuHaiTang_Goods.tab	1		168			其他	
1113	声望·北山会·弄影堂·装备	Popularity\95th_BeiShanHui_NongYingTang_Armor.tab	1		169			装备	
1114	声望·北山会·弄影堂·物资	Popularity\95th_BeiShanHui_NongYingTang_Goods.tab	1					其他	
1115	帮会·宴席	Sociaty\YanXi.tab						其他	
1116	武器	Usual\Weapon_All_PVP.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				装备	
1117	中元-货币·奇货	Festival\Zhongyuan_Currency_Goods.tab	1					其他	1
1118	魂晶兑换	Prestige\Prestige_ER_PF.tab	1					其他	
1119	魂晶兑换	Prestige\Prestige_HQ_PF.tab	1					其他	
1120	神兵疑云·奇货	Festival\Yure_58625.tab	1					其他	
1121	声望·浩气盟霜雷殿·装备	Popularity\95th_SLD_Armor.tab	1		177			装备	
1122	声望·浩气盟霜雷殿·物资	Popularity\95th_SLD_Goods.tab	1					其他	
1123	声望·恶人谷惊风院·装备	Popularity\95th_JFY_Armor.tab	1		176			装备	
1124	声望·恶人谷惊风院·物资	Popularity\95th_JFY_Goods.tab	1					其他	
1125	声望·五毒·圣蝎殿·装备	Popularity\95th_YWHFB_Armor.tab	1		172			装备	
1126	声望·五毒·圣蝎殿·物资	Popularity\95th_YWHFB_Goods.tab	1					其他	
1127	声望·隐元会·天玄阁风部·装备	Popularity\95th_DXMSFB_Armor.tab	1		173			装备	
1128	声望·隐元会·天玄阁风部·物资	Popularity\95th_DXMSFB_Goods.tab	1		173			其他	
1129	声望·霸刀山庄·驭海堂·装备	Popularity\95th_LYBZSS_Armor.tab	1		174			装备	
1130	声望·霸刀山庄·驭海堂·物资	Popularity\95th_LYBZSS_Goods.tab	1					其他	
1131	声望·独孤世家·九军·装备	Popularity\95th_LYBYRF_Armor.tab	1		175			装备	
1132	声望·独孤世家·九军·物资	Popularity\95th_LYBYRF_Goods.tab	1					其他	
1133	珠联璧合·重制	Special\95th_Weapon_ChongZhiBan.tab	1					装备	
1134	飞沙令·秘境装备	Survival\95th_HHKS_PVE_Armor.tab	1					装备	1
1135	飞沙令·对抗装备	Survival\95th_HHKS_PVP_Armor.tab	1					装备	1
1136	飞沙令·强化物品	Survival\95th_HHKS_Goods.tab	1					其他	1
1137	飞沙令·外装披风	Survival\95th_HHKS_Exterior.tab	0					其他	1
1138	赛季最新家具	Prestige\Prestige_ZJ_Goods.tab	0					家具	1
1139	腊八节·材料	Festival\LaBaJie_Currency_Materials.tab	0					其他	
1140	腊八节·兑换	Festival\LaBaJie_Currency_Goods.tab	0					其他	
1141	儿童节-趣味	Festival/LiuYi_Currency.tab						其他	1
1142	珠联璧合·破晓	Special\95th_Weapon_poxiao201806.tab	1					装备	
1143	丐帮·忠义堂·声望商·装备	Popularity\95th_YXHTQ_Armor.tab	1		178			装备	
1144	丐帮·忠义堂·声望商·物资	Popularity\95th_YXHTQ_Goods.tab	1		178			其他	
1145	霸刀·止戈堂·声望商·装备	Popularity\95th_YXLSD_Armor.tab	1		179			装备	
1146	霸刀·止戈堂·声望商·物资	Popularity\95th_YXLSD_Goods.tab	1					其他	
1147	踏浪寻仙·物资	Festival\Yure_20181025.tab	1					其他	
1148	蓬莱·装备	Popularity/100th_penglai_Armor.tab	1		130			装备	
1149	蓬莱·物资	Popularity/100th_penglai_Goods.tab	1		130			其他	
1150	兑换牌·蓬莱	Currency/PZ_PL.tab	1					装备	
1151	侠行·蓬莱	Justice/Justice_PL.tab	1					装备	
1152	蓬莱·书商	Force/Penglai_Book.tab						其他	
1153	冰火岛·装备	Popularity/100th_BHD_Armor.tab	1		186			装备	
1154	冰火岛·物资（废弃商店ID）	Popularity/100th_BHD_Goods.tab	1						
1155	珠联璧合·世外蓬莱	Special\100th_Weapon_PL.tab	1					装备	
1156	绝世防具	Special\100th_Armor_PL.tab	1					装备	
1158	迷渊岛·装备	Popularity\100th_MiYuanDao_Armor.tab	1		180			装备	
1159	盘丝洞·装备	Popularity\100th_PanSiDong_Armor.tab	1		181			装备	
1160	泥兰洞天·装备	Popularity\100th_NilaDongTian_Armor.tab	1		182			装备	
1161	镜泊湖·装备	Popularity\100th_JingBoHu_Armor.tab	1		183			装备	
1162	恶人谷·驭帆堂	Popularity/100th_ERYWD_Armor.tab	1		201			装备	
1163	浩气盟·平涛阁	Popularity/100th_HQZZYT_Armor.tab	1		200			装备	
1164	帮会·蓬莱书库	Sociaty\Library_Penglai.tab	0					其他	
1165	忆昔石商店	Usual\ResetDungon.tab	0					其他	
1166	康氏泥兰园·装备	Popularity\100th_PQ_KSNLY_Armor.tab	1		187			装备	
1167	侠客岛·姜氏·装备	Popularity\100th_PQ_XKDJS_Armor.tab	1		188			装备	
1168	贺氏商会·装备	Popularity\100th_PQ_HSSH_Armor.tab	1		189			装备	
1169	东海丐帮分舵·装备	Popularity\100th_PQ_DHGB_Armor.tab	1		190			装备	
1170	擂台·杂货	Special\100th_LeiTai.tab	0	scripts/Tong/shop/王甜甜.lua				其他	
1171	侠客岛·鱼饵	Scene\XiaKeDao_Fish.tab	0					其他	
1172	天工币商店	Craft/TianGongBi.tab	0					其他	
1173	杂货	Scene/Wudu_Goods.tab	1					其他	
1174	花朝节-货币·强化	Festival\HuaZhaoJie_Currency_Enchant.tab						其他	
1175	愚人节商店	Festival/FoolDay_Gold.tab						其他	
1176	东海三家联军·装备	Popularity/100th_DongHaiSanJiaUnity.tab	1		195			装备	
1177	周天哨·装备	Popularity/100th_ZhouTianShao.tab	1		196			装备	
1178	活动商店	Festival/NHZF_preHeat_Currency.tab	1					其他	
1179	儿童节-强化物品	Festival/LiuYi_Fumo.tab						其他	1
1180	端午节·强化物品	Festival/DuanWu_Fumo.tab						其他	1
1181	鲲鹏岛·声望商	Popularity/100th_Kunpengdao_BWL.tab	1		197			其他	
1182	鲲鹏岛·马肉火烧	Scene/KunPengDao_mrhs.tab						其他	
1183	鲲鹏岛·章鱼挂件	Scene/KunPengDao_zygj.tab						其他	
1184	师徒商店	Special/100th_ShiTu_Trinket.tab	0			1127		其他	
1185	七夕-货币·强化	Festival/Qixi_Fumo.tab						其他	1
1186	本地特产	Special\100th_Trade_ZhenYing.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
1187	本地特产	Special\100th_Trade_LongMenBaLing.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
1188	中元-货币·强化	Festival/Zhongyuan_Currency_Fumo.tab						其他	1
1189	浪客行·物品·壹壹	Festival/LangKeXing_Goods_1_1.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1190	浪客行·物品·贰壹	Festival/LangKeXing_Goods_2_1.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1191	浪客行·物品·贰贰	Festival/LangKeXing_Goods_2_2.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1192	浪客行·物品·贰叁	Festival/LangKeXing_Goods_2_3.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1193	浪客行·物品·贰肆	Festival/LangKeXing_Goods_2_4.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1194	浪客行·物品·叁壹	Festival/LangKeXing_Goods_3_1.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1195	浪客行·物品·叁贰	Festival/LangKeXing_Goods_3_2.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1196	浪客行·物品·叁叁	Festival/LangKeXing_Goods_3_3.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1197	浪客行·物品·叁肆	Festival/LangKeXing_Goods_3_4.tab	0	scripts/Map/ACT_浪客行/shop/内部商店任务.lua				其他	
1198	怀旧神兵挂件	Survival\10year_old_weapon.tab	1					其他	
1199	浪客行-货币·强化	Festival/LangKeXing_Currency_Fumo.tab						其他	
1200	中秋节-货币·强化	Festival\ZhongQiu_Currency_Fumo.tab						其他	1
1201	重阳-货币·强化	Festival\Chongyang_Currency_Fumo.tab						其他	1
1202	凌雪阁·装备	Popularity/100th_lingxuege_Armor.tab	1		131			装备	
1203	凌雪阁·物资	Popularity/100th_lingxuege_Goods.tab	1		131			其他	
1204	兑换牌·凌雪阁	Currency/PZ_LXG.tab	1					装备	
1205	侠行·凌雪阁	Justice/Justice_LXG.tab	1					装备	
1206	凌雪阁·书商	Force/Lingxuge_Book.tab						其他	
1207	烽火动狂澜·物资	Festival\Yure_20191021.tab	1					其他	
1208	帮会·凌雪阁书库	Sociaty\Library_LingXueGe.tab	0					其他	
1209	蔷薇列岛·装备	Popularity/100th_201911_QWLD.tab	1		198			装备	
1210	南溟船队·装备	Popularity/100th_201911_BRLJ.tab	1		202			装备	
1211	明教·书籍	Scene\MingJiao_Book.tab			20			其他	
1212	战乱长安·书籍	Scene\ZhanLuanChangAn_Book.tab			104			其他	
1213	马嵬驿·书籍	Scene\MaWeiYi_Book.tab						其他	
1214	大唐军马场·物资	Craft/horse203.tab			203			其他	
1215	石林马场·物资	Craft/horse206.tab			206			其他	
1216	霸王马场·物资	Craft/horse207.tab			207			其他	
1217	仙雀梦华裳·珍品	Festival/XianQueMengHuaShang.tab						其他	
1218	冬至-货币·强化	Festival/Dongzhi_Fumo.tab						其他	
1219	元旦-货币·强化	Festival\YuanDan_Currency_Fumo.tab	1					其他	
1220	春节-货币·强化	Festival/Chunjie_Fumo.tab						其他	
1221	元宵·强化	Festival/Yuanxiao_Fumo.tab						其他	
1222	浪客行·装备	Festival/LangKeXing_Equip.tab	1					装备	1
1223	龙泉府·任务·茶水	Scene\LongQuanFu_Mission_Tea.tab	0	scripts/Map/ACT_场景预热/shop/龙泉府茶水摊.lua				其他	
1224	风云将变·物资	Festival/Yure_20200420.tab	1					其他	
1225	宠物出行·装备	Scene/Home_PetTravel.tab	1	scripts/Map/家园系统/npc/宠物出行商店.lua				装备	
1226	太子卫率府·装备	Popularity/100th_202005_FYYB.tab	1		210			装备	
1227	梓匠材料商店	Craft\funiture.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				生活技能	
1228	名剑·本届物资	Arena/Arena_Funiture.tab	1					家具	1
1229	侠客岛·姜氏·物资	Popularity/100th_PQ_XKDJS_good.tab	1		188			其他	
1230	家园花草种子	Scene/Home_Flower.tab						家园其他	1
1231	家园书籍商店	Scene/Home_Book.tab						家园其他	
1232	家园酿酒材料商	Scene/Home_Wine.tab						家园其他	1
1233	家园炊事材料商	Scene/Home_cook.tab						家园其他	1
1234	家园花铺	Scene/Home_SellFlower.tab		scripts/Map/家园系统/npc/花卉兑换商.lua				家园其他	1
1235	浪客行·物资	Festival/LangKeXing_Goods.tab	1			1101		其他	1
1236	声望-塔纳离恨冢·物资	Popularity\80th_TaNaLiHenZhong_Goods.tab	1		93			其他	
1237	太子卫率府·物资	Popularity/100th_202005_FYYB_Goods.tab	1		210			其他	
1238	声望-墨氏门徒·物资	Popularity\90th_MoShiMenTu_Goods.tab	1		123			其他	
1239	声望·凌云会·物资	Popularity\95th_LingYunHui_Goods.tab	1		161			其他	
1240	园宅会赛·本届物资	Scene/Home_YZHSFuniture.tab	1					家具	
1241	棋牌·物资	Scene/Home_MaJiang_Good.tab	1					家具	
1242	棋牌·叶子令	Scene/Home_MaJiang_Yezi.tab	1					家园其他	
1243	兑换·星海蜃影	Festival/Gift828.tab	1					其他	
1244	帮会·战旗	Sociaty\Flag_5.tab						其他	
1245	战旗·帮会资金	Sociaty\Flag_5_Fund.tab						其他	
1246	帮会书库·金币	Sociaty/Library_JiangHu_0_book.tab						其他	
1247	宴席出售	Sociaty/TongFeast.tab						其他	
1248	仗剑江湖·物资	Festival/Yure_20200921.tab						其他	
1249	家园作物种子	Scene/Home_Crops.tab						家园其他	1
1250	衍天宗·装备	Popularity/110th_YanTianZong_Armor.tab	1		216			装备	
1251	衍天宗·物资	Popularity/110th_YanTianZong_Goods.tab	1		216			家具	
1252	兑换牌·衍天宗	Currency/PZ_YTZ.tab	1					装备	
1253	侠行·衍天宗	Justice/Justice_YTZ.tab	1					装备	
1254	衍天宗·书商	Force/YanTianZong_Book.tab						其他	
1255	浩气盟·矿车入门装备	Popularity/110th_KuangCheHq_Armor2.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua	233			装备	
1256	恶人谷·矿车入门装备	Popularity/110th_KuangCheEr_Armor2.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua	234			装备	
1257	珠联璧合	Special\110th_Weapon_PL.tab	1					装备	
1258	绝世防具	Special\110th_Armor_PL.tab	1					装备	
1259	藏剑·祭剑堂·装备	Popularity/110th_5JianZhongJingBian_Armor.tab	1		246			装备	
1261	少林·罗汉堂·装备	Popularity/110th_5LuoHanMen_Armor.tab	1		243			装备	
1262	七秀·碧霞会·装备	Popularity/110th_5WuTongShanZhuang_Armor.tab	1		242			装备	
1263	万花·同心盟·装备	Popularity/110th_5YueLuoSanXing_Armor.tab	1		244			装备	
1264	达摩洞·装备	Popularity/110th_25DaMoDong_Armor.tab	1		245			装备	
1265	家园异肥和土壤	Scene/Home_Earth.tab						家园其他	1
1266	帮会·衍天宗书库	Sociaty\Library_YanTianZong.tab	0					其他	
1267	园宅会赛·往届物资	Scene/Home_YZHSFunitureOld.tab	1					家具	
1268	帮会资金·外食	Sociaty/TongTakeOut.tab		scripts/Map/帮会领地/shop/打包外卖商店.lua				其他	
1269	藏剑·祭剑堂·物资	Popularity/110th_5JianZhongJingBian_Good.tab	1		246			家具	
1270	少林·罗汉堂·物资	Popularity/110th_5LuoHanMen_Good.tab	1		243			家具	
1271	七秀·碧霞会·物资	Popularity/110th_5WuTongShanZhuang_Good.tab	1		242			家具	
1272	万花·同心盟·物资	Popularity/110th_5YueLuoSanXing_Good.tab	1		244			家具	
1273	矿车声望物资	Popularity/110th_XingJiedian_Good.tab	1		233			家具	
1274	矿车声望物资	Popularity/110th_DuanChouDian_Good.tab	1		234			家具	
1275	演武棋商店	Festival\YanWuQi.tab						其他	
1276	帮会资金·外食	Sociaty/TongTakeOut90.tab		scripts/Map/帮会领地/shop/打包外卖商店.lua				其他	
1277	蔷薇列岛·书籍	Popularity/100th_201911_QWLD_Book.tab			198			其他	
1278	声望-靖世军义·书籍	Popularity\90th_Jing-Yi_Book.tab			116			其他	
1279	声望-凌烟阁·书籍	Popularity\90th_TianCe_ZhanLuan_Book.tab			109			其他	
1280	声望·靖世军忠·书籍	Popularity\90th_Jing-Zhong_Book.tab			114			其他	
1281	南溟船队·书籍	Popularity/100th_201911_BRLJ_Book.tab			202			其他	
1282	安史之乱·神兵利器	Special\90th_XiaoChengWu.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				装备	
1283	仙雀梦华裳·珍品	Festival/XianQueMengHuaShang2022.tab						其他	
1284	经首道源尹氏·书籍	Popularity/100th_PanSiDong_Book.tab	1		181			其他	
1285	达摩洞·物资	Popularity/110th_25DaMoDong_Goods.tab	1		245			家具	
1286	长夜欲晓·物资	Festival/Yure_20210318.tab	1					其他	
1287	家园·舆图	Scene/Home_DigFuniture.tab						家园其他	
1288	恶人谷·高级套装	Prestige\Prestige_ZJ_ER_World.tab	1					装备	1
1289	浩气盟·高级套装	Prestige\Prestige_ZJ_HQ_World.tab	1					装备	1
1290	江虞盟军·装备	Popularity/110th_25BaiDi_Armor.tab	1		251			装备	
1291	江虞盟军·物资	Popularity/110th_25BaiDi_Good.tab	1		251			家具	
1292	漳水营·装备	Popularity/110th_ZhangShuiNanLu_Armor.tab	1		252			装备	
1293	战阶家具	Prestige\Prestige_ZJ_Good_Word.tab	0					家具	1
1294	园宅会赛·本届半价	Scene/Home_YZHSFuniture_half.tab	1			1059		家具	
1295	书籍商人	Scene/Taiyuan_Book.tab						其他	
1296	恶人谷·扬威殿	Popularity/100th_ERYWD_Armor.tab	1		184			装备	
1297	浩气盟·镇远堂	Popularity/100th_HQZZYT_Armor.tab	1		185			装备	
1298	名剑·往届物资	Arena/Arena_Funiture_Old.tab	1					家具	1
1299	赛季往届家具	Prestige\Prestige_ZJ_Goods_Old.tab	0					家具	1
1300	儿童节-限量	Festival/LiuYi_limit.tab				1080		其他	1
1301	名剑杯竞猜·限量商店	Arena/Arena_Guess.tab				1081		其他	
1302	棋牌·限时兑换	Scene/Home_MaJiang_Limit.tab	1					其他	
1303	端午节·限量商店	Festival/DuanWu_limit.tab				1057		其他	1
1304	镜泊湖·书籍	Popularity\100th_JingBoHu_Good.tab	1		183			其他	
1305	迷渊岛·书籍	Popularity\100th_MiYuanDao_Book.tab			180			其他	
1306	天宝华瓣·珍品	Festival\TianBaoHuaBan.tab						其他	
1307	七夕-货币·限量	Festival\QiXi_Currency_Limit.tab				1060		其他	1
1308	中元-货币·限量	Festival\Zhongyuan_Limit.tab	1			1061		其他	1
1309	家园游商	Scene/Home_RandomFurniture.tab		scripts/Map/家园系统/shop/特殊商人购买回调.lua		1086	1	家具	
1310	十二周年·物资	Festival\2021828_FuDao.tab						其他	
1311	十二周年·烟花	Festival\2021828_YanHua.tab						其他	
1312	十二周年·鲜花	Festival\2021828_XianHua.tab						其他	
1313	十二周年·玩具	Festival\2021828_WanJu.tab						其他	
1314	十二周年·花灯	Festival\2021828_HuaDeng.tab						其他	
1315	十二周年·酒	Festival\2021828_Jiu.tab						其他	
1316	十二周年·糖葫芦	Festival\2021828_TangHuLu.tab				1063		其他	
1317	十二周年·书	Festival\2021828_Shu.tab				1063		其他	
1318	十二周年·馍	Festival\2021828_Mo.tab						其他	
1319	十二周年·基因药剂	Festival\2021828_JiYinYaoJi.tab						其他	
1320	十二周年·赛博朋克	Festival\2021828_SaiBoPengKe.tab						其他	
1321	十四周年·物资	Festival\2021828_DuiHuan.tab				1063		其他	1
1322	中秋节-限量商店	Festival\ZhongQiu_Limit.tab				1082		其他	1
1323	羁影踏九州·限量	Festival\Yure_20210913_Limit.tab				1087		其他	
1324	奇踪·商店	Scene\DaoBaoZei_Translate.tab						其他	
1325	家园声望商店	Scene/Home_RandomBuff.tab		scripts/Map/家园系统/shop/家园声望商.lua			1	家园其他	
1326	预热·兑换	Festival\Yure_20210927.tab						其他	
1327	帮会·北天药宗书库	Sociaty\Library_BeiTianYaoZong.tab	0					其他	
1328	重阳-货币·限量	Festival\Chongyang_Limit.tab				1067		其他	1
1329	北天药宗·装备	Popularity/110th_YaoZong_Armor.tab	1		217			装备	
1330	北天药宗·物资	Popularity/110th_YaoZong_Goods.tab	1		217			家具	
1331	兑换牌·北天药宗	Currency/PZ_BTYZ.tab	1					装备	
1332	侠行·北天药宗	Justice/Justice_BTYZ.tab	1					装备	
1333	北天药宗·书商	Force/BeiTianYaoZong_Book.tab						其他	
1334	（废弃商店ID）	Newbie\Armor.tab	1						
1335	蚕丛寨·奇货·物资	Popularity/110th_CanCong_Currency.tab	1		255			其他	
1336	百蛊殿·装备	Popularity/110th_LYDZ_Armor.tab	1		254			装备	
1337	百蛊殿·物资	Popularity/110th_LYDZ_Goods.tab	1		254			家具	
1338	家园周常重置·物资	Scene/Home_ResetItem.tab	1			1086		家园其他	1
1339	百蛊殿·趣味	Popularity/110th_LYDZ_Fun.tab	1					其他	
1340	家园管家助战·物资	Scene/Home_ButlerHelp.tab	1					家园其他	
1341	蚕丛寨·奇货·装备	Popularity/110th_CanCong_CurrencyEquip.tab	1		255			装备	
1342	蚕丛寨·奇货·趣味	Popularity/110th_CanCong_CurrencyFun.tab	1		255			其他	
1343	岱舆诀·残卷	Festival/YunShanJing_small.tab	1					其他	
1344	岱舆诀·玉简	Festival/YunShanJing_big.tab	1					其他	
1345	帮会·丹房	Sociaty\DanFang_4.tab						其他	
1346	冬至-货币·限量	Festival\DongZhi_Limit.tab				1068		其他	
1347	康氏泥兰园·物资	Popularity\100th_PQ_KSNLY_good.tab	1		187			其他	
1348	贺氏商会·物资	Popularity\100th_PQ_HSSH_good.tab	1		189			其他	
1349	东海丐帮分舵·物资	Popularity\100th_PQ_DHGB_good.tab	1		190			其他	
1350	私邸宅园入住地契	Scene\PHome_Passport.tab		scripts/Map/家园系统/shop/个人家园资格购买商人.lua		1105		家园其他	
1351	元旦-货币·佳品	Festival\YuanDan_Limit.tab				1069		其他	
1352	冰雪盛会-限量商店	Festival\BingXueShengHui_Limit.tab				1107		其他	
1353	私邸宅园·鱼苗	Scene\Home_FishFry.tab						家园其他	1
1354	私邸宅园·鱼苗·誉	Scene\Home_FishFry2.tab						家园其他	
1355	私邸宅园·鱼饲料	Scene\Home_FishFood.tab						家园其他	1
1356	春节-限量兑换	Festival\ChunJie_Limit.tab				1070		其他	
1357	春联-共用30次	Festival\ChunJie_ChunLian_Limit.tab				1070		其他	
1358	家园奇货	Scene/Home_YuanZhaiBi_Limit.tab				1086		家园其他	
1359	元宵-限量商店	Festival\Yuanxiao_Limit.tab				1073		其他	
1360	花朝节-限量	Festival\HuaZhaoJie_Currency_Limit.tab				1075		其他	
1361	预热·兑换	Festival\Yure_20220328.tab		scripts/Map/ACT_场景预热/shop/商店购买封石.lua				其他	
1362	恶人谷·初级套装	Prestige\Prestige_ZJ_3_ER.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1363	浩气盟·初级套装	Prestige\Prestige_ZJ_3_HQ.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1364	名剑·初级套装	Arena\Arena_Equip3.tab	1					装备	1
1365	清明节-限量	Festival\QingMing_Limit.tab				1078		其他	
1366	浩气盟·矿车进阶装备	Popularity/110th_KuangCheHq_Armor1.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua	233			装备	
1367	恶人谷·矿车进阶装备	Popularity/110th_KuangCheEr_Armor1.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua	234			装备	
1368	侠行·进阶套装	Justice\Justice_2.tab	1					装备	1
1369	佑阳联军·装备	Popularity/110th_HYZZ_Armor.tab	1		257			装备	
1370	恶人谷·终级套装	Prestige\Prestige_ZJ_Item_World.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1371	浩气盟·终级套装	Prestige\Prestige_ZJ_Item_World.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1372	名剑·终级套装	Arena\Arena_Equip1_Show.tab	1					装备	
1373	浩气盟·终级套装	Prestige\Prestige_ZJ_1_HQ_Show.tab	1					装备	
1374	恶人谷·终级套装	Prestige\Prestige_ZJ_1_ER_Show.tab	1					装备	
1375	羊村大作战商店	Festival\LiuYi_MeiYangYang.tab				1115		其他	
1376	羊村大作战商店-物资	Festival\LiuYi_MeiYangYang_Good.tab						其他	
1377	佑阳联军·物资	Popularity/110th_HYZZ_Goods.tab	1		257			家具	
1378	飞沙令·家具	Survival\95th_HHKS_Funiture.tab	1					家具	1
1379	孔明灯商店	Scene/QianDaoHu_Light.tab	1					其他	
1380	可疑的书店	Scene/TangXiaoKe_HaoGan.tab						其他	
1381	十三周年·小吃小药	Festival\2022828_XiaoChi.tab						其他	
1382	十三周年·趣味道具	Festival\2022828_QuWei.tab						其他	
1383	百溪·任务·布	Scene\BaiXi_Mission_Cloth.tab	0	scripts/Map/百溪/shop/染血猪头.lua				其他	
1384	百溪·任务·肉	Scene\BaiXi_Mission_Meat.tab	0	scripts/Map/百溪/shop/染血猪头.lua				其他	
1385	百溪·任务·药	Scene\BaiXi_Mission_Medicine.tab	0	scripts/Map/百溪/shop/药铺买药_掌柜.lua				其他	
1386	比翼归鸿·兑换	Festival\Yure_20220926.tab	1			1122		其他	
