ID	Activity	ParentID1	ParentID2	ParentID3	ParentID4	ParentID5	StartTimeRule	Cycle	Duration	ShowUI	ServerScript	CenterScript	IsSyncState
603	活动A						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:20;Minute:4;		3360				
604	活动a	603						300			scripts\Activity\活动A的脚本.lua		
605	万宝楼角色交易开关						Calendar:Solar;Year:2020;Month:8;MDay:17;WDay:*;Hour:6;Minute:50;	604800	604797				1
606	剑网3十一周年庆典	0	0	0	0	0	Calendar:Solar;Year:2020;Month:8;MDay:10;WDay:*;Hour:7;Minute:0;	0	1814399	1			
607	铁血宝箱临时加开						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1;Hour:20;Minute:0;		21600			center_scripts/Activity/新版铁血宝箱加开用.lua	
608	小攻防占坑排队判定						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:2,4;Hour:19;Minute:29;		180				
609	长江水贼PQ						Calendar:Solar;Year:2020;Month:9;MDay:21;WDay:*;Hour:7;Minute:0;		1814399		scripts/Map/ACT_场景预热/activity/长江水贼PQ开始结束处理.lua		
610	大唐幻夜预约	0	0	0	0	0	Calendar:Solar;Year:2021;Month:8;MDay:23;WDay:*;Hour:7;Minute:0;	0	479999	1	scripts/Map/Act_运营活动通用/activity/蜃海之夜活动开启.lua		
611	蜃海之夜正式	0	0	0	0	0	Calendar:Solar;Year:2020;Month:8;MDay:28;WDay:*;Hour:21;Minute:20;		524400	0	scripts/Map/2020_828/activity/蜃海之夜正式.lua		
612		611					Calendar:Solar;Year:2020;Month:8;MDay:29;WDay:*;Hour:14;Minute:0;	7200			scripts/Map/2020_828/activity/蜃海之夜清空标记.lua		
613	观澜泽畔危机潜						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:10;Minute:0;		58200		scripts/Map/ACT_110级乱世藏剑阵营日常/activity/乱世藏剑阵营日常活动.lua		
616	仗剑江湖						Calendar:Solar;Year:2020;Month:9;MDay:7;WDay:*;Hour:7;Minute:0;		1814399	1			
617	行寻百绛						Calendar:Solar;Year:2022;Month:9;MDay:12;WDay:*;Hour:7;Minute:0;		3887999	1	scripts/Map/Act_运营活动通用/activity/书契活动创建NPC.lua		
618	小攻防浩气黑戈壁分流						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:20;Minute:0;		7200		scripts/Map/ACT_95级黑戈壁阵营活动/activity/黑戈壁浩气分流.lua		
619	小攻防恶人黑戈壁分流						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:20;Minute:0;		7200		scripts/Map/ACT_95级黑戈壁阵营活动/activity/黑戈壁恶人分流.lua		
620	小攻防分流周期性检测	225						600				center_scripts/Activity/Camp/黑戈壁分流周期性检测.lua	
622							Calendar:Solar;Year:2021;Month:9;MDay:21;WDay:*;Hour:22;Minute:*;		7200		scripts/Map/Act_运营活动通用/activity/中秋活动开启喊话.lua		
623	仗剑江湖·纵酒狂歌						Calendar:Solar;Year:2020;Month:9;MDay:28;WDay:*;Hour:7;Minute:0;		2678399	1			
624	江湖茶馆						Calendar:Solar;Year:2020;Month:10;MDay:26;WDay:*;Hour:7;Minute:0;	604800	604799		scripts/Map/ACT_110级主城茶馆/include/110级主城茶馆活动开启.lua		
625	驰援七秀						Calendar:Solar;Year:2020;Month:11;MDay:9;WDay:*;Hour:7;Minute:0;	345600	86399	1	scripts/Map/ACT_110级区域任务/activity/驰援七秀.lua		
626	驰援藏剑						Calendar:Solar;Year:2020;Month:11;MDay:10;WDay:*;Hour:7;Minute:0;	345600	86399	1	scripts/Map/ACT_110级区域任务/activity/驰援藏剑.lua		
627	驰援少林						Calendar:Solar;Year:2020;Month:11;MDay:11;WDay:*;Hour:7;Minute:0;	345600	86399	1	scripts/Map/ACT_110级区域任务/activity/驰援少林.lua		
628	驰援万花						Calendar:Solar;Year:2020;Month:11;MDay:12;WDay:*;Hour:7;Minute:0;	345600	86399	1	scripts/Map/ACT_110级区域任务/activity/驰援万花.lua		
629	共战及回归礼包控制活动						Calendar:Solar;Year:2022;Month:11;MDay:28;WDay:*;Hour:7;Minute:0;	604800	604799				
630	红包活动开关						Calendar:Solar;Year:2023;Month:10;MDay:26;WDay:*;Hour:7;Minute:0;		1529999				
631	双十一发红包						Calendar:Solar;Year:2023;Month:10;MDay:26;WDay:*;Hour:7;Minute:0;		1529999				
632	赤阳之月						Calendar:Solar;Year:2020;Month:11;MDay:9;WDay:*;Hour:7;Minute:0;		2678340	1			
633	演武棋	0	0	0	0	0	Calendar:Solar;Year:2020;Month:1;MDay:1;WDay:1-7;Hour:7;Minute:0;	604800	604799	1			
634	演武棋开业福利						Calendar:Solar;Year:2020;Month:11;MDay:23;WDay:*;Hour:7;Minute:*;		604740	1			
636	月满归乡	0	0	0	0	0	Calendar:Solar;Year:2020;Month:11;MDay:30;WDay:*;Hour:7;Minute:0;		604799	1			
638	月满归乡放烟花	636					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:20;Minute:0;		7200		scripts/Map/Act_运营活动通用/activity/月满归乡放烟花.lua		
639	双十二发红包和捏脸币						Calendar:Solar;Year:2022;Month:11;MDay:28;WDay:*;Hour:7;Minute:0;		1270800				
642	花价排行控制						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:7;Minute:0;		86340			center_scripts/Activity/花价排行控制活动开关.lua	
643	家园雪天	33					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:7;Minute:0;		86399	1			0
644	家园雨天	33					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:3;Hour:7;Minute:0;		86399				0
645	家园晴天	33					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:4,5,1;Hour:7;Minute:0;		86399				
646	运营活动通宝红包						Calendar:Solar;Year:2020;Month:12;MDay:31;WDay:*;Hour:7;Minute:0;		604800				
647	帮会联赛报名						Calendar:Solar;Year:2023;Month:9;MDay:5;WDay:*;Hour:7;Minute:0;		345600				
648	帮会联赛预选赛（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;						
649	帮会联赛练习赛	662					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:23;Minute:0;		68399				
650	帮会巅峰赛八强服务器						Calendar:Solar;Year:2001;Month:4;MDay:2;WDay:*;Hour:22;Minute:0;		259200		scripts/Activity/帮会联赛服务器奖励/八强服务器奖励.lua		
651	帮会巅峰赛四强服务器						Calendar:Solar;Year:2001;Month:4;MDay:9;WDay:*;Hour:22;Minute:0;		259200		scripts/Activity/帮会联赛服务器奖励/四强服务器奖励.lua		
652	帮会巅峰赛三强服务器						Calendar:Solar;Year:2001;Month:4;MDay:17;WDay:*;Hour:22;Minute:0;		259200		scripts/Activity/帮会联赛服务器奖励/三强服务器奖励.lua		
653	帮会巅峰赛亚军服务器						Calendar:Solar;Year:2001;Month:4;MDay:18;WDay:*;Hour:22;Minute:0;		259200		scripts/Activity/帮会联赛服务器奖励/亚军服务器奖励.lua		
654	帮会巅峰赛冠军服务器						Calendar:Solar;Year:2001;Month:4;MDay:18;WDay:*;Hour:22;Minute:0;		259200		scripts/Activity/帮会联赛服务器奖励/冠军服务器奖励.lua		
655	帮会联赛64强（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;						
656	帮会联赛32强（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;						
657	帮会联赛16强（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;						
658	帮会联赛8强（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;		3600				
659	帮会联赛4强（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;		3600				
660	帮会联赛季军赛（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;		3600				
661	帮会联赛决赛（废弃）						Calendar:Solar;Year:2001;Month:*;MDay:*;WDay:*;Hour:*;Minute:*;		3600				
662	武林争霸赛						Calendar:Solar;Year:2023;Month:8;MDay:7;WDay:*;Hour:7;Minute:0;		6307199	1	scripts/Map/帮会联赛/npc/报名阶段.lua		
663	春节打雪仗扬州	33	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:12,14,16,18,20,22,0;Minute:0;		3000	0	scripts/Activity/节日春节/春节打雪仗扬州.lua		
664	春节打雪仗成都	33	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:1,13,15,17,19,21,23;Minute:0;		3000	0	scripts/Activity/节日春节/春节打雪仗成都.lua		
665	春节活动_每日结算雪人大小	33					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:7;Minute:0;		86340		scripts/Map/节日春节/activity/春节活动_每日结算雪人大小.lua	center_scripts/Activity/春节活动_每日结算雪人数据.lua	
666	帮会联赛匹配						Calendar:Solar;Year:2021;Month:3;MDay:1;WDay:*;Hour:14,17;Minute:0;					center_scripts/Activity/帮会联赛同步匹配池.lua	
667	牛气冲天						Calendar:Solar;Year:2021;Month:6;MDay:10;WDay:*;Hour:7;Minute:0;		1209599				
669	江湖行记控制开关						Calendar:Solar;Year:2022;Month:10;MDay:27;WDay:*;Hour:7;Minute:0;		16416000				
670	帮会联赛练习赛补充8月	662					Calendar:Solar;Year:2023;Month:8;MDay:1-31;WDay:*;Hour:12;Minute:0;		43199				
671	帮会联赛练习赛补充9月	662					Calendar:Solar;Year:2023;Month:9;MDay:1-4,11-18,29-30;WDay:*;Hour:12;Minute:0;		43199				
672	帮会联赛练习赛补充10月	662					Calendar:Solar;Year:2023;Month:10;MDay:1-8,15,17;WDay:*;Hour:12;Minute:0;		43199				
673	长夜欲晓						Calendar:Solar;Year:2021;Month:3;MDay:22;WDay:*;Hour:7;Minute:0;		2678399	1	scripts/Map/ACT_场景预热/activity/太原预热PQ开始结束处理.lua		
674	武林争霸赛全民竞猜						Calendar:Solar;Year:2023;Month:9;MDay:4;WDay:*;Hour:7;Minute:0;		3801599	1			
675	长夜欲晓·月染白霞						Calendar:Solar;Year:2021;Month:3;MDay:22;WDay:*;Hour:7;Minute:0;		2678399	1			
676	帮会联赛大竞猜投票开关	0	0	0	0	0	Calendar:Solar;Year:2022;Month:9;MDay:28;WDay:*;Hour:7;Minute:0;		997199	0	scripts/Map/Act_运营活动通用/activity/全民助威武林争霸赛.lua	center_scripts/Activity/帮会联赛清除排行榜.lua	
677	九寨沟根据入住率开启分线活动						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:4;Hour:18;Minute:0;		3600		scripts/Map/家园系统/activity/九寨沟入住率开分线.lua	center_scripts/Activity/UpdateHomelandWeekly.lua	
678	阵营日常						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:10;Minute:0;		58200	1	scripts/Activity/阵营日常矿车随机/矿车随机活动.lua		
679	大师赛选手雕像						Calendar:Solar;Year:2023;Month:4;MDay:13;WDay:*;Hour:7;Minute:0;		1209599		scripts/Map/Act_运营活动通用/activity/大师赛选手雕像创建.lua		
680	九寨沟特权NPC控制						Calendar:Solar;Year:2021;Month:5;MDay:7;WDay:*;Hour:7;Minute:0;	604800	604740				
681	九寨沟优惠入住活动						Calendar:Solar;Year:2021;Month:5;MDay:7;WDay:*;Hour:7;Minute:0;		2678400				
682	九寨沟分线拍卖活动（要比677活动时间晚）						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:5;Hour:19,20;Minute:0;		3000			center_scripts/Activity/BlackMarketJZGSell.lua	
683	广陵邑分线拍卖活动						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1;Hour:19,20,21,22,23;Minute:0;		3000			center_scripts/Activity/BlackMarketGLYSell.lua	
684							Calendar:Solar;Year:*;Month:*;MDay:*;WDay:2,6;Hour:10;Minute:0;		129600			center_scripts/Activity/BlackMarketSellNew.lua	
685	竞技场人机练习活动开启	0	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:12;Minute:0;	0	50400				
686	名剑杯竞猜						Calendar:Solar;Year:2021;Month:10;MDay:11;WDay:*;Hour:7;Minute:0;		1209599	1	scripts/Map/Act_运营活动通用/activity/名剑杯竞猜.lua		
687	祭蚕节						Calendar:Solar;Year:2021;Month:2;MDay:22;WDay:*;Hour:7;Minute:0;	604800	604797		scripts/Map/黑山林海/activity/祭蚕节活动处理.lua		
688	运营活动消费返通宝						Calendar:Solar;Year:2021;Month:6;MDay:17;WDay:*;Hour:7;Minute:0;		2159999				
689	兔狲猫刷新用						Calendar:Solar;Year:2020;Month:1;MDay:1;WDay:*;Hour:7;Minute:0;		86340		scripts/Activity/兔狲猫.lua		
690	欢乐PVP						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:*;Minute:*;		5400				
691	修罗挑战						Calendar:Solar;Year:2022;Month:9;MDay:5;WDay:*;Hour:7;Minute:0;		2997000	1	scripts/Activity/修罗挑战/修罗挑战创建删除处理.lua		
692	全服禁言						Calendar:Solar;Year:2019;Month:11;MDay:28;WDay:*;Hour:6;Minute:50;	604800	604797				1
694	武林争霸赛今日第一场报名	647					Calendar:Solar;Year:2023;Month:9;MDay:5,6,7,8;WDay:*;Hour:20;Minute:0;		300	1			
695	武林争霸赛今日第二场报名	647					Calendar:Solar;Year:2023;Month:9;MDay:5,6,7,8;WDay:*;Hour:21;Minute:20;		300	1			
696	奇遇活动判定						Calendar:Solar;Year:2018;Month:12;MDay:10;WDay:*;Hour:7;Minute:0;	604800	604799				
697	职业联赛选手雕像						Calendar:Solar;Year:2020;Month:7;MDay:29;WDay:*;Hour:7;Minute:0;		1209599				
698	天降玄晶						Calendar:Solar;Year:2023;Month:7;MDay:17;WDay:*;Hour:7;Minute:0;		2419199				
700	梦回天宝						Calendar:Solar;Year:2021;Month:7;MDay:29;WDay:*;Hour:7;Minute:0;		2764799	1			
701	祝福板						Calendar:Solar;Year:2021;Month:8;MDay:5;WDay:*;Hour:7;Minute:0;		4924799		scripts/Activity/祝福板/祝福板活动.lua		
703	剑网3十二周年庆典	0	0	0	0	0	Calendar:Solar;Year:2021;Month:8;MDay:16;WDay:*;Hour:7;Minute:0;	0	1209599	1			
706	阵营攻防战（周六）						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:6;Hour:13,19;Minute:0;		7200	1	scripts\Activity\阵营攻防战\攻防战活动NPC创建.lua	center_scripts/Activity/Camp/大攻防活动.lua	
707	阵营攻防战（周日）						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:7;Hour:13,19;Minute:0;		7200	1	scripts\Activity\阵营攻防战\攻防战活动NPC创建.lua	center_scripts/Activity/Camp/大攻防活动.lua	
709	大唐幻夜庆典						Calendar:Solar;Year:2021;Month:8;MDay:28;WDay:*;Hour:20;Minute:20;		556799	1			
710	2021828持续活动						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:13,15,19,21;Minute:59;		6060		scripts/Map/2021_828/activity/2021828持续活动.lua		
716	百草传世						Calendar:Solar;Year:2021;Month:9;MDay:27;WDay:*;Hour:7;Minute:0;		2678399	1			
717	传信邻里间						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
718	冰雪盛会						Calendar:Solar;Year:2022;Month:3;MDay:7;WDay:*;Hour:7;Minute:0;			1			
719	南诏会武·风云再起						Calendar:Solar;Year:2021;Month:9;MDay:27;WDay:*;Hour:7;Minute:0;		2678399	1			
720	南诏会武						Calendar:Solar;Year:2021;Month:9;MDay:27;WDay:*;Hour:7;Minute:0;		1814399	1			
721	叶堡主统计数据用						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:10;Minute:0;		72000		scripts/Activity/特殊功能活动/叶堡主统计数据.lua		
722	乡日祈福祉						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
723	商城消费送通宝						Calendar:Solar;Year:2021;Month:10;MDay:14;WDay:*;Hour:7;Minute:0;		1728000				
724	居家一日闲						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
725	邻里常相往						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
726	吉星高照揽雀神						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
727	管家周巡日						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
728	原野奇踪						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:0;Minute:0;	604800	604799	1			
729	药香科举						Calendar:Solar;Year:2021;Month:11;MDay:1;WDay:*;Hour:7;Minute:0;	0	1209600				
730	消费送真橙						Calendar:Solar;Year:2023;Month:10;MDay:26;WDay:*;Hour:7;Minute:0;		1529999				
731	稻花风月						Calendar:Solar;Year:2021;Month:11;MDay:4;WDay:*;Hour:7;Minute:0;		309600	1	scripts/Map/ACT_峰值活动/activity/20211104峰值活动主活动.lua		
732	20211104峰值活动高潮1（隐藏）						Calendar:Solar;Year:2021;Month:11;MDay:7;WDay:*;Hour:19;Minute:0;		10800		scripts/Map/ACT_峰值活动/activity/20211104峰值活动高潮1.lua		
733	稻花风月·逸乐						Calendar:Solar;Year:2021;Month:11;MDay:7;WDay:*;Hour:20;Minute:0;		3600	1	scripts/Map/ACT_峰值活动/activity/20211104峰值活动高潮2.lua		
734	稻花风月·同欢						Calendar:Solar;Year:2021;Month:11;MDay:7;WDay:*;Hour:21;Minute:0;		36000	1	scripts/Map/ACT_峰值活动/activity/20211104峰值活动高潮3.lua		
735	仙雀梦华裳						Calendar:Solar;Year:2023;Month:11;MDay:2;WDay:*;Hour:7;Minute:0;		1555200		scripts/Map/Act_运营活动通用/activity/仅用于创建NPC的运营活动2.lua		
736	苗疆经略纪						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:7;Minute:0;			1			
737	职业联赛竞猜						Calendar:Solar;Year:2021;Month:12;MDay:13;WDay:*;Hour:7;Minute:0;		2332799	1			
739	攻防前置周六活动期间标记	0	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:6;Hour:12;Minute:0;		68340	0			
740	攻防前置周日活动期间标记	0	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:7;Hour:12;Minute:0;		68340	0			
741	冰雪盛会						Calendar:Solar;Year:2022;Month:1;MDay:4;WDay:*;Hour:7;Minute:0;		5356799	1	scripts/Activity/冰雪盛会冬奥活动/冬奥冰雪盛会.lua		
742	职业联赛						Calendar:Solar;Year:2021;Month:12;MDay:16;WDay:*;Hour:7;Minute:0;		2159999	1			
743	无间战场						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1;Hour:7;Minute:0;		604740				
744	百战铸神兵						Calendar:Solar;Year:2022;Month:1;MDay:17;WDay:*;Hour:7;Minute:0;		31535999				
745	春节发金币红包和烟花						Calendar:Solar;Year:2023;Month:1;MDay:12;WDay:*;Hour:7;Minute:0;		3023999				
746	冰雪盛会·烟花						Calendar:Solar;Year:2022;Month:2;MDay:20;WDay:*;Hour:20;Minute:0;		14400	1	scripts/Map/ACT_峰值活动/activity/20220220峰值活动烟花刷新.lua		
747	奇宝之争	0	0	0	0	0	Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:0;Minute:0;	0	3600	0			
748	冰雪盛会闭幕式						Calendar:Solar;Year:2022;Month:2;MDay:18;WDay:*;Hour:7;Minute:0;		345600	1			
749	20220220宝堆出现时间						Calendar:Solar;Year:2022;Month:2;MDay:20;WDay:*;Hour:21;Minute:0;		122400		scripts/Map/ACT_峰值活动/activity/20220220峰值活动宝堆刷新.lua		
750	赴夜南烽						Calendar:Solar;Year:2021;Month:3;MDay:28;WDay:*;Hour:7;Minute:0;		2678399	1			
751	赴夜南烽·照月绝影						Calendar:Solar;Year:2022;Month:3;MDay:28;WDay:*;Hour:7;Minute:0;		2678399	1			
752	世界首领战利品拍卖	485					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:3,5;Hour:21;Minute:0;		5400	1	scripts/Map/野外首领/奇宝之争/include/铁血宝箱发钱.lua	center_scripts/Activity/铁血宝箱争夺活动开关.lua	1
753	世界首领战利品拍卖	485					Calendar:Solar;Year:2022;Month:11;MDay:7;WDay:*;Hour:21;Minute:0;		5400	1	scripts/Map/野外首领/奇宝之争/include/铁血宝箱发钱.lua	center_scripts/Activity/铁血宝箱争夺活动开关.lua	1
754	竞技场2胜拭剑宝箱						Calendar:Solar;Year:2023;Month:12;MDay:25;WDay:*;Hour:7;Minute:0;	604800	604799				
755	强制结束铁血宝箱拍卖活动	0	0	0	0	0	Calendar:Solar;Year:2001;Month:5;MDay:15;WDay:*;Hour:20;Minute:0;		3600	0			
756	团队秘境25人开放时间限制副本数量						Calendar:Solar;Year:2023;Month:10;MDay:26,27;WDay:*;Hour:19;Minute:50;		1800			center_scripts/Activity/河阳之战团队秘境25人普通模式开放时间.lua	
758	羊村大作战						Calendar:Solar;Year:2022;Month:5;MDay:30;WDay:*;Hour:7;Minute:0;		1814399	1	scripts/Activity/儿童节活动/羊村大作战.lua		
759	喜灰联动预热（隐藏）						Calendar:Solar;Year:2022;Month:5;MDay:25;WDay:*;Hour:7;Minute:0;		2246399		scripts/Map/Act_运营活动通用/activity/525喜灰联动活动.lua		
760	ai捏脸						Calendar:Solar;Year:2022;Month:6;MDay:16;WDay:*;Hour:7;Minute:0;	604800	604799				1
761	玄晶加成活动						Calendar:Solar;Year:2032;Month:12;MDay:10;WDay:*;Hour:7;Minute:0;	604800	604799				
762	烂柯争锋拒鬼楼						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:10;Minute:0;		58200		scripts/Map/ACT_120级烂柯山跨服阵营日常/activity/烂柯山阵营日常活动.lua		
763	天选之人（隐藏）						Calendar:Solar;Year:2022;Month:7;MDay:8;WDay:*;Hour:7;Minute:0;		1814400				
764	红尘侠影						Calendar:Solar;Year:2022;Month:7;MDay:8;WDay:*;Hour:7;Minute:0;		2678399	1			
765	赛季展望						Calendar:Solar;Year:2022;Month:7;MDay:8;WDay:*;Hour:7;Minute:0;		604799				
766	活动动1						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
767	活动动2						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
768	活动动3						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
769	活动动4						Calendar:Solar;Year:2022;Month:6;MDay:20;WDay:*;Hour:10;Minute:0;				scripts/Activity/活动动1.lua		
770	活动动5						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
771	活动动6						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
772	活动动7						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
773	活动动8						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
774	帮会联赛练习赛补充7月	662					Calendar:Solar;Year:2022;Month:7;MDay:28-31;WDay:*;Hour:12;Minute:0;		43199				
776	剑网3十三周年庆典	0	0	0	0	0	Calendar:Solar;Year:2022;Month:8;MDay:15;WDay:*;Hour:7;Minute:0;	0	1209599	1			
777	万象游园会·预约		0	0	0	0	Calendar:Solar;Year:2022;Month:8;MDay:22;WDay:*;Hour:7;Minute:0;	0	566399				
778	万象游园会·主活动						Calendar:Solar;Year:2022;Month:8;MDay:22;WDay:*;Hour:7;Minute:0;		2678400				
780	万象游园会·地图人数检测	781	0	0	0	0	Calendar:Solar;Year:2022;Month:8;MDay:28;WDay:*;Hour:20;Minute:27;			0		center_scripts/Activity/2022828地图人数同步活动.lua	
781	万象游园会						Calendar:Solar;Year:2022;Month:8;MDay:22;WDay:*;Hour:7;Minute:0;		2678400	1			
782	万象游园会·定时开始	781					Calendar:Solar;Year:2022;Month:8;MDay:28;WDay:7;Hour:21;Minute:0;	1800	600			center_scripts/Activity/2022828园区巡游活动.lua	
783	万象游园会·宝堆						Calendar:Solar;Year:2022;Month:9;MDay:1;WDay:*;Hour:7;Minute:0;		1814399		scripts/Map/ACT_峰值活动/activity/20220828周年活动宝堆刷新.lua		
784	全民助力武林争霸赛						Calendar:Solar;Year:2022;Month:9;MDay:19;WDay:*;Hour:7;Minute:0;		2246399	1			
785	跨服野外关隘争夺						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:12;Minute:0;		46800		scripts/Map/跨服野外争夺/Activity/跨服野外争夺活动开关.lua		
786	比翼归鸿·长进千里						Calendar:Solar;Year:2022;Month:9;MDay:26;WDay:*;Hour:7;Minute:0;		2678399	1			
787	比翼归鸿						Calendar:Solar;Year:2022;Month:9;MDay:26;WDay:*;Hour:7;Minute:0;		2678399	1			
788	跨服双倍分线活动						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1;Hour:12;Minute:0;		604740			center_scripts/Activity/跨服双倍分线活动.lua	
789	循环检测跨服玩法各个分线人数						Calendar:Solar;Year:2017;Month:3;MDay:20;WDay:*;Hour:7;Minute:0;	300	180			center_scripts/Activity/循环检测跨服玩法分线人数活动.lua	
790	千里伐逐						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:12;Minute:0;		46800	1	scripts/Map/跨服野外争夺/Activity/橙戒周常活动开关.lua		
792	跨服野外神行开关						Calendar:Solar;Year:2019;Month:11;MDay:28;WDay:*;Hour:6;Minute:50;	604800	604797				1
793	江湖茶馆						Calendar:Solar;Year:2022;Month:10;MDay:24;WDay:*;Hour:7;Minute:0;	604800	604799	1			
795	场景死亡次数检测上报						Calendar:Solar;Year:2017;Month:3;MDay:20;WDay:*;Hour:7;Minute:0;	900			scripts/Map/场景死亡检测/Activity/死亡次数检测活动.lua		
796	团队秘境						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:7;Minute:0;	604800	604799	1			
797	七秀·剑舞凝光						Calendar:Solar;Year:2022;Month:11;MDay:5;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
798	活动动9						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
799	活动动10						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
800	活动动11						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
801	活动动12						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
802	活动动13						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
803	活动动14						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
804	活动动15						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
805	活动动16						Calendar:Solar;Year:2022;Month:7;MDay:13;WDay:*;Hour:0;Minute:0;	7200			scripts/Activity/活动动1.lua		
