ID	TriggerVal	ShiftID	ShiftType	Point	Exp	Note	Prefix	Postfix	IsSplendid	AnnounceType
8001	1	7988	2			孙子兵法一则·下篇			0	0
8002	1	7988	2			周髀一则·上篇			0	0
8003	1	7988	2			周髀一则·下篇			0	0
8004	1	7915	2			潼关吏			0	0
8005	1	7915	2			新安吏			0	0
8006	1	7915	2			石壕吏			0	0
8007	1	7915	2			新婚别			0	0
8008	1	7915	2			垂老别			0	0
8009	1	7915	2			无家别			0	0
8010	1	7916	2			北上行			0	0
8011	1	7916	2			哥舒翰传			0	0
8012	1	7916	2			高适传·上篇			0	0
8013	1	7916	2			高适传·中篇			0	0
8014	1	7916	2			高适传·下篇			0	0
8015	1	7916	2			兵败遗表·上篇			0	0
8016	1	7916	2			兵败遗表·中篇			0	0
8017	1	7916	2			兵败遗表·下篇			0	0
8018	1					忆旧书怀·上篇			0	0
8019	1					忆旧书怀·中篇			0	0
8020	1					忆旧书怀·下篇			0	0
8021	1					忆旧书怀·末篇			0	0
8022	1	7917	2			离经叛道			0	0
8023	1	7917	2			只食半碗			0	0
8024	1	7917	2			风火神龙			0	0
8025	1	7917	2			金银魔手			0	0
8026	1	7917	2			戏中酒仙			0	0
8027	1	7917	2			吞云吐雾			0	0
8028	1	7917	2			冷面无情			0	0
8029	1	7917	2			青霜杨帆			0	0
8030	1	7918	2			酒之礼法			0	0
8031	1	7918	2			仪狄作酒			0	0
8032	1	7918	2			酒圣杜康			0	0
8033	1	7918	2			酒池肉林			0	0
8034	1	7918	2			青梅煮酒			0	0
8035	1	7918	2			饮酒成诗			0	0
8036	1	7919	2			杨家有女初长成			0	0
8037	1	7919	2			一朝选在君王侧			0	0
8038	1	7919	2			三千宠爱在一身			0	0
8039	1	7919	2			姊妹兄弟皆列土			0	0
8040	1	7919	2			渔阳鼙鼓动地来			0	0
8041	1	7919	2			七月七日长生殿			0	0
8042	1	7919	2			婉转娥眉马前死			0	0
8043	1	7919	2			此恨绵绵无绝期			0	0
8044	1	7920	2			禄山发迹			0	0
8045	1	7920	2			李杨误国			0	0
8046	1	7920	2			潼关失陷			0	0
8047	1	7920	2			明皇西逃			0	0
8048	1	7920	2			长安沦陷			0	0
8049	1	7921	2			赵公长孙无忌			0	0
8050	1	7921	2			赵郡王李孝恭			0	0
8051	1	7921	2			莱公杜如晦			0	0
8052	1	7921	2			郑公魏征			0	0
8053	1	7921	2			梁公房玄龄			0	0
8054	1	7921	2			申公高士廉			0	0
8055	1	7921	2			鄂公尉迟敬德			0	0
8056	1	7921	2			卫公李靖			0	0
8057	1	7922	2			宋公萧瑀			0	0
8058	1	7922	2			褒公段志玄			0	0
8059	1	7922	2			夔公刘弘基			0	0
8060	1	7922	2			蒋公屈突通			0	0
8061	1	7922	2			郧公殷开山			0	0
8062	1	7922	2			谯公柴绍			0	0
8063	1	7922	2			邳公长孙顺德			0	0
8064	1	7922	2			郧公张亮			0	0
8065	1	7923	2			陈公侯君集			0	0
8066	1	7923	2			郯公张公谨			0	0
8067	1	7923	2			卢公程知节			0	0
8068	1	7923	2			永兴公虞世南			0	0
8069	1	7923	2			渝公刘政会			0	0
8070	1	7923	2			莒公唐俭			0	0
8071	1	7923	2			英公李世绩			0	0
8072	1	7923	2			胡公秦叔宝			0	0
8073	1	7924	2			元日			0	0
8074	1	7924	2			执契静三边			0	0
8075	1	7924	2			重幸武功			0	0
8076	1	7924	2			赋秋日悬清光赐房玄龄			0	0
8077	1	7925	2			春秋繁露			0	0
8078	1	7925	2			文心雕龙			0	0
8079	1	7925	2			世说新语			0	0
8080	1	7925	2			李卫公兵法			0	0
8081	1	7925	2			论衡			0	0
8082	1	7925	2			博物志			0	0
8083	1	7926	2			大唐西域记上			0	0
8084	1	7926	2			大唐西域记下			0	0
8085	1	7926	2			长安古意			0	0
8086	1	7926	2			阳春歌			0	0
8087	1	7933	2			穆玄英武器篇			0	0
8088	1	7933	2			穆玄英剑谱篇·上部			0	0
8089	1	7933	2			穆玄英剑谱篇·下部			0	0
8090	1	7933	2			穆玄英坐骑篇			0	0
8091	1	7934	2			张桎辕武功篇			0	0
8092	1	7934	2			张桎辕兵法篇·一			0	0
8093	1	7934	2			张桎辕兵法篇·二			0	0
8094	1	7934	2			张桎辕武器篇			0	0
8095	1	7935	2			可人武功篇·一			0	0
8096	1	7935	2			可人武功篇·二			0	0
8097	1	7935	2			可人武器篇			0	0
8098	1	7935	2			可人菜谱篇			0	0
8099	1	7936	2			陶寒亭秘闻·一			0	0
8100	1	7936	2			陶寒亭秘闻·二			0	0
8101	1	7936	2			陶寒亭秘闻·三			0	0
8102	1	7936	2			陶寒亭武器篇			0	0
8103	1	7937	2			肖药儿秘闻篇			0	0
8104	1	7937	2			肖药儿武器篇·上			0	0
8105	1	7937	2			肖药儿武器篇·下			0	0
8106	1	7937	2			肖药儿坐骑篇			0	0
8107	1	7938	2			莫雨稻香村往事篇			0	0
8108	1	7938	2			莫雨宝甲篇			0	0
8109	1	7938	2			莫雨武器篇			0	0
8110	1	7938	2			莫雨宠物篇			0	0
8111	1	7939	2			有情世界			0	0
8112	1	7939	2			剑的心			0	0
8113	1	7939	2			阳宝哥小传			0	0
8114	1	7939	2			鸦碎碎念			0	0
8115	1	7939	2			珞山传			0	0
8116	1	7939	2			乐冬传			0	0
8117	1	7939	2			香菜菜传			0	0
8118	1	7939	2			星空随笔			0	0
8119	1	7940	2			李家征天下			0	0
8120	1	7940	2			秦王破虎牢			0	0
8121	1	7940	2			百年洗礼			0	0
8122	1	7940	2			雁门雄关			0	0
8123	1	7940	2			雁门关之变			0	0
8124	1	7940	2			血手凤凰燕忘情			0	0
8125	1	7940	2			九霄孤狼风夜北			0	0
8126	1	7940	2			笑面阎王宋森雪			0	0
8127	1	7941	2			烈马银枪薛直·上			0	0
8128	1	7941	2			烈马银枪薛直·下			0	0
8129	1	7941	2			红衣佛爷王不空·上			0	0
8130	1	7941	2			红衣佛爷王不空·下			0	0
8131	1	7941	2			百步流星申屠远·上			0	0
8132	1	7941	2			百步流星申屠远·下			0	0
8133	1	7941	2			潋艳刀燕忆眉·上			0	0
8134	1	7941	2			潋艳刀燕忆眉·下			0	0
8135	1	7942	2			龙城飞蛾			0	0
8136	1	7942	2			杏花酒韵·壹			0	0
8137	1	7942	2			杏花酒韵·贰			0	0
8138	1	7942	2			晋王祠·壹			0	0
8139	1	7942	2			大乱局			0	0
8140	1	7942	2			武周遗祸			0	0
8141	1	7942	2			庙堂远江湖·壹			0	0
8142	1	7942	2			庙堂远江湖·贰			0	0
8143	1	7943	2			李卫公问对之一			0	0
8144	1	7943	2			李卫公问对之二			0	0
8145	1	7943	2			李卫公问对之三			0	0
8146	1	7943	2			李卫公问对之四			0	0
8147	1	7943	2			李卫公问对之五			0	0
8148	1	7943	2			李卫公问对之六			0	0
8149	1	7943	2			李卫公问对之七			0	0
8150	1	7943	2			李卫公问对之八			0	0
8151	1	7944	2			奇材异录其一			0	0
8152	1	7944	2			奇材异录其二			0	0
8153	1	7944	2			奇材异录其三			0	0
8154	1	7944	2			奇材异录其四			0	0
8155	1	7944	2			奇材异录其五			0	0
8156	1	7945	2			士冠礼节选			0	0
8157	1	7945	2			士昏礼节选			0	0
8158	1	7945	2			士相见礼节选			0	0
8159	1	7945	2			乡饮酒礼节选			0	0
8160	1	7945	2			乡射礼节选			0	0
8161	1	7945	2			燕礼节选			0	0
8162	1	7945	2			大射仪节选			0	0
8163	1	7945	2			聘礼节选			0	0
8164	1	7946	2			起源上			0	0
8165	1	7946	2			起源下			0	0
8166	1	7946	2			神祇崇拜			0	0
8167	1	7946	2			内部构成			0	0
8168	1	7946	2			东海来客上			0	0
8169	1	7946	2			东海来客中			0	0
8170	1	7946	2			东海来客下			0	0
8171	1	7946	2			地上生活			0	0
8172	1	7947	2			清凉山略传其一			0	0
8173	1	7947	2			清凉山略传其二			0	0
8174	1	7947	2			清凉山略传其三			0	0
8175	1	7947	2			清凉山略传其四			0	0
8176	1	7947	2			清凉山略传其五			0	0
8177	1	7947	2			清凉山略传其六			0	0
8178	1	7947	2			清凉山略传其七			0	0
8179	1	7947	2			清凉山略传其八			0	0
8180	1	7948	2			匈奴列传其一			0	0
8181	1	7948	2			匈奴列传其二			0	0
8182	1	7948	2			匈奴列传其三			0	0
8183	1	7948	2			匈奴列传其四			0	0
8184	1	7948	2			匈奴列传其五			0	0
8185	1	7948	2			匈奴列传其六			0	0
8186	1	7948	2			匈奴列传其七			0	0
8187	1	7948	2			匈奴列传其八			0	0
8188	1	7949	2			琴声十六法卷一			0	0
8189	1	7949	2			琴声十六法卷二			0	0
8190	1	7949	2			琴声十六法卷三			0	0
8191	1	7949	2			琴声十六法卷四			0	0
8192	1	7949	2			琴声十六法卷五			0	0
8193	1	7949	2			琴声十六法卷六			0	0
8194	1	7949	2			琴声十六法卷七			0	0
8195	1	7949	2			琴声十六法卷八			0	0
8196	1	7950	2			击壤歌			0	0
8197	1	7950	2			卿云歌			0	0
8198	1	7950	2			越人歌			0	0
8199	1	7950	2			慷慨歌			0	0
8200	1	7950	2			龙蛇歌其一			0	0
8201	1	7950	2			龙蛇歌其二			0	0
8202	1	7950	2			南蒯歌			0	0
8203	1	7950	2			琴女歌			0	0
8204	1	7951	2			礼书其一			0	0
8205	1	7951	2			礼书其二			0	0
8206	1	7951	2			礼书其三			0	0
8207	1	7951	2			礼书其四			0	0
8208	1	7951	2			礼书其五			0	0
8209	1	7951	2			礼书其六			0	0
8210	1	7951	2			礼书其七			0	0
8211	1	7952	2			春晓			0	0
8212	1	7952	2			夜归鹿门歌			0	0
8213	1	7952	2			宿建德江			0	0
8214	1	7952	2			与诸子登岘山			0	0
8215	1	7952	2			送朱大入秦			0	0
8216	1	7952	2			临洞庭湖赠张丞相			0	0
8217	1	7952	2			过故人庄			0	0
8218	1	7952	2			留别王维			0	0
8219	1	7953	2			秦中寄远上人			0	0
8220	1	7953	2			宴梅道士山房			0	0
8221	1	7953	2			秋登兰山寄张五			0	0
8222	1	7953	2			宿桐庐江寄广陵旧游			0	0
8223	1	7953	2			宿业师山房期丁大不至			0	0
8224	1	7953	2			岁暮归南山			0	0
8225	1	7953	2			夏日南亭怀辛大			0	0
8226	1	7953	2			早寒有怀			0	0
8227	1	7954	2			咏鹅			0	0
8228	1	7954	2			易水送别			0	0
8229	1	7954	2			在狱咏蝉·并序			0	0
8230	1	7954	2			相和歌辞·王昭君			0	0
8231	1	7954	2			夏日游德州赠高四			0	0
8232	1	7954	2			在江南赠宋五之问			0	0
8233	1	7954	2			晚憩田家			0	0
8234	1	7954	2			北眺舂陵			0	0
8235	1	7955	2			叙寄员半千			0	0
8236	1	7955	2			咏怀古意上裴侍郎			0	0
8237	1	7955	2			帝京篇			0	0
8238	1	7955	2			畴昔篇			0	0
8239	1	7955	2			艳情代郭氏答卢照邻			0	0
8240	1	7955	2			代女道士王灵妃赠道士李荣			0	0
8241	1	7955	2			途中有怀			0	0
8242	1	7955	2			至分水戍			0	0
8243	1	7956	2			感遇诗二首			0	0
8244	1	7956	2			赋得自君之出矣			0	0
8245	1	7956	2			奉和圣制喜雨			0	0
8246	1	7956	2			和黄门卢监望秦始皇陵			0	0
8247	1	7956	2			登南岳事毕谒司马道士			0	0
8248	1	7956	2			咏史			0	0
8249	1	7956	2			耒阳溪夜行			0	0
8250	1	7956	2			登总持寺阁			0	0
8251	1	7957	2			登城楼望西山作			0	0
8252	1	7957	2			赠，以此篇答焉			0	0
8253	1	7957	2			登荆州城楼			0	0
8254	1	7957	2			南还湘水言怀			0	0
8255	1	7957	2			商洛山行怀古			0	0
8256	1	7957	2			初发道中赠王司马兼寄诸公			0	0
8257	1	7957	2			归燕诗			0	0
8258	1	7957	2			南郊文武出入舒和之乐			0	0
8259	1	7958	2			蜀道后期			0	0
8260	1	7958	2			再使蜀道			0	0
8261	1	7958	2			岳州作二首			0	0
8262	1	7958	2			岳州行郡竹篱			0	0
8263	1	7958	2			岳阳早霁南楼			0	0
8264	1	7958	2			巡边在河北作二首			0	0
8265	1	7958	2			入海二首			0	0
8266	1	7958	2			湘州北亭			0	0
8267	1	7959	2			明冰篇			0	0
8268	1	7959	2			少年行			0	0
8269	1	7959	2			太平公主山亭侍宴			0	0
8270	1	7959	2			奉和圣制夏日游石淙山			0	0
8271	1	7959	2			奉和送金城公主适西蕃应制			0	0
8272	1	7959	2			同赋山居七夕			0	0
8273	1	7959	2			扈从还洛呈侍从群官			0	0
8274	1	7959	2			幸白鹿观应制			0	0
8275	1	7960	2			风·其一			0	0
8276	1	7960	2			风·其二			0	0
8277	1	7960	2			云·其一			0	0
8278	1	7960	2			云·其二			0	0
8279	1	7960	2			雨			0	0
8280	1	7960	2			雪			0	0
8281	1	7960	2			雾			0	0
8282	1	7960	2			露			0	0
8283	1	7961	2			竹			0	0
8284	1	7961	2			兰			0	0
8285	1	7961	2			松			0	0
8286	1	7961	2			柳			0	0
8287	1	7961	2			梅			0	0
8288	1	7961	2			菊			0	0
8289	1	7961	2			梨			0	0
8290	1	7961	2			萍			0	0
8291	1	7962	2			甫田			0	0
8292	1	7962	2			穷劫曲			0	0
8293	1	7962	2			丘陵歌			0	0
8294	1	7962	2			申包胥歌			0	0
8295	1	7962	2			岁莫歌			0	0
8296	1	7962	2			五子歌			0	0
8297	1	7962	2			夏人歌			0	0
8298	1	7962	2			优孟歌			0	0
8299	1	7963	2			五帝本纪其一			0	0
8300	1	7963	2			五帝本纪其二			0	0
8301	1	7963	2			五帝本纪其三			0	0
8302	1	7963	2			五帝本纪其四			0	0
8303	1	7963	2			五帝本纪其五			0	0
8304	1	7963	2			五帝本纪其六			0	0
8305	1	7963	2			五帝本纪其七			0	0
8306	1	7963	2			五帝本纪其八			0	0
8307	1	7964	2			春晚山庄率题			0	0
8308	1	7964	2			还京赠别			0	0
8309	1	7964	2			至陈仓晓晴望京邑			0	0
8310	1	7964	2			陇头水			0	0
8311	1	7964	2			昭君怨			0	0
8312	1	7964	2			十五夜观灯			0	0
8313	1	7964	2			绵州官池赠别同赋湾字			0	0
8314	1	7964	2			还赴蜀中贻示京虽游好			0	0
8315	1	7965	2			相知莫问（上）			0	0
8316	1	7965	2			相知莫问（下）			0	0
8317	1	7965	2			微山记事（上）			0	0
8318	1	7965	2			微山记事（下）			0	0
8319	1	7965	2			御音要义			0	0
8320	1	7965	2			五声溯源			0	0
8321	1	7966	2			静水流霆琴			0	0
8322	1	7966	2			大圣遗音琴			0	0
8323	1	7966	2			文心载川剑			0	0
8324	1	7966	2			真耶幻耶箫			0	0
8325	1	7966	2			道子琴			0	0
8326	1	7966	2			鸾翔琴			0	0
8327	1	7966	2			一心二意鼓			0	0
8328	1	7966	2			濯心箫			0	0
8329	1	7967	2			“四指流云”杨逸飞（上）			0	0
8330	1	7967	2			“四指流云”杨逸飞（中）			0	0
8331	1	7967	2			“四指流云”杨逸飞（下）			0	0
8332	1	7967	2			“九龄公”张九龄（上）			0	0
8333	1	7967	2			“九龄公”张九龄（下）			0	0
8334	1	7967	2			“青莲剑仙”李白（上）			0	0
8335	1	7967	2			“青莲剑仙”李白（下）			0	0
8336	1	7968	2			“道子”杨青月			0	0
8337	1	7968	2			“闭目晓音”康念			0	0
8338	1	7968	2			“前缘相知”张婉玉			0	0
8339	1	7968	2			“古脉弦歌”赵宫商			0	0
8340	1	7968	2			“幻魔心”韩非池			0	0
8341	1	7968	2			“一气顷楼”凤息颜			0	0
8342	1	7968	2			“九变玉徽”崖牙			0	0
8343	1	7968	2			“白玉濯心”周宋			0	0
8344	1	7969	2			在郡怀秋			0	0
8345	1	7969	2			浈阳峡			0	0
8346	1	7969	2			江上遇疾风			0	0
8347	1	7969	2			九月九日登龙山			0	0
8348	1	7969	2			巫山高			0	0
8349	1	7969	2			和崔尚书喜雨			0	0
8350	1	7969	2			湖口望庐山瀑布泉			0	0
8351	1	7969	2			西江夜行			0	0
8352	1	7970	2			释老志卷一其一			0	0
8353	1	7970	2			释老志卷一其二			0	0
8354	1	7970	2			释老志卷一其三			0	0
8355	1	7970	2			释老志卷一其四			0	0
8356	1	7970	2			释老志卷一其五			0	0
8357	1	7970	2			释老志卷一其六			0	0
8358	1	7970	2			释老志卷一其七			0	0
8359	1	7970	2			释老志卷一其八			0	0
8360	1	7971	2			释老志卷二其一			0	0
8361	1	7971	2			释老志卷二其二			0	0
8362	1	7971	2			释老志卷二其三			0	0
8363	1	7971	2			释老志卷二其四			0	0
8364	1	7971	2			释老志卷二其五			0	0
8365	1	7971	2			释老志卷二其六			0	0
8366	1	7971	2			释老志卷二其七			0	0
8367	1	7971	2			释老志卷二其八			0	0
8368	1	7972	2			释老志卷三其一			0	0
8369	1	7972	2			释老志卷三其二			0	0
8370	1	7972	2			释老志卷三其三			0	0
8371	1	7972	2			释老志卷三其四			0	0
8372	1	7972	2			释老志卷三其五			0	0
8373	1	7972	2			释老志卷三其六			0	0
8374	1	7972	2			释老志卷三其七			0	0
8375	1	7972	2			释老志卷三其八			0	0
8376	1	7973	2			释老志卷四其一			0	0
8377	1	7973	2			释老志卷四其二			0	0
8378	1	7973	2			释老志卷四其三			0	0
8379	1	7973	2			释老志卷四其四			0	0
8380	1	7973	2			释老志卷四其五			0	0
8381	1	7973	2			释老志卷四其六			0	0
8382	1	7973	2			释老志卷四其七			0	0
8383	1	7973	2			释老志卷四其八			0	0
8384	1	7974	2			大唐内典录表			0	0
8385	1	7974	2			大唐内典录总目序（上）			0	0
8386	1	7974	2			大唐内典录总目序（下）			0	0
8387	1	7975	2			大唐内典录卷第一			0	0
8388	1	7975	2			大唐内典录卷第二			0	0
8389	1	7975	2			大唐内典录卷第三			0	0
8390	1	7975	2			大唐内典录卷第四			0	0
8391	1	7975	2			大唐内典录卷第五			0	0
8392	1	7975	2			大唐内典录卷第六			0	0
8393	1	7975	2			大唐内典录卷第七			0	0
8394	1	7975	2			大唐内典录卷第八			0	0
8395	1	7976	2			大唐内典录卷第九			0	0
8396	1	7976	2			大唐内典录卷第十			0	0
8397	1	7976	2			大唐内典录卷第十一			0	0
8398	1	7976	2			大唐内典录卷第十二			0	0
8399	1	7976	2			大唐内典录卷第十三			0	0
8400	1	7976	2			大唐内典录卷第十四			0	0
8401	1	7976	2			大唐内典录卷第十五			0	0
8402	1	7976	2			大唐内典录卷第十六			0	0
8403	1	7977	2			永王东巡歌其一			0	0
8404	1	7977	2			永王东巡歌其二			0	0
8405	1	7977	2			永王东巡歌其三			0	0
8406	1	7977	2			永王东巡歌其四			0	0
8407	1	7977	2			永王东巡歌其五			0	0
8408	1	7977	2			永王东巡歌其六			0	0
8409	1	7978	2			永王东巡歌其七			0	0
8410	1	7978	2			永王东巡歌其八			0	0
8411	1	7978	2			永王东巡歌其九			0	0
8412	1	7978	2			永王东巡歌其十			0	0
8413	1	7978	2			永王东巡歌其十一			0	0
8414	1	7979	2			平花秀夜			0	0
8415	1	7979	2			剑姬阵			0	0
8416	1	7979	2			屈焰阳			0	0
8417	1	7979	2			桑原森九岚			0	0
8418	1	7979	2			李玚			0	0
8419	1	7979	2			仲虚念			0	0
8420	1	7979	2			李璘与苏十三娘			0	0
8421	1	7980	2			贯夜			0	0
8422	1	7980	2			金玄鸿影			0	0
8423	1	7980	2			惊情			0	0
8424	1	7980	2			昆吾刀			0	0
8425	1	7980	2			鸣羽刀			0	0
8426	1	7980	2			血悲刀			0	0
8427	1	7980	2			徐夫人匕首			0	0
8428	1	7980	2			新亭侯			0	0
8429	1	7981	2			大庄主·柳惊涛			0	0
8430	1	7981	2			二庄主·柳浮云			0	0
8431	1	7981	2			老庄主·柳风骨			0	0
8432	1	7981	2			三庄主·柳静海			0	0
8433	1	7981	2			四小姐·柳夕			0	0
8434	1	7982	2			洛阳伽蓝记其一			0	0
8435	1	7982	2			洛阳伽蓝记其二			0	0
8436	1	7982	2			晋中洛阳记			0	0
8437	1	7982	2			颜氏家训			0	0
8438	1	7983	2			风雷刀谷掌谷·柳秀岳			0	0
8439	1	7983	2			风雷刀谷器刃掌事·柳鸾旗			0	0
8440	1	7983	2			风雷刀谷甲胄掌事·柳廷芳			0	0
8441	1	7983	2			柳家六爷·柳鱼夫			0	0
8442	1	7983	2			风雷刀谷锻刀厅厅首·柳愚			0	0
8443	1	7983	2			风雷刀谷总管·柳哲			0	0
8444	1	7984	2			雪踪鸿影·长孙邪			0	0
8445	1	7984	2			小先生·长孙笑			0	0
8446	1	7984	2			蜃楼剑·独孤列明			0	0
8447	1	7984	2			长公子·独孤九			0	0
8448	1	7985	2			霸刀山庄建立			0	0
8449	1	7985	2			第一届扬刀大会			0	0
8450	1	7985	2			第二届扬刀大会			0	0
8451	1	7985	2			第六届扬刀大会			0	0
8452	1	7985	2			第九届扬刀大会			0	0
8453	1	7986	2			洛城旧笛记·失心其二			0	0
8454	1	7986	2			洛城旧笛记·失心其一			0	0
8455	1	7986	2			洛城旧笛记·失心其三			0	0
8456	1	7986	2			洛城旧笛记·失心其四			0	0
8457	1	7987	2			史朝英			0	0
8458	1	7987	2			柳时清			0	0
8459	1	7987	2			解语			0	0
8460	135			40		才高八斗！安史之乱	491		0	0
8461	281			40		才高八斗！剑胆琴心	492		0	0
8462	4			20		掘地三尺			0	0
8463	1	8462	2			魅之纹			0	0
8464	1	8462	2			惑之纹			0	0
8465	1	8462	2			恶鬼头			0	0
8466	1	8462	2			照妖镜			0	0
8467	1			20		乘鲸赴梦			0	0
8468	1	8469	1	40		共赴云帆			0	0
8469	99			200		乘梦万里			0	0
8470	1			30		同乘浮鲸			0	0
8471	1			20		自圆其哈			0	0
8472	1	8473	1	40		这样啊，哈哈			0	0
8473	99			200		哈哈，老哥你真棒			0	0
8474	1			30		哈哈，这样啊			0	0
8475	1	8476	1	40		金风拂情			0	0
8476	99			200		刻骨相思			0	0
8477	1			30		思慕之情			0	0
8478	1			20		浮槎于梦			0	0
8479	1	8480	1	40		相邀赴梦			0	0
8480	99			200		海市蜃楼			0	0
8481	1			30		同渡蜃海			0	0
8482	1			10		同渡蜃海补偿成就（不显示）			0	0
8483	1			20		惊梦			0	0
8484	1			15		镜花梦影·绪			0	0
8485	1			15		镜花梦影·竭			0	0
8486	1			15		镜花梦影·守			0	0
8487	10			20		镜花梦影·碎梦			0	0
8488	1	8487	2			禅意			0	0
8489	1	8487	2			比翼			0	0
8490	1	8487	2			执手			0	0
8491	1	8487	2			笑柄			0	0
8492	1	8487	2			杏林			0	0
8493	1	8487	2			童言			0	0
8494	1	8487	2			融融			0	0
8495	1	8487	2			险阻			0	0
8496	1	8487	2			樱华			0	0
8497	1	8487	2			天机			0	0
8498	1	8501	2			击败花子			0	0
8499	1	8501	2			击败观勒			0	0
8500	1	8501	2			击败天空			0	0
8501	3			20		全胜！普通梦入集真岛			0	0
8502	1	8505	2			击败陈骇			0	0
8503	1	8505	2			击败雾影千斩			0	0
8504	1	8505	2			击败陈徽			0	0
8505	3			20		全胜！普通剑冢惊变			0	0
8506	1	8509	2			击败宓果			0	0
8507	1	8509	2			击败刘细			0	0
8508	1	8509	2			击败郝大雪			0	0
8509	3			20		全胜！普通罗汉门			0	0
8510	1	8513	2			击败雀卿			0	0
8511	1	8513	2			击败阮梅			0	0
8512	1	8513	2			击败罗刀			0	0
8513	3			20		全胜！普通梧桐山庄			0	0
8514	1	8517	2			击败苏凤楼			0	0
8515	1	8517	2			击败韩敬青			0	0
8516	1	8517	2			击败藤原夕夏			0	0
8517	3			20		全胜！普通月落三星			0	0
8518	1								0	0
8520	1			20		风流云逝			0	0
8521	1	8528	2			击败余晖			0	0
8522	1			25		无尽血狱			0	0
8523	1	8528	2			击败宓桃			0	0
8524	1	8528	2			击败武雪散			0	0
8525	1	8528	2			击败猿飞			0	0
8526	1	8528	2			击败哑头陀			0	0
8527	1	8528	2			击败岳琳			0	0
8528	6			25		全胜！达摩洞			0	0
8529	1	11011	2	25		无伤余晖！达摩洞			0	0
8530	1	11011	2	25		无伤宓桃！达摩洞			0	0
8531	1	11011	2	25		无伤武雪散！达摩洞			0	0
8532	1	11011	2	25		无伤猿飞！达摩洞			0	0
8533	1	11011	2	25		无伤哑头陀！达摩洞			0	0
8534	1	11011	2	25		无伤岳琳！达摩洞			0	0
8535	1	8541	2			击败余晖！25人普通			0	0
8536	1	8541	2			击败宓桃！25人普通			0	0
8537	1	8541	2			击败武雪散！25人普通			0	0
8538	1	8541	2			击败猿飞！25人普通			0	0
8539	1	8541	2			击败哑头陀！25人普通			0	0
8540	1	8541	2			击败岳琳！25人普通			0	0
8541	6			30		全胜！25人普通达摩洞			0	0
8542	1	11012	2	30		无伤余晖！25人普通达摩洞			0	0
8543	1	11012	2	30		无伤宓桃！25人普通达摩洞			0	0
8544	1	11012	2	30		无伤武雪散！25人普通达摩洞			0	0
8545	1	11012	2	30		无伤猿飞！25人普通达摩洞			0	0
8546	1	11012	2	30		无伤哑头陀！25人普通达摩洞			0	0
8547	1	11012	2	30		无伤岳琳！25人普通达摩洞			0	0
8548	1	8554	2			击败余晖！25人英雄			0	0
8549	1	8554	2			击败宓桃！25人英雄			0	0
8550	1	8554	2			击败武雪散！25人英雄			0	0
8551	1	8554	2			击败猿飞！25人英雄			0	0
8552	1	8554	2			击败哑头陀！25人英雄			0	0
8553	1	8554	2			击败岳琳！25人英雄			0	0
8554	6			30		全胜！25人英雄达摩洞			0	0
8555	1	11013	2	30		无伤余晖！25人英雄达摩洞			0	0
8556	1	11013	2	30		无伤宓桃！25人英雄达摩洞			0	0
8557	1	11013	2	30		无伤武雪散！25人英雄达摩洞			0	0
8558	1	11013	2	30		无伤猿飞！25人英雄达摩洞			0	0
8559	1	11013	2	30		无伤哑头陀！25人英雄达摩洞			0	0
8560	1	11013	2	30		无伤岳琳！25人英雄达摩洞			0	0
8561	1			25		电掣风驰			0	0
8562	1			25		毒药？解药			0	0
8563	1			25		针下留人			0	0
8564	1			25		祸未及池鱼			0	0
8565	1			25		巧捷万端			0	0
8566	1			25		无疾而终			0	0
8567	1			25		变幻莫测			0	0
8568	1			25		空中接龙			0	0
8569	1			25		翻车了			0	0
8570	1			25		珠戏龙			0	0
8571	1			25		嗜血冥翎			0	0
8572	1			25		弟中之弟			0	0
8573	1			30		无尽血狱！25人普通			0	0
8574	1			30		不动如山！25人普通			0	0
8575	1			30		狂热崇拜！25人普通			0	0
8576	1			30		电掣风驰！25人普通			0	0
8577	1			30		毒药？解药！25人普通			0	0
8578	1			30		怦然心动！25人普通			0	0
8579	1			30		针下留人！25人普通			0	0
8580	1			30		祸未及池鱼！25人普通			0	0
8581	1			30		巧捷万端！25人普通			0	0
8582	1			30		无疾而终！25人普通			0	0
8583	1			30		空中接龙！25人普通			0	0
8584	1			30		变幻莫测！25人普通			0	0
8585	1			30		击鼓传花！25人普通			0	0
8586	1			30		翻车了！25人普通			0	0
8587	1			30		珠戏龙！25人普通			0	0
8588	1			30		紧急中止！25人普通			0	0
8589	1			30		嗜血冥翎！25人普通			0	0
8590	1			30		弟中之弟！25人普通			0	0
8591	1			0		离我远点！25人普通			0	0
8592	1			30		超高出力传功！25人普通			0	0
8593	1			30		绰绰有余！25人普通			0	0
8594	1			30		无尽血狱！25人英雄			0	0
8595	1			30		不动如山！25人英雄			0	0
8596	1			30		狂热崇拜！25人英雄			0	0
8597	1			30		电掣风驰！25人英雄			0	0
8598	1			30		毒药？解药！25人英雄			0	0
8599	1			30		怦然心动！25人英雄			0	0
8600	1			30		针下留人！25人英雄			0	0
8601	1			30		祸未及池鱼！25人英雄			0	0
8602	1			30		巧捷万端！25人英雄			0	0
8603	1			30		无疾而终！25人英雄			0	0
8604	1			30		空中接龙！25人英雄			0	0
8605	1			30		变幻莫测！25人英雄			0	0
8606	1			30		击鼓传花！25人英雄			0	0
