ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
25	2	0		竞技大师赛-海选赛		<text>text="一.竞技大师赛-海选赛\\\n　　1.通过名剑大会界面组建海选赛队伍，在比赛时间内前往【" font=162</text><text>text="拭剑园" font=157</text><text>text="】通过" font=162</text><text>text="组队排队" font=100</text><text>text="参与。【" font=162</text><text>text="拭剑园" font=157</text><text>text="】可通过名剑大会报名人附近的" font=162</text><text>text="拭剑园接引人-叶璃" font=100</text><text>text="传送进入。\\\n　　2.大师赛海选积分排行榜界面，作为选拔大师赛正式赛战队的重要依据。\\\n　　3.名剑大会海选赛的参赛装备和强化由【" font=162</text><text>text="拭剑园" font=157</text><text>text="】提供，可通过专属界面进行装备选择和强化道具使用，侠士" font=162</text><text>text="自身装备无法在海选赛中使用" font=100</text><text>text="。\\\n　　4.为了确保比赛的公平性，海选赛不设立橙武及PVE装备，参与其中的玩家可体验到当前版本最高等级的PVP套装，并且海选赛的匹配规则更能体现出玩家及队伍的真实水平。\\\n\\\n二.　竞技大师赛-海选赛奖励\\\n　　1.每周" font=162</text><text>text="前十场胜利" font=100</text><text>text="可获得双倍不占周上限威名点，之后获胜竞技大师赛-海选赛不再获得威名点。\\\n　　2.海选赛参与场次大于三场的玩家，可以获得五个【" font=162</text><text>text="隐元秘宝·风云佩" font=100</text><text>text="】；场次大于二十场且个人积分不低于1000分的玩家，可以获得一件" font=162</text><text>text="专属家具" font=100</text><text>text="；场次大于三十场且个人积分不低于1000分的玩家，可以获得" font=162</text><text>text="永久称号" font=100</text><text>text="。\\\n　　3.胜利可获得个人竞技分及战队积分。" font=162</text>	
25	3	0		段位系统		<text>text="一.段位规则\\\n　　1.段位有0~15段，赛季初始段位与上赛季最高段位相关。\\\n　　2.个人竞技分达到设定数值便可升段，可" font=162</text><text>text="按Ctrl+A打开名剑大会界面" font=100</text><text>text="查看。\\\n　　3.段位一旦达到，不会掉段；即使竞技战败、队伍积分下降、个人竞技分下降也不掉段。\\\n　　4.段位、个人竞技分在赛季结束时，" font=162</text><text>text="根据一定比例继承" font=100</text><text>text="；队伍积分会在赛季结束时，" font=162</text><text>text="重置为初始值" font=100</text><text>text="。\\\n\\\n二.购买装备\\\n　　1.名剑大会装备没有任何段位需求，威名点足够即可购买。\\\n　　2.在3种模式中，取最高个人竞技分，来决定" font=162</text><text>text="名剑大会专属威名点上限最大值" font=100</text><text>text="。\\\n　　具体的个人竞技分对应周上限的关系，请按" font=162</text><text>text="Ctrl+A打开名剑大会界面" font=100</text><text>text="查看。\\\n" font=162</text>	
25	5	0		赛季相关		<text>text="一.名剑大会的赛季一般持续5至6个月;\\\n　　赛季结束时，" font=162</text><text>text="名剑队伍积分" font=100</text><text>text="会重置为初始值。" font=162</text><text>text="段位、个人竞技分" font=100</text><text>text="将根据上一赛季的最高段位按比例继承，2V2、3V3、5V5分别继承。\\\n\\\n二.赛季结束时，会有以下相应奖励与兑换：\\\n　　1.名剑大会的2V2、3V3、5V5排行榜" font=162</text><text>text="前200名" font=100</text><text>text="，将会获得对应排名的独特荣誉奖励。\\\n　　2.赛季排名奖励的发放，将排除掉“采用非法、不公平手段参与竞技的队伍或个人”。" font=162</text>	
25	6	0		休眠机制		<text>text="　　为保证名剑大会高分段健康良性循环，全新增设2400分以上休眠机制。具体如下：\\\n　　1.当侠士个人竞技分达到2400分及以上时，如上周参加该竞技分所属赛制的正式比赛" font=162</text><text>text="不足5场" font=100</text><text>text="，则会扣除20分个人竞技分，最多扣除至2399分。\\\n　　2.当侠士个人竞技分达到2500分及以上时，如上周参加该竞技分所属赛制的正式比赛" font=162</text><text>text="不足10场" font=100</text><text>text="，则会扣除60分个人竞技分，最多扣除至2499分。\\\n　　3.当名剑队积分达到2400分及以上时，如上周参加该积分所属赛制的正式比赛" font=162</text><text>text="不足5场" font=100</text><text>text="，则会扣除20分名剑队积分，最多扣除至2399分。\\\n　　4.当名剑队积分达到2500分及以上时，如上周参加该积分所属赛制的正式比赛" font=162</text><text>text="不足10场" font=100</text><text>text="，则会扣除60分名剑队积分，最多扣除至2499分。" font=162</text>	
25	7	0		名剑练习赛		<text>text="一、名剑练习赛规则\\\n　　1.名剑练习赛是给玩家练习的场所，规则与普通竞技场相同，但不影响个人竞技分，也不结算个人奖励。\\\n　　2.在名剑练习赛中，玩家可以选择不同的地图、不同人数对战模式进行练习。\\\n\\\n二、创建名剑练习赛房间\\\n　　1.可以在名剑大会报名人处打开名剑练习赛界面，选择创建房间。\\\n　　2.创建房间后，需在准备时间内进入房间，准备时间结束或房间满员后，房间内玩家进入竞技场地图比拼。2对2、3对3、5对5的准备时间分别为100秒、150秒、210秒。\\\n　　3.创建房间后，可以复制房间号发给好友，邀请他们进入房间。\\\n　　4.一次竞技场练习赛结束后，房间销毁，需要重新创建。\\\n　　5.创建房间有120秒的冷却时间。\\\n\\\n三、进入名剑练习赛房间\\\n　　1.可以在名剑大会报名人处打开名剑练习赛界面，选择进入房间。\\\n　　2.输入正确的房间号并选择作战方，即可进入房间。\\\n　　3.房间内玩家处于竞技场准备状态，无法进入战场或竞技场排队。\\\n\\\n四、观战名剑练习赛\\\n　　1.可以在名剑大会报名人处打开名剑练习赛界面，选择进入房间。\\\n　　2.输入正确的房间号并选择观战身份，如果该房间比赛开始，即可进入观战。" font=162</text>	
26	0	0	点赞系统	点赞类型		<text>text="　　介绍点赞类型与获得途径。\\\n　　打开社交界面（O），把鼠标移到好友头像上，可以查看好友得到的点赞情况。" font=162</text>	
26	2	0		赞·好团长		<text>text="　　作为团长率领团队通关任何一个25人英雄副本后，队员可通过“好团长”点赞界面对团长点赞。若参与副本人数小于5人，则不出现“好团长”点赞界面。" font=162</text>	
26	3	0		赞·好师父		<text>text="　　可通过徒弟对师父点赞获得。\\\n　　具体获得方式：\\\n　　1.徒弟升级到30级、50级、70级时，徒弟可对师父进行点赞。\\\n　　2.徒弟出师（普通师徒关系，徒弟满级时自动出师）时，可对师父进行点赞。\\\n　　3.师父对徒弟传功后，徒弟可对师父进行点赞。\\\n　　4.拜师超过一周的亲传徒弟，完成每周的前三次日常，可对亲传师父进行点赞。" font=162</text>	
26	4	0		赞·好镖师		<text>text="　　开启镖师身份保护雇主完成据点贸易后，雇主点赞获得。" font=162</text>	
26	5	0		名剑名侠		<text>text="　　在十段及以上的名剑大会中，表现突出并赢得胜利后，通过队友点赞获得。" font=162</text>	
26	6	0		群龙之首		<text>text="　　率领团队通关当前最新25人英雄副本后，通过队友对团长点赞获得。" font=162</text>	
26	7	0		一代军师		<text>text="　　率领团队获得战场胜利后，通过队友对团长点赞获得。" font=162</text>	
26	8	0		沙场豪杰		<text>text="　　完成战场后，通过战场队友点赞获得。" font=162</text>	
26	9	0		侠者仁心		<text>text="　　通过新手援助帮助新人后，对方点赞获得。" font=162</text>	
27	0	0	生活技艺			<text>text="　　除了门派武学，行走江湖，若有一门技艺傍身，必将锦上添花。剑网三中，有许多生活技艺可供侠士学习，侠士可以自由选择学习的内容，在江湖中一展身手。\\\n　　生活技艺分为采集技艺和制造技艺两大类。采集技艺是通过用采集工具并消耗一定的精力来收集诸如草药、矿石等元素并获得对应技艺和人物升级经验的能力。制造技艺是通过制造工具在特定的工作台消耗一定的精力来制造诸如食物、装备等产物并获得对应技艺和人物升级经验的能力。\\\n　　生活技艺的产物可以提升人物和装备的能力，也可以交易给他人赚取酬劳，还可以去大城市的拍卖行中卖个好价钱。" font=162</text>	
27	1	0		学习技能		<text>text="　　侠士达到20级后，会自动习得所有生活技能，且每个技能都达到10级的学习程度。\\\n　　之后，侠士可以自行修炼升级相应技能。例如在江湖中采集草药，即可得到神农技艺的经验，升级神农技能。若侠士未满级，在学习生活技艺的过程中，还可以得到人物升级经验，一举两得。" font=162</text>	
27	2	0		技能专精		<text>text="　　侠士的生活技艺达到30级后，可以选择专精技艺。\\\n　　术业有专攻，每个侠士最多可以专精一项采集技艺和一项制造技艺。\\\n　　采集过程中可能触发特殊事件，遇到携带宝物的怪物。\\\n　　将采集技艺学习至专精以后，可以在采集的时候额外发现一些特殊的材料；将制造技艺学习至专精以后，可以做出专精配方中的产物。\\\n　　各大主城的技艺杂货区中有许多身怀技艺的高级师傅，可以向他们了解并学习专精的技艺。" font=162</text>	
27	3	0		精力		<text>text="　　学习或使用生活技艺，会消耗自己的精力。\\\n　　在游戏界面左下角可以看到精力条，精力值上限为10000，可以通过各种江湖中活动获取精力值。" font=162</text>	
27	3	1			精力的获取方式	<text>text="　　精力分为账号精力和角色精力。" font=162</text><text>text="账号精力" font=157</text><text>text="为账号下角色共享，每周随时间回复3000点，存储上限3000点。" font=162</text><text>text="角色精力" font=157</text><text>text="为角色专有，可以参加各种活动获得，每周最多获得3000点，存储上限7000点。侠士在下列活动中均可获得精力。\\\n\\\n" font=162</text><text>text="全民活动：" font=157</text><text>text="\\\n　　1.缓慢回复精力。" font=162</text><text>text="每个账号" font=100</text><text>text="每周可以回复" font=162</text><text>text="3000点不占周上限的精力（无需在线）" font=100</text><text>text="。这部分精力由该账号下的角色共享，需要绑定实体密保锁或手机版密保锁方可使用，详情请摁Shift+H打开账号安全中心查看。\\\n\\\n" font=162</text><text>text="PVE活动：" font=157</text><text>text="\\\n　　1.所有满级团队秘境（包括武林通鉴系列团队秘境）击败首领\\\n　　2.完成【武林通鉴·团队秘境】周常任务（每周3个）\\\n\\\n" font=162</text><text>text="PVP活动：" font=157</text><text>text="\\\n　　1.周一“阵营出征祭祀”\\\n　　2.周一周三“阴山商路”\\\n　　3.周二周四“逐鹿中原”每次结算\\\n　　4.周六周日“阵营攻防战”每场结算\\\n　　5.周六周日“阵营攻防战”每场贡献进入己方前900名\\\n　　6.战场首胜\\\n　　7.竞技场每场胜利\\\n　　8.龙门绝境每场结算进入前15名\\\n　　9.完成【孤城瀚海斩狂澜】周常\\\n　　10.李渡鬼域每场结算进入前40%\\\n　　11.完成【鬼域生暗影】周常" font=162</text>	
28	0	0	阵营攻防战			<text>text="　　阵营攻防战是PVP玩家的重要玩法之一，是两大阵营正面作战、赢得荣耀的时机，也是侠士获取威名和战阶的好去处。\\\n　　周六在浩气盟进行攻防战，时间为13:00-15:00和19:00-21:00；周日在恶人谷进行攻防战，时间为13:00-15:00和19:00-21:00。" font=162</text>	
28	1	0		指挥竞选		<text>text="　　每周工作日期间，上周战功榜前20的帮主可以举荐一位阵营指挥。\\\n　　侠士们完成阵营日常，战阶打到一定值时，可以得到用于投票的鲜花，给心仪的阵营指挥投票。\\\n　　截止每周五晚上十点，收获鲜花最多的指挥，可以成为本周末的阵营指挥，带领大家进行攻防战。" font=162</text>	
28	2	0		攻防战规则		<text>text="活动时间：" font=157</text><text>text="\\\n　　每周六13:00-15:00，19:00-21:00两场，地图浩气盟。浩气盟侠士为防守方，恶人谷侠士为进攻方。\\\n　　每周日13:00-15:00，19:00-21:00两场，地图恶人谷。恶人谷侠士为防守方，浩气盟侠士为进攻方。\\\n\\\n" font=162</text><text>text="争夺要素：" font=157</text><text>text="\\\n" font=162</text><text>text="　　1.复活点：" font=157</text><text>text="\\\n　　地图中共有六个复活点，其中一个为进攻方的固定复活点，一个为防守方的固定复活点，不可争夺。其余四个复活点初始时为防守方势力，是可争夺复活点。\\\n　　打死复活点内驻守的复活点首领，即可将该复活点的势力转换。\\\n　　复活点每一个小时重置一次，但攻防活动开启期间不再重置。\\\n　　所有复活点中有本阵营物资官，可供玩家使用金币购买指定道具和载具。\\\n　　每个可争夺复活点每隔15分钟会刷出物资箱奖励，供附近的活跃玩家拾取。\\\n" font=162</text><text>text="　　2.物资车：\\\n" font=157</text><text>text="　　攻防战开启后，地图中的四个可争夺复活点会刷新物资车，并向本方阵营固定复活点方向运送物资。\\\n　　成功护送己方阵营物资车或截获敌方阵营物资车，均可拾取物资车留下的物资堆。\\\n\\\n" font=162</text><text>text="进攻和守护首领：" font=157</text><text>text="\\\n　　大攻防期间，地图中会出现六个防守方阵营首领，进攻方要尽可能地去击退每一个首领，防守方要尽可能守护每一个首领。\\\n　　防守方首领附近设有守卫、机关、箭塔等防御设备，在防御设备存在时，直接进攻首领比较困难。\\\n　　六个进攻方首领会出现在进攻方固定复活点附近，协助进攻方作战。\\\n　　当防守方首领血量低于一定值，将回到内城疗伤，进攻方首领携带守卫占领该处。防守方可击退进攻方首领，让防守方首领回到该处。\\\n" font=162</text>	
28	3	0		载具使用		<text>text="神机车：" font=157</text><text>text="\\\n　　指挥在指挥面板可以购买神机车并分配给其他侠士。分配的神机车会放在侠士背包中。\\\n　　点击使用神机车，可以建造并搭乘神机车。上车后技能栏会切换成为神机车技能栏，默认姿态为移动姿态。\\\n　　使用一技能可以切换为战斗姿态，此时神机车不可移动，但可以使用攻击技能。\\\n\\\n" font=162</text><text>text="摧城车：" font=157</text><text>text="\\\n　　指挥在指挥面板可以购买摧城车并分配给其他侠士。分配的摧城车会放在侠士背包中。\\\n　　点击使用摧城车，可以建造并搭乘摧城车。上车后技能栏会切换成为摧城车技能栏，默认姿态为移动姿态。\\\n　　使用一技能可以切换为战斗姿态，此时摧城车不可移动，但可以使用攻击技能。\\\n　　摧城车的移动速度略慢于神机车，但伤害能力高于神机车。\\\n\\\n" font=162</text><text>text="神机台：" font=157</text><text>text="\\\n　　指挥在指挥面板可以购买神机台钥匙并分配给其他侠士。分配的神机台钥匙会放在侠士背包中。\\\n　　在神机台处使用背包中的神机台钥匙，即可搭乘神机台。上台后技能栏会切换成为神机台技能栏。\\\n　　神机台固定在地图中，不可移动，可以使用攻击技能造成较高伤害。\\\n\\\n" font=162</text><text>text="改良型神机雷：" font=157</text><text>text="\\\n　　侠士可在复活点本阵营物资官处购买改良型神机雷。\\\n　　装备神机雷后，技能栏会切换成引爆技能，左键点击即可引爆，对目标造成伤害。\\\n\\\n" font=162</text><text>text="飞行机甲：" font=157</text><text>text="\\\n　　侠士可在复活点本阵营物资官处购买飞行机甲。\\\n　　装备飞行机甲后，侠士会冲向空中，达到一定高度后开始滑翔。\\\n　　落地时飞行机甲会爆炸摧毁并对附近敌对载具造成大量伤害，玩家自身也会受到爆炸伤害。\\\n\\\n" font=162</text><text>text="天火引：" font=157</text><text>text="\\\n　　指挥在指挥面板可以购买天火引并分配给其他侠士。分配的天火引会放在侠士背包中。\\\n　　侠士可以使用天火引制导投石车。投石车会向天火引指示位置投掷，造成范围伤害和击退。" font=162</text>	
28	4	0		召请首领		<text>text="　　阵营攻防战中，指挥可以在战斗危急之时召请首领协助作战。\\\n　　响应召请的首领会来到指挥召请之处，与本阵营侠士共同作战，五分钟后或血量低于30%撤回。\\\n　　首领相遇，有不同的增减益关系，合理安排召请首领的时机，对战局有很大的帮助。\\\n　　根据当场即时战况，相对弱势一方召请的首领会给附近己方玩家增加【破釜沉舟】增益状态。战斗越到后期，增益状态的效果越强。" font=162</text>	
28	5	0		攻防战结算		<text>text="　　决定攻防战胜负的因素很多，结束时计算各种因素的积分，来判断两个阵营的胜负。\\\n" font=162</text><text>text="　　己方首领：" font=157</text><text>text="攻防战结束时己方场上激活首领数量，每个300分。\\\n" font=162</text><text>text="　　己方据点：" font=157</text><text>text="攻防战结束时己方所占有可争夺复活点数量，每个100分。" font=162</text><text>text="\\\n　　摧毁战车：" font=157</text><text>text="己方本场战斗中摧毁敌方神机车、摧城车数量，每个25分。\\\n" font=162</text><text>text="　　拥有物资车：" font=157</text><text>text="己方本场战斗中成功运抵的物资车及击毁敌方物资车总和，每个20分。\\\n" font=162</text><text>text="　　覆军杀将：" font=157</text><text>text="本场攻防战结束时己方场上激活所有首领，500分。\\\n" font=162</text><text>text="　　攻城略地：" font=157</text><text>text="本场攻防战结束时己方成功占领所有可争夺复活点，300分。\\\n" font=162</text><text>text="　　马革裹尸：" font=157</text><text>text="本场攻防战己方率先击杀3000人，150分。\\\n" font=162</text><text>text="　　速战速决：" font=157</text><text>text="本场攻防战开战15分钟内成功击退敌方首领，100分。" font=162</text>	
28	6	0		阵营拍卖		<text>text="　　阵营攻防战结束后，攻防地图中发现许多珍奇装备、坐骑、披风或玄晶等珍贵宝物。隐元会按攻防战胜负的情况将宝物分给两个阵营，并在阵营内部举行拍卖。\\\n　　所有阵营玩家可以打开拍卖主界面查看宝物的信息和当前出价，" font=162</text><text>text="攻防贡献达到200分" font=100</text><text>text="的玩家可选择参与竞拍。\\\n　　拍卖所得在阵营内部分配，15%分给" font=162</text><text>text="攻防期间贡献前十的帮会和成功提名指挥的帮会" font=100</text><text>text="（需求帮会总贡献达到2500分），85%分给参与攻防且" font=162</text><text>text="贡献前900名" font=100</text><text>text="的玩家（需求个人贡献达到500分）。" font=162</text>	
28	7	0		战车援助机制		<text>text="　　上周攻防战中失利的阵营可以领取援助战车。如果失利三场，可以领取3辆【便携装置·摧城车】；如果失利四场，可以领取6辆【便携装置·神机车】。" font=162</text>	
29	0	0	大唐家园			<text>text="　　行走江湖，若能寻得一处遮风挡雨的归宿，也算是一件幸事。在这里你可以与亲友相邻，共赏阴晴雨雪、日暮星河；各式家具自由搭配，超多交互惊喜连连；外观、坐骑、跟宠、挂件统统随意布置，还有贴心管家、勤勉侍从随时为你服务。" font=162</text>	
29	1	0		回家		<text>text="　　打开" font=162</text><text>text="大唐家园面板" font=100</text><text>text="，选中侠士自己的园宅地（通过面板正上方“我的宅邸”按钮可以快速选中自己的园宅地并且定位）点击" font=162</text><text>text="回家" font=100</text><text>text="按钮即可返回自己社区。\\\n　　选中其他侠士的园宅地，点击" font=162</text><text>text="拜访" font=100</text><text>text="按钮也可以移动到对应的社区。" font=162</text><text>text="\\\n　　需要注意非以下两种途径会消耗[神行千里]调息时间：\\\n" font=157</text><text>text="　　在" font=162</text><text>text="各大主城" font=100</text><text>text="回家或者拜访不会消耗神行调息时间。\\\n　　在" font=162</text><text>text="任意的家园社区" font=100</text><text>text="里使用回家或者拜访不会消耗神行调息时间。" font=162</text>	
29	4	0		园宅币		<text>text="　　在家园里广为流传的货币，可以用来购买家具，提升家园等级。" font=162</text>	
29	4	2			获取方式	<text>text="园宅币的获取途径：\\\n" font=162</text><text>text="1.家园活动：" font=157</text><text>text="\\\n　　①出售种植的产物\\\n　　②通过其他宅邸的" font=162</text><text>text="管家阿甘" font=100</text><text>text="给主人送花\\\n　　③照料别人的花\\\n　　④宠物出行\\\n　　⑤进行家园生活：睡觉，洗澡，用脸盆洗漱，使用书桌，使用梳妆台。\\\n" font=162</text><text>text="2.社区日常：" font=157</text><text>text="\\\n　　完成每日重置的" font=162</text><text>text="[传信邻里间]" font=100</text><text>text="任务。\\\n" font=162</text><text>text="3.社区福利：" font=157</text><text>text="\\\n　　完成每周重置的" font=162</text><text>text="[同乡共冷暖]" font=100</text><text>text="任务。" font=162</text>	
29	5	0		家园玩法		<text>text="　　家园中许多家具与建筑带有交互功能，可通过右键点击或互动键进行交互体验。" font=162</text>	
29	5	1			苑圃之事	<text>text="种植" font=157</text><text>text="\\\n　　摆出可用于种植的家具（收藏→种植）后，添加入必需的种子和土壤，以及可选的异肥即可开始种植。\\\n　　种子和土壤以及低中品质异肥可以在" font=162</text><text>text="白六娘" font=186 link="NPCGuide/2223"</text><text>text="处购买，宠物游历也会有机会带回种子。高级品质的异肥可通过梓匠生活技能制造。\\\n" font=162</text><text>text="种子：" font=157</text><text>text="不同品种和等级的种子可获得的产物不同。\\\n" font=162</text><text>text="土壤：" font=157</text><text>text="根据土壤的种类及品质等级不同，会对植株产生不同影响。\\\n" font=162</text><text>text="异肥：" font=157</text><text>text="一定程度影响植株成熟时的颜色。\\\n" font=162</text><text>text="照料" font=157</text><text>text="\\\n　　生长时长大于1小时的植株会概率发生照料事件，包括缺水、缺肥、虫害和引来了猹。如果到了一定时间都没有解除事件则会发生减产。\\\n　　交互点击照料即可解除事件。解决猹来了事件每人每天前三次有概率获得宠物猹。\\\n　　解除照料事件有几率触发植株增产，如果是协助其他侠士照料则必得一株当前被照料的植株作为奖励。\\\n" font=162</text><text>text="收获" font=157</text><text>text="\\\n　　植株成熟后，非主人侠士可以摘取一部分。但如果当前植株因为减产或被摘取的数量低于一定数量，则不可再被摘取。\\\n　　收获成熟的植株会概率获得额外的植株或种子奖励以及" font=162</text><text>text="闲趣册·月" font=80 link="ItemLinkInfo/5/35820"</text><text>text="，每周最多获得400个。\\\n" font=162</text><text>text="产物使用" font=157</text><text>text="\\\n" font=162</text><text>text="出售：" font=157</text><text>text="除神秘种子产出的花卉外，其余植株可前往市集寻找" font=162</text><text>text="白两金" font=186 link="NPCGuide/2224"</text><text>text="进行交易。每个小区当天的高价收购花卉种类和价格不同，需要自行打听。\\\n" font=162</text><text>text="梓匠加工：" font=157</text><text>text="种植获得的植株配合其他材料，可以通过梓匠生活技能加工。\\\n" font=162</text><text>text="赠送：" font=157</text><text>text="可以通过其他侠士家门前的管家阿甘赠送鲜花。每周前五次还将获得一定的园宅币。\\\n" font=162</text><text>text="洗浴：" font=157</text><text>text="除神秘种子产出的花卉外，其余花卉植株可右键（无目标状态下）拆解为花瓣。在洗浴时可以加入花瓣。\\\n" font=162</text><text>text="生如夏花：" font=157</text><text>text="除神秘种子产出的花卉外，其余花卉可对角色目标使用，添加" font=162</text><text>text="[生如夏花]" font=157</text><text>text="效果，携带此效果在重伤其他侠士时会有特殊效果。\\\n" font=162</text><text>text="\\\n" font=186</text>	
29	5	2			宠物游历	<text>text="放置" font=157</text><text>text="\\\n　　摆出可用于摆放宠物的家具（收藏→宠物窝）后，选择想要召唤的宠物后点击放置按键即可。\\\n" font=162</text><text>text="出行" font=157</text><text>text="\\\n　　给宠物放入" font=162</text><text>text="饲料" font=157</text><text>text="后点击确认出行按键即可让宠物出游。\\\n" font=162</text><text>text="饲料：" font=157</text><text>text="饲料均可在各位马商处购买。不同宠物需要不同饲料，饲料不匹配不能出行，自动转换为放置状态。但是通用饲料" font=162</text><text>text="蜀黍" font=74 link="ItemLinkInfo/5/35046"</text><text>text="可适用所有宠物。\\\n" font=162</text><text>text="猫犬食肉类宠物：" font=157</text><text>text="封家肉排系列。\\\n" font=162</text><text>text="禽鸟类宠物：" font=157</text><text>text="杂粮谷物。\\\n" font=162</text><text>text="水族类宠物（包含两栖类）：" font=157</text><text>text="小鱼虾。\\\n" font=162</text><text>text="啮齿类宠物（包含鼠、兔、松鼠等）：" font=157</text><text>text="磨牙棒。\\\n" font=162</text><text>text="家畜类宠物（包含马、羊、猪等）：" font=157</text><text>text="各类马草。\\\n" font=162</text><text>text="机关类宠物：" font=157</text><text>text="机关组装零件。\\\n" font=162</text><text>text="其他类宠物（包含刺猬、猴子等）：" font=157</text><text>text="草饼。\\\n" font=162</text><text>text="重置" font=157</text><text>text="\\\n　　将宠物窝清空，收回放入的宠物。\\\n" font=162</text><text>text="伴手礼" font=157</text><text>text="\\\n　　出行地点及带回的伴手礼受多方因素影响，需要侠士自行摸索。\\\n　　每日第一次派遣宠物出游必定获得两份伴手礼。\\\n　　如带回各种纪念品和观宠图笺，使用查看会自动收藏，可在家具" font=162</text><text>text="桑木书柜" font=104</text><text>text="中重新查看。\\\n" font=162</text><text>text="丢失找回" font=157</text><text>text="\\\n　　如因各种情况发生宠物丢失无法回家等情况，可以找集市旁的" font=162</text><text>text="思思" font=186 link="NPCGuide/2226"</text><text>text="帮忙找回。\\\n　　如果没用重置功能将宠物完好收回，在其正在出行等状态下直接收回宠物窝。小概率会导致宠物无法回来。请侠士多加注意，爱护自己的宠物们。\\\n" font=162</text><text>text="召唤" font=157</text><text>text="\\\n　　放置状态下的宠物在家园地图不可召唤，出行状态下的宠物在任何地图均不可召唤。\\\n" font=162</text><text>text="观宠图笺" font=157</text><text>text="\\\n　　若侠士派遣以下宠物出行，它们前往到指定地图的情况下，有一定概率带回对应的观宠图笺。每张观宠图笺仅会获取一次，获取查看后将自动收藏在" font=162</text><text>text="桑木书柜" font=104</text><text>text="中。\\\n　　会获得观宠图笺的宠物：一杠、瓜瓜、丰丰、瑞瑞、童心客、苗疆客、鸿鸿、顺顺、阿飞、甜豆、贵贵、星辰小龟、阳阳、金错刀、小苗苗、小花、崽崽、黄袍大统领、枫林客、吉瑞、财财、嘟嘟、圆圆、小落墨、小诺、石敢当、阿里、小灰、黑刺客、果果、清茗小龟、火璃、小叮当、瓜皮、沉溪、沅沅、土土、愣头青、小小苏。\\\n" font=162</text><text>text="舆图" font=157</text><text>text="\\\n    舆图可以使宠物在游历时必定会前往指定区域。\\\n    舆图分为区域舆图与指定舆图两种，使用区域舆图会将宠物派遣到该区域的随机一张地图中，而使用指定舆图会将宠物派遣到指定地图中。" font=162</text>	
29	5	3			炊事酿造	<text>text="加工材料" font=157</text><text>text="\\\n　　炊事与酿造的材料可在" font=162</text><text>text="严小六" font=186 link="NPCGuide/2227"</text><text>text="处及生活技能菜贩和酱料商处购买，酿造用水可在家具" font=162</text><text>text="酒桶" font=186</text><text>text="中获取" font=162</text><text>text="酿酒专用取水囊" font=74 link="ItemLinkInfo/5/35560"</text><text>text="，根据指引前去不同地图取水。烹饪用水可在家具" font=162</text><text>text="水井" font=104</text><text>text="中获取，管家也会每天协助获取一定的" font=162</text><text>text="泉水" font=77 link="ItemLinkInfo/5/34878"</text><text>text="。炊事加工需要灶台类家具。\\\n" font=162</text><text>text="配方" font=157</text><text>text="\\\n　　炊事配方可在灶台处查阅。酿造配方可在酒桶界面中查看。\\\n" font=162</text><text>text="食用/宴请" font=157</text><text>text="\\\n　　炊事与酿造产物均可右键使用，获得不同效果。也可摆入到家具食盘中，邀请他人品尝。主人也可以通过添菜功能增加餐盘中的食物或酒水的存量。主人若想设置收费使用家具，也可通过设定价格功能设置单次家具使用价格，设定好后，所有人在通过交互使用该家具食用食品或酒水时，均会扣除对应费用并暂存货款在家具中。主人可以随时取出货款。如果货款累计超过十万金，将自动通过邮件发送给主人，请及时查收避免钱款损失。\\\n" font=162</text><text>text="窖藏" font=157</text><text>text="\\\n　　酿造产出的酒可通过埋藏到家具松软土壤中进行窖藏，根据储藏时间长短，取出后会获得不同级别的美酒。饮用后获得不同效果。最长时间为九十天，埋藏超过九十天的酒均按九十天计。\\\n　　取出埋藏时间超过一天的酒，酒会有三天的保鲜期，在此期间侠士可以将之重新埋入土壤中继续窖藏，保留已埋藏过的全部时长，放入餐盘或饮用掉将自动消除该保鲜效果。在持有在保鲜期内的酒的情况下不可重新埋入保鲜期外的其他酒。" font=162</text><text>text="非主人本人删除家具、更换蓝图等操作，不会获得三天保鲜期效果。请侠士删除家具前多加考虑。保鲜效果同时最多支持16瓶酒的转移，请侠士注意。" font=8</text>	
29	5	4			沐浴洗漱	<text>text="　　洗漱相关家具位于家具→洗漱分类下。每日首次交互均有一定的园宅币奖励。\\\n" font=162</text><text>text="沐浴" font=157</text><text>text="\\\n　　摆出浴盆家具后，添加入必需的" font=162</text><text>text="热水" font=77 link="ItemLinkInfo/5/35340"</text><text>text="，以及可选加入花瓣（由种植获得的花卉右键拆分获得）。\\\n" font=162</text><text>text="热水：" font=157</text><text>text="将由家具" font=162</text><text>text="水井" font=104</text><text>text="中获取的" font=162</text><text>text="泉水" font=77 link="ItemLinkInfo/5/34878"</text><text>text="在灶台处加工可获取。\\\n" font=162</text><text>text="洗漱" font=157</text><text>text="\\\n　　摆出盆架家具后，在身上携带有" font=162</text><text>text="泉水" font=77 link="ItemLinkInfo/5/34878"</text><text>text="时可交互使用。\\\n" font=162</text><text>text="梳妆" font=157</text><text>text="\\\n　　摆出妆案家具后，直接交互即可进行梳妆。\\\n" font=162</text><text>text="书案" font=157</text><text>text="\\\n　　摆出书案家具（收藏→趣味）后，直接交互即可进行书画相关体验。" font=162</text>	
