TrackID	X	Y	Z
1853	31771	68302	1132084
1853	29907	69305	1129088
1853	28379	70180	1125581
1853	26837	71153	1120804
1853	25302	72175	1114790
1853	23953	73183	1108350
1853	22736	74224	1101306
1853	21434	75442	1092036
1853	20438	76573	1083845
1853	19732	77609	1077507
1853	19528	77990	1075557
1853	19376	78359	1073948
1853	19219	78845	1072044
1853	19024	79586	1069235
1853	18882	80143	1066914
1853	18761	80567	1064851
1853	18574	81139	1061814
1853	18251	82090	1055839
1854	88286	44332	1067625
1854	87536	44723	1068589
1854	87124	44959	1069284
1854	86824	45154	1069851
1854	86525	45381	1070450
1854	86132	45742	1071199
1854	85524	46396	1072284
1854	84966	46998	1073621
1854	84591	47349	1074435
1854	84255	47609	1075346
1854	83866	47854	1076656
1854	83400	48104	1078147
1854	82817	48364	1080482
1854	82160	48605	1082871
1854	81591	48784	1084709
1854	81149	48912	1085769
1854	81026	48940	1085939
1854	80900	48960	1086042
1854	80774	48977	1086086
1855	89149	44122	1066624
1855	89491	43941	1066424
1855	89931	43723	1065894
1855	90171	43534	1065812
1855	90662	43335	1065515
1855	91038	43093	1065222
1855	91510	42940	1064707
1855	91877	42683	1064535
1855	92243	42540	1064179
1855	92434	42346	1063840
1855	92724	42191	1063869
1856	93417	41465	1079858
1856	94979	42364	1092392
1856	96210	43991	1106903
1856	97293	46334	1120705
1856	98060	48338	1119749
1856	98403	49333	1114149
1856	98958	51037	1109210
1856	99607	52402	1108184
1856	101564	58114	1110905
1856	102386	60153	1116188
1856	102955	61557	1118448
1856	103673	63253	1122308
1856	104557	65786	1121258
1856	105232	67284	1114231
1856	104650	69718	1094479
1864	13514	20426	1062170
1864	10240	14867	1078288
1864	6560	13597	1084223
1864	4982	14821	1094823
1864	4880	16931	1090426
1864	6984	17373	1098818
1864	8119	16445	1098051
1864	7622	16262	1097667
1864	7092	16349	1097475
1864	7528	17195	1097379
1864	8060	17359	1092566
1864	8605	17433	1089346
1864	8878	18411	1087943
1864	6451	17547	1067611
1866	11702	7524	1219264
1866	11728	7363	1221464
1866	11756	7201	1223663
1866	11787	7042	1225858
1866	11922	6810	1227176
1866	12098	6544	1227144
1868	74437	62621	1048064
1868	73962	62957	1048064
1868	73588	63204	1048064
1868	73177	63373	1048064
1868	72748	63495	1048064
1868	72313	63597	1048064
1868	71873	63678	1048064
1868	71429	63736	1048064
1868	70983	63772	1048064
1868	70535	63785	1048064
1868	70087	63774	1048064
1868	69641	63741	1048064
1868	69196	63685	1048064
1868	68755	63607	1048064
1868	68319	63509	1048064
1868	67887	63391	1048064
1868	67461	63254	1048064
1868	67040	63101	1048064
1868	66626	62932	1048064
1868	66217	62748	1048064
1868	65815	62552	1048064
1868	65419	62343	1048064
1868	65029	62122	1048064
1868	64644	61892	1048064
1868	64266	61653	1048977
1868	63892	61407	1048064
1868	63522	61154	1048064
1868	63156	60895	1048064
1868	62795	60630	1048064
1868	62438	60360	1048064
1868	62086	60083	1048064
1868	61737	59802	1048064
1868	61393	59515	1048064
1868	61053	59223	1048064
1868	60718	58926	1048064
1868	60386	58625	1048064
1868	60059	58319	1048064
1868	59737	58008	1048064
1868	59418	57693	1048064
1868	59104	57374	1048064
1868	58793	57051	1048064
1868	58487	56724	1048064
1868	58185	56394	1048064
1868	57886	56060	1048064
1868	57592	55722	1048064
1868	57301	55381	1048064
1868	57015	55037	1048064
1868	56732	54690	1048064
1868	56452	54339	1048064
1868	56177	53986	1048064
1868	55904	53630	1048064
1868	55636	53272	1048064
1868	55370	52911	1048064
1868	55108	52548	1048064
1868	54850	52182	1048064
1868	54594	51814	1048064
1868	54342	51444	1048064
1868	54093	51071	1048064
1868	53846	50697	1048064
1868	53603	50321	1048064
1868	53362	49943	1048064
1868	53125	49563	1048064
1868	52890	49182	1048064
1868	52658	48799	1048064
1868	52428	48414	1048064
1868	52201	48028	1048064
1868	51976	47640	1048064
1868	51754	47252	1048064
1868	51534	46861	1048064
1868	51316	46470	1048064
1868	51101	46077	1048064
1868	50887	45683	1048064
1868	50676	45288	1048064
1868	50467	44892	1048064
1868	50259	44495	1048064
1868	50054	44097	1048064
1868	49850	43698	1048064
1868	49648	43298	1048064
1868	49448	42897	1048064
1868	49249	42495	1048064
1868	49052	42093	1048064
1868	48857	41690	1048064
1868	48662	41286	1048064
1868	48470	40882	1048064
1868	48278	40477	1048064
1868	48088	40071	1048064
1868	47899	39665	1048064
1868	47711	39258	1048064
1868	47524	38851	1048064
1868	47338	38444	1048064
1868	47153	38036	1048064
1868	46969	37627	1048064
1868	46786	37218	1048064
1868	46603	36809	1048064
1868	46421	36400	1048064
1868	46240	35990	1048064
1868	46059	35581	1048064
1868	45878	35171	1048064
1868	45698	34760	1048064
1868	45518	34350	1048064
1868	45339	33940	1048064
1868	45159	33529	1048064
1868	44980	33119	1048064
1868	44800	32709	1048064
1868	44620	32298	1048064
1868	44440	31888	1048064
1868	44259	31478	1048064
1868	44078	31068	1048064
1868	43897	30659	1048064
1868	43715	30250	1048064
1868	43532	29841	1048064
1868	43348	29432	1048064
1868	43163	29024	1048064
1868	42976	28617	1048064
1868	42789	28210	1048064
1868	42600	27804	1048064
1868	42409	27399	1048064
1868	42216	26994	1048064
1868	42021	26591	1048064
1868	41824	26189	1048064
1868	41624	25788	1048064
1868	41422	25388	1048064
1868	41216	24990	1048064
1868	41007	24594	1048064
1868	40795	24199	1048064
1869	33240	57331	1057885
1869	33219	57136	1061388
1869	33183	56905	1064739
1869	33149	56637	1067910
1869	33143	56326	1070835
1869	33245	55968	1073193
1869	33602	55675	1073679
1869	34007	55425	1074152
1869	34378	55167	1075418
1869	34716	54913	1077230
1869	35025	54667	1079406
1869	35314	54431	1081827
1869	35588	54207	1084420
1869	35851	53993	1087136
1869	36109	53791	1089941
1869	36364	53600	1092811
1869	36621	53421	1095724
1869	36882	53256	1098661
1869	37152	53106	1101601
1869	37435	52975	1104519
1869	37737	52866	1107376
1869	38064	52787	1110114
1869	38423	52747	1112633
1869	38821	52762	1114763
1869	39254	52847	1116252
1869	39695	52987	1117282
1869	40122	53150	1118439
1869	40535	53334	1119720
1869	40934	53537	1121109
1869	41318	53758	1122593
1869	41687	53994	1124159
1869	42042	54243	1125794
1869	42384	54505	1127489
1869	42713	54779	1129232
1869	43030	55062	1131017
1869	43336	55354	1132835
1869	43631	55654	1134680
1869	43917	55961	1136545
1869	44193	56275	1138427
1869	44461	56596	1140320
1869	44722	56921	1142219
1869	44975	57252	1144122
1869	45222	57588	1146024
1869	45463	57929	1147922
1869	45699	58274	1149813
1869	45930	58622	1151694
1869	46157	58975	1153561
1869	46380	59332	1155412
1869	46600	59692	1157243
1869	46817	60056	1159052
1869	47032	60423	1160833
1869	47244	60793	1162585
1869	47456	61167	1164302
1869	47666	61544	1165981
1869	47876	61924	1167615
1869	48087	62307	1169200
1869	48298	62693	1170729
1869	48510	63083	1172194
1869	48725	63475	1173590
1869	48944	63867	1174952
1869	49166	64258	1176289
1869	49391	64649	1177598
1869	49620	65040	1178881
1869	49851	65430	1180135
1869	50084	65821	1181361
1869	50318	66212	1182557
1869	50553	66604	1183724
1869	50788	66998	1184862
1869	51021	67394	1185971
1869	51251	67793	1187053
1869	51477	68196	1188109
1869	51697	68602	1189141
1869	51909	69014	1190150
1869	52113	69431	1191140
1869	52305	69853	1192113
1869	52484	70282	1193073
1869	52648	70717	1194023
1869	52796	71158	1194966
1869	52926	71605	1195906
1869	53038	72057	1196845
1869	53131	72513	1197785
1869	53206	72972	1198728
1869	53262	73434	1199676
1869	53296	73899	1200579
1869	53284	74374	1201105
1869	53225	74850	1201214
1869	53127	75318	1200954
1869	52997	75775	1200384
1869	52843	76217	1199557
1869	52668	76645	1198519
1869	52479	77059	1197306
1869	52278	77460	1195945
1869	52067	77849	1194461
1869	51848	78227	1192868
1869	51624	78596	1191182
1869	51394	78954	1189412
1869	51161	79305	1187567
1869	50925	79647	1185654
1869	50686	79983	1183678
1869	50446	80311	1181643
1869	50205	80634	1179552
1869	49963	80950	1177408
1869	49722	81261	1175211
1869	49481	81567	1172964
1869	49241	81868	1170665
1869	49004	82164	1168315
1869	48769	82455	1165912
1869	48537	82742	1163454
1869	48310	83024	1160938
1869	48088	83302	1158358
1869	47873	83576	1155709
1869	47668	83844	1152981
1869	47476	84107	1150161
1869	47302	84364	1147232
1869	47155	84612	1144165
1869	47051	84847	1140925
1870	17915	25175	1095375
1870	18076	25157	1097579
1870	18270	25163	1099612
1870	18490	25189	1101457
1870	18730	25234	1103115
1870	18984	25293	1104598
1870	19248	25366	1105922
1870	19519	25449	1107104
1870	19795	25542	1108159
1870	20075	25643	1109101
1870	20357	25751	1109943
1870	20641	25866	1110695
1870	20925	25986	1111365
1870	21210	26112	1111960
1870	21494	26242	1112489
1870	21779	26377	1112954
1870	22062	26517	1113362
1870	22345	26661	1113716
1870	22626	26808	1114019
1870	22906	26960	1114274
1870	23185	27115	1114484
1870	23462	27274	1114651
1870	23737	27436	1114776
1870	24010	27602	1114861
1870	24281	27772	1114908
1870	24550	27946	1114916
1870	24817	28123	1114888
1870	25081	28304	1114824
1870	25342	28488	1114724
1870	25600	28677	1114589
1870	25854	28869	1114418
1870	26105	29066	1114212
1870	26353	29267	1113971
1870	26596	29472	1113694
1870	26834	29682	1113381
1870	27068	29896	1113031
1870	27296	30115	1112643
1870	27518	30339	1112217
1870	27733	30569	1111751
1870	27941	30803	1111245
1870	28141	31044	1110696
1870	28331	31290	1110104
1870	28512	31542	1109467
1870	28680	31801	1108783
1870	28835	32065	1108059
1870	28972	32341	1107364
1870	29092	32626	1106715
1870	29197	32919	1106109
1870	29288	33218	1105543
1870	29366	33521	1105016
1870	29434	33827	1104524
1870	29492	34137	1104064
1870	29542	34448	1103635
1870	29585	34761	1103233
1870	29622	35076	1102857
1870	29654	35391	1102505
1870	29681	35707	1102175
1870	29704	36024	1101865
1870	29723	36341	1101575
1870	29740	36659	1101302
1870	29755	36977	1101047
1870	29768	37296	1100807
1870	29779	37614	1100583
1870	29790	37933	1100373
1870	29800	38252	1100177
1870	29810	38571	1099993
1870	29820	38890	1099823
1870	29830	39209	1099664
1870	29842	39528	1099516
1870	29854	39848	1099380
1870	29868	40167	1099255
1870	29884	40486	1099139
1870	29902	40805	1099035
1870	29923	41125	1098940
1870	29946	41444	1098854
1870	29973	41762	1098779
1870	30004	42081	1098712
1870	30038	42399	1098655
1870	30077	42716	1098607
1870	30121	43033	1098568
1870	30170	43349	1098538
1870	30225	43665	1098517
1870	30287	43979	1098505
1870	30355	44291	1098501
1870	30431	44602	1098507
1870	30514	44911	1098521
1870	30607	45217	1098544
1870	30708	45521	1098575
1870	30819	45821	1098616
1870	30940	46117	1098665
1870	31072	46408	1098722
1870	31216	46694	1098788
1870	31372	46974	1098862
1870	31539	47246	1098944
1870	31719	47510	1099033
1870	31895	47777	1099026
1870	32051	48055	1098837
1870	32190	48341	1098495
1870	32314	48630	1098024
1870	32424	48921	1097444
1870	32524	49213	1096770
1870	32613	49506	1096013
1870	32693	49798	1095184
1870	32766	50088	1094289
1870	32832	50378	1093333
1870	32892	50666	1092322
1870	32946	50952	1091259
1870	32996	51235	1090146
1870	33041	51517	1088985
1870	33081	51796	1087778
1870	33118	52073	1086525
1870	33151	52347	1085227
1870	33181	52618	1083884
1870	33208	52885	1082495
1870	33232	53149	1081059
1870	33253	53409	1079575
1870	33271	53664	1078041
1870	33288	53915	1076454
1870	33302	54160	1074811
1870	33314	54398	1073108
1870	33324	54630	1071340
1870	33332	54852	1069502
1870	33339	55064	1067586
1870	33344	55264	1065585
1870	33348	55447	1063488
1870	33350	55610	1061288
1870	33352	55747	1058975
1870	33354	55849	1056551
1870	33356	55906	1054034
1872	65709	75512	1155345
1872	65748	75633	1155473
1872	65793	75745	1155798
1872	65847	75875	1156240
1872	65905	76005	1156749
1872	65966	76134	1157324
1872	66028	76261	1157964
1872	66089	76385	1158662
1872	66149	76505	1159409
1872	66206	76619	1160197
1872	66258	76726	1161014
1872	66335	76889	1162463
1872	66420	77071	1164569
1872	66513	77273	1167574
1872	66674	77622	1173732
1872	66773	77829	1176975
1872	66858	78002	1179120
1872	66942	78172	1180714
1872	67032	78348	1181943
1872	67120	78519	1182795
1872	67208	78673	1183336
1872	67312	78842	1183724
1872	67439	79037	1183954
1872	67596	79274	1183999
1872	67794	79582	1183807
1872	67997	79930	1183440
1872	68139	80221	1183149
1872	68232	80466	1182994
1872	68292	80682	1182968
1872	68397	81289	1183192
1872	68466	81996	1183506
1872	68468	82623	1183810
1872	68414	83168	1184082
1872	67865	84075	1182378
1872	68164	84048	1184512
1872	67979	84406	1184674
1872	67610	84915	1184886
1872	67045	85512	1185134
1872	66383	86044	1185349
1872	65690	86456	1185501
1872	65020	86730	1185580
1872	64399	86875	1185591
1872	63831	86907	1185541
1872	63312	86842	1185435
1872	62806	86681	1185236
1872	62280	86408	1184925
1872	61748	86013	1184517
1872	61241	85501	1184054
1872	60804	84905	1183610
1872	60471	84277	1183263
1872	60257	83669	1183067
1872	60161	83158	1183047
1872	60160	82721	1183283
1872	60242	82239	1183792
1872	60433	81678	1184583
1872	60773	81001	1185583
1872	61231	80276	1186329
1872	61644	79678	1186326
1872	61967	79207	1185663
1872	62284	78728	1184156
1872	62674	78212	1181480
1872	63153	77671	1177334
1872	63988	76871	1169052
1872	64871	76066	1160623
1872	65244	75699	1157612
1872	65321	75621	1157078
1872	65400	75543	1156573
1872	65488	75456	1156034
1872	65580	75366	1155477
1873	70204	35972	1072869
1873	70811	36077	1074569
1873	71185	36153	1075658
1873	71466	36225	1076535
1873	71685	36295	1077277
1873	71862	36366	1077932
1873	72041	36453	1078641
1873	72236	36563	1079467
1873	72468	36711	1080511
1873	72807	36946	1082147
1873	73094	37141	1083592
1873	73317	37279	1084750
1873	73590	37442	1086351
1873	74075	37726	1089406
1873	74348	37893	1091043
1873	74561	38032	1092177
1873	74749	38161	1093032
1873	74881	38257	1093534
1873	74978	38332	1093834
1873	75074	38411	1094076
1873	75170	38492	1094268
1873	75272	38581	1094431
1873	75400	38694	1094589
1873	75561	38834	1094749
1873	75693	38943	1094874
1873	75825	39046	1094980
1873	75987	39168	1095032
1873	76289	39387	1095014
1873	76543	39572	1095008
1873	76702	39691	1095066
1873	76833	39793	1095180
1873	76946	39885	1095344
1873	77042	39966	1095553
1873	77139	40051	1095835
1873	77252	40155	1096241
1873	77450	40342	1097058
1873	77618	40502	1097743
1873	77727	40604	1098127
1873	77821	40690	1098393
1873	77915	40773	1098589
1873	78031	40873	1098746
1873	78161	40984	1098866
1873	78292	41094	1098931
1873	78423	41203	1098941
1873	78554	41310	1098897
1873	78685	41414	1098799
1873	78815	41515	1098651
1873	78942	41611	1098454
1873	79100	41725	1098143
1873	79275	41847	1097713
1873	79466	41974	1097159
1873	79676	42110	1096455
1873	79911	42260	1095567
1873	80169	42427	1094481
1873	80488	42643	1092994
1873	80933	42949	1090575
1873	81629	43433	1086238
1873	82357	43951	1081647
1873	82679	44185	1079785
1873	82975	44415	1077920
1873	83268	44649	1076077
1873	83454	44792	1075041
1873	83614	44910	1074282
1873	83762	45013	1073708
1873	83905	45107	1073280
1874	106795	34105	1057110
1874	106678	34097	1057537
1874	106563	34095	1057974
1874	106449	34102	1058432
1874	106190	34149	1059565
1874	105738	34263	1061735
1874	105204	34440	1064457
1874	104616	34675	1067411
1874	104109	34893	1069692
1874	103687	35075	1071280
1874	103318	35245	1072518
1874	102959	35422	1073594
1874	102623	35595	1074452
1874	102309	35758	1075092
1874	102015	35910	1075531
1874	101802	36018	1075741
1874	101688	36076	1075762
1874	101574	36135	1075697
1874	101461	36194	1075574
1874	101266	36296	1075291
1874	101119	36371	1075090
1874	101005	36428	1074978
1874	100891	36484	1074932
1874	100775	36539	1074970
1874	100350	36736	1075363
1874	99837	36966	1076168
1874	98893	37373	1078112
1874	98179	37676	1079498
1874	97445	37985	1080569
1874	95960	38593	1082449
1874	93574	39477	1085980
1874	91661	40194	1088615
1874	90463	40743	1089463
1874	89578	41247	1089408
1874	88707	41874	1088865
1874	87699	42704	1087541
1874	86820	43433	1085633
1874	86155	43926	1083638
1874	85803	44151	1082343
1874	85622	44272	1081449
1874	85406	44429	1080128
1874	85079	44669	1077842
1874	84827	44837	1076140
1874	84635	44945	1075023
1874	84463	45026	1074207
1874	84299	45089	1073600
1874	84136	45139	1073161
1874	84011	45150	1073106
1875	18968	88438	1050651
1875	18730	87891	1053801
1875	18566	87495	1055964
1875	18456	87186	1057429
1875	18377	86924	1058469
1875	18323	86696	1059192
1875	18293	86527	1059603
1875	18274	86369	1059910
1875	18259	86200	1060165
1875	18250	86018	1060364
1875	18246	85824	1060497
1875	18247	85617	1060555
1875	18249	85400	1060527
1875	18253	85180	1060410
1875	18254	84967	1060215
1875	18255	84823	1060017
1875	18258	84671	1059736
1875	18262	84508	1059356
1875	18269	84325	1058854
1875	18279	84108	1058172
1875	18296	83746	1056919
1875	18307	83510	1056088
1875	18312	83394	1055648
1875	18317	83281	1055182
1875	18324	83141	1054581
1875	18334	82948	1053736
1876	18201	82043	1052759
1876	17879	81352	1058797
1876	17695	80885	1062687
1876	17599	80518	1065467
1876	17560	80205	1067585
1876	17566	79922	1069270
1876	17648	79418	1071826
1876	17814	78844	1074286
1876	18096	78140	1076847
1876	18649	77022	1080384
1876	19291	75790	1084409
1876	19914	74688	1088889
1876	20622	73557	1093483
1876	21101	72800	1095823
1876	21495	72157	1097035
1876	21908	71452	1097410
1876	22423	70583	1096764
1876	23055	69511	1094724
1876	23968	67873	1090306
1876	24645	66480	1086740
1876	25252	64854	1082583
1876	26047	62500	1075949
1876	26617	61204	1072051
1876	27465	59744	1067510
1876	28749	57903	1061384
1876	30046	56185	1054905
1876	30119	56093	1054500
1876	30193	56003	1054072
1876	30283	55898	1053547
1877	30423	54701	1056560
1877	30594	52567	1062554
1877	30648	51518	1065221
1877	30750	50631	1066621
1877	30959	49369	1067919
1877	31354	47927	1068583
1877	31898	46554	1068151
1877	32368	45351	1066629
1877	32593	44719	1065294
1877	32665	44517	1064657
1877	32744	44300	1063791
1877	32835	44050	1062603
1877	32956	43713	1060773
1877	33093	43298	1058442
1877	33174	43017	1057000
1877	33201	42910	1056490
1877	33215	42803	1055937
1877	33222	42696	1055374
1877	33235	42587	1054851
1877	33263	42474	1054435
1877	33319	42362	1054234
1877	33400	42264	1054315
1877	33487	42173	1054494
1878	53251	51767	1108772
1878	52268	51606	1108424
1878	51646	51478	1107779
1878	51191	51347	1106948
1878	50840	51207	1106197
1878	50570	51064	1105541
1878	50345	50914	1104849
1878	50120	50734	1104492
1878	49891	50520	1103805
1878	49652	50261	1102998
1878	49395	49942	1102045
1878	49103	49535	1100906
1878	48850	49144	1099916
1878	48655	48755	1099044
1878	48433	48187	1097882
1878	48027	47299	1095979
1878	47831	46818	1094933
1878	47665	46477	1094132
1878	47479	46230	1093475
1878	47340	46001	1092893
1878	47116	45781	1092187
1878	46874	45510	1091290
1878	46436	45149	1089749
1878	45876	44818	1088646
1878	45648	44658	1088549
1878	45342	44465	1087939
1878	44790	44135	1086537
1878	44492	43947	1085563
1878	44265	43789	1084766
1878	43938	43413	1083194
1878	43515	42765	1081063
1878	42885	42144	1078955
1878	42418	41870	1077931
1878	42088	41672	1077041
1878	41686	41572	1075968
1878	41349	41595	1075109
1878	40938	41646	1074051
1878	40350	41582	1072486
1878	39521	41419	1070304
1878	38354	41296	1067356
1878	37549	41404	1065156
1878	36361	41607	1061550
1878	35458	41604	1058883
1878	34870	41649	1057257
1878	34378	41735	1056009
1878	34128	41800	1055449
1878	34011	41846	1055217
1878	33899	41904	1055069
1878	33790	41968	1054930
1878	33672	42044	1054776
1878	33564	42112	1054609
1879	30453	55778	1053701
1879	30657	55697	1054838
1879	30781	55650	1055525
1879	30882	55615	1056090
1879	30983	55585	1056663
1879	31206	55533	1057935
1879	31776	55437	1061219
1879	32886	55325	1067688
1879	33626	55235	1071966
1879	34621	55053	1077265
1879	36031	54760	1083507
1879	38059	54279	1091949
1879	39485	53910	1098494
1879	41146	53468	1104901
1879	43750	52816	1113389
1879	45440	52411	1118557
1879	46576	52134	1121223
1879	47490	51938	1122530
1879	48287	51802	1122865
1879	49017	51717	1122383
1879	49773	51678	1121100
1879	50382	51688	1119594
1879	50948	51731	1117736
1879	51722	51808	1114622
1879	52541	51849	1111219
1879	53046	51839	1109285
1879	53171	51839	1109077
1879	53299	51841	1108982
1879	53426	51842	1108916
1879	53554	51842	1108849
1880	67411	69644	1145625
1880	67535	69434	1147602
1880	67595	69552	1150067
1880	67634	69645	1151818
1880	67663	69731	1153229
1880	67683	69812	1154389
1880	67698	69891	1155347
1880	67721	70083	1157286
1880	67747	70420	1160172
1880	67760	70841	1163203
1880	67749	71366	1166489
1880	67698	71979	1170000
1880	67607	72552	1173238
1880	67481	73042	1176172
1880	67279	73609	1179638
1880	67062	74139	1182597
1880	66880	74583	1184652
1880	66729	74987	1186091
1880	66600	75377	1187074
1880	66513	75686	1187554
1880	66446	75940	1187680
1880	66375	76226	1187569
1880	66294	76576	1187165
1880	66163	77191	1186092
1880	66058	77722	1185210
1880	65992	78070	1184857
1880	65943	78334	1184784
1880	65906	78549	1184859
1880	65866	78796	1185062
1880	65819	79114	1185449
1880	65735	79700	1186295
1880	65688	80018	1186681
1880	65660	80193	1186843
1880	65625	80387	1187023
1880	65591	80572	1187183
1880	65569	80698	1187273
1880	65550	80824	1187341
1880	65536	80951	1187378
1880	65527	81079	1187379
1880	65522	81207	1187348
1880	65519	81335	1187295
1880	65520	81465	1187233
1880	65523	81593	1187176
1880	65531	81721	1187133
1880	65542	81848	1187118
1880	65556	81975	1187141
1880	65579	82101	1187198
1880	65610	82224	1187321
1880	65646	82344	1187510
1881	55631	61132	1137018
1881	55723	61186	1137583
1881	55873	61268	1138573
1881	56067	61368	1139841
1881	56204	61438	1140650
1881	56326	61500	1141270
1881	56439	61560	1141758
1881	56550	61620	1142139
1881	56659	61681	1142421
1881	56768	61744	1142604
1881	56880	61806	1142667
1881	56994	61865	1142643
1881	57132	61934	1142540
1881	57326	62027	1142317
1881	57671	62187	1141832
1881	57878	62280	1141568
1881	57996	62333	1141463
1881	58875	62701	1141042
1881	60059	63126	1140779
1881	61519	63623	1140932
1881	62244	63893	1141185
1881	62623	64065	1141401
1881	63161	64339	1141824
1881	63750	64642	1142407
1881	64143	64822	1142839
1881	64419	64927	1143163
1881	64698	64997	1143554
1881	65108	65058	1144205
1881	65800	65136	1145370
1881	66127	65197	1145888
1881	66366	65269	1146224
1881	66556	65352	1146450
1881	66715	65450	1146595
1881	66854	65566	1146671
1881	66987	65717	1146673
1881	67105	65900	1146553
1881	67202	66108	1146303
1881	67278	66356	1145906
1881	67332	66667	1145322
1881	67360	67093	1144477
1881	67356	67673	1143450
1881	67353	68129	1142908
1881	67366	68470	1142759
1881	67386	68670	1142813
1881	67401	68795	1142980
1881	67413	68918	1143259
1881	67424	69038	1143599
1881	67327	69490	1145100
1889	6647	45806	1048320
1889	6719	46352	1048320
1889	6825	46787	1048320
1889	6947	47218	1048320
1889	7083	47645	1048320
1889	7233	48066	1048320
1889	7396	48484	1048320
1889	7571	48896	1048320
1889	7757	49304	1048320
1889	7953	49707	1048320
1889	8159	50104	1048320
1889	8375	50497	1048320
1889	8599	50884	1048320
1889	8833	51267	1048320
1889	9075	51643	1048320
1889	9326	52015	1048320
1889	9584	52381	1048320
1889	9851	52741	1048320
1889	10125	53095	1048320
1889	10407	53443	1048320
1889	10696	53785	1048320
1889	10993	54121	1048320
1889	11297	54450	1048320
1889	11608	54772	1048320
1889	11926	55087	1048320
1889	12252	55396	1048320
1889	12584	55696	1048320
1889	12923	55989	1048320
1889	13269	56274	1048320
1889	13621	56550	1048320
1889	13980	56818	1048320
1889	14346	57077	1048320
1889	14718	57326	1048320
1889	15096	57566	1048320
1889	15481	57796	1048320
1889	15871	58016	1048320
1889	16268	58224	1048320
1889	16669	58422	1048320
1889	17077	58609	1048320
1889	17489	58783	1048320
1889	17907	58946	1048320
1889	18329	59095	1048320
1889	18755	59232	1048320
1889	19186	59356	1048320
1889	19620	59467	1048320
1889	20057	59564	1048320
1889	20498	59647	1048320
1889	20940	59715	1048320
1889	21385	59770	1048320
1889	21831	59810	1048320
1889	22278	59836	1048320
1889	22726	59848	1048320
1889	23174	59845	1048320
1889	23622	59827	1048320
1889	24069	59796	1048320
1889	24514	59751	1048320
1889	24958	59692	1048320
1889	25400	59619	1048320
1889	25842	59544	1048320
1889	26289	59532	1048320
1889	26730	59606	1048320
1889	27146	59771	1048320
1889	27520	60016	1048320
1889	27848	60321	1048320
1889	28132	60667	1048320
1889	28379	61041	1048320
1889	28595	61433	1048320
1889	28786	61838	1048320
1889	28957	62252	1048320
1889	29112	62672	1048320
1889	29253	63097	1048320
1889	29384	63526	1048320
1889	29505	63957	1048320
1889	29620	64390	1048320
1889	29729	64825	1048320
1889	29833	65260	1048320
1889	29935	65697	1048320
1889	30035	66134	1048320
1889	30134	66570	1048320
1889	30233	67007	1048320
1889	30334	67444	1048320
1889	30438	67879	1048320
1889	30547	68314	1048320
1889	30663	68747	1048320
1889	30787	69177	1048320
1889	30924	69604	1048320
1889	31076	70025	1048320
1889	31250	70438	1048320
1889	31455	70836	1048320
1890	32634	71505	1048320
1890	33006	71753	1048320
1890	33358	72031	1048320
1890	33683	72339	1048320
1890	33977	72677	1048320
1890	34233	73044	1048320
1890	34449	73436	1048320
1890	34623	73849	1048320
1890	34754	74277	1048320
1890	34845	74716	1048320
1890	34899	75160	1048320
1890	34921	75608	1048320
1890	34913	76056	1048320
1890	34881	76502	1048320
1890	34828	76947	1048320
1890	34757	77390	1048320
1890	34671	77829	1048320
1890	34572	78266	1048320
1890	34462	78700	1048320
1890	34344	79133	1048320
1890	34219	79563	1048320
1890	34089	79991	1048320
1890	33955	80419	1048320
1890	33819	80846	1048320
1890	33683	81273	1048320
1890	33548	81700	1048320
1890	33417	82128	1048320
1890	33291	82558	1048320
1890	33175	82991	1048320
1890	33071	83426	1048320
1890	32985	83866	1048320
1890	32926	84310	1048320
1890	32904	84757	1048320
1890	32937	85204	1048320
1890	33050	85636	1048320
1891	35340	27105	1048320
1891	35651	27183	1048320
1891	35959	27266	1048320
1891	36267	27355	1048320
1891	36573	27448	1048320
1891	36877	27547	1048320
1891	37180	27651	1048320
1891	37481	27760	1048320
1891	37779	27875	1048320
1891	38076	27996	1048320
1891	38370	28122	1048320
1891	38661	28254	1048320
1891	38950	28392	1048320
1891	39236	28536	1048320
1891	39519	28685	1048320
1891	39799	28841	1048320
1891	40075	29003	1048320
1891	40347	29170	1048320
1891	40616	29344	1048320
1891	40881	29524	1048320
1891	41141	29710	1048320
1891	41397	29902	1048320
1891	41648	30100	1048320
1891	41895	30304	1048320
1891	42137	30513	1048320
1891	42373	30729	1048320
1891	42604	30950	1048320
1891	42830	31177	1048320
1891	43050	31409	1048320
1891	43264	31647	1048320
1891	43473	31890	1048320
1891	43675	32138	1048320
1891	43872	32390	1048320
1891	44062	32648	1048320
1891	44245	32910	1048320
1891	44423	33176	1048320
1891	44594	33446	1048320
1891	44759	33721	1048320
1891	44917	33999	1048320
1891	45069	34281	1048320
1891	45214	34566	1048320
1891	45353	34854	1048320
1891	45486	35145	1048320
1891	45612	35439	1048320
1891	45732	35736	1048320
1891	45845	36035	1048320
1891	45953	36336	1048320
1891	46054	36640	1048320
1891	46149	36946	1048320
1891	46238	37253	1048320
1891	46321	37562	1048320
1891	46399	37872	1048320
1891	46470	38184	1048320
1891	46536	38497	1048320
1891	46597	38812	1048320
1891	46651	39127	1048320
1891	46701	39443	1048320
1891	46745	39760	1048320
1891	46783	40078	1048320
1891	46817	40396	1048320
