NodeID	Description	MapID	CityID	Camp	TongID	NeedOpen	WorldRoadTrackEnd	ScriptFile	X	Y	Z	IdleFrame	MinLevel	MaxLevel	StartWaitFrame1	EndWaitFrame1	SwitchWaitFrame1	StartWaitFrame2	EndWaitFrame2	SwitchWaitFrame2	StartWaitFrame3	EndWaitFrame3	SwitchWaitFrame3	StartWaitFrame4	EndWaitFrame4	SwitchWaitFrame4	StartWaitFrame5	EndWaitFrame5	SwitchWaitFrame5	StartWaitFrame6	EndWaitFrame6	SwitchWaitFrame6
2593	宁晚镇南门中转2593	330	2593	0	0	0	0	scripts\Traffic\降低车费.lua	35128	16803	1200040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2594	皇城南中转点2594	330	2594	0	0	0	0	scripts\Traffic\降低车费.lua	78273	98234	1198847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2595	皇城西中转点2595	330	2595	0	0	0	0	scripts\Traffic\降低车费.lua	52987	118805	1197752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2596	悬崖	325	2596	0	0	0	0	scripts\Traffic\降低车费.lua	106911	34112	1056681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2597	曲水亭	325	2597	0	0	0	0	scripts\Traffic\降低车费.lua	55538	61072	1136518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2628	前往雕区出发2628	332	2628	0	0	0	0	scripts\Traffic\降低车费.lua	109231	88170	1052297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2629	雕区点到达2629	332	2629	0	0	0	0	scripts\Traffic\降低车费.lua	111683	93827	1073240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2632	绛珠镇	325	2632	0	0	1	0	scripts\Traffic\降低车费.lua	119996	3049	1050925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2633	饮露园	325	2633	0	0	0	0	scripts\Traffic\降低车费.lua	83364	26882	1054044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2634	康镇西	325	2634	0	0	0	0	scripts\Traffic\降低车费.lua	59586	52554	1108381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635	康镇东	325	2635	0	0	0	0	scripts\Traffic\降低车费.lua	80689	48990	1086125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2636	康家码头	325	2636	0	0	0	0	scripts\Traffic\降低车费.lua	33520	42138	1054547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2637	旋龟岛	325	2637	0	0	0	0	scripts\Traffic\降低车费.lua	18298	82297	1050659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2638	云中谷	325	2638	0	0	0	0	scripts\Traffic\降低车费.lua	65668	82397	1187518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2639	泥兰果树	325	2639	0	0	0	0	scripts\Traffic\降低车费.lua	87548	119723	1050294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2640	列印前山	325	2640	0	0	0	0	scripts\Traffic\降低车费.lua	92877	42226	1063953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2641	列印后山	325	2641	0	0	0	0	scripts\Traffic\降低车费.lua	104757	70042	1094589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2642	新建交通点2642	340	2642	0	0	0	0	scripts\Traffic\降低车费.lua	11658	7704	1217175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2643	新建交通点2643	340	2643	0	0	0	0	scripts\Traffic\降低车费.lua	12190	6363	1227107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2644	康镇中转点	325	2644	0	0	0	0	scripts\Traffic\降低车费.lua	88615	44156	1067225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2646	石洞2646	344	2646	0	0	0	0	scripts\Traffic\降低车费.lua	17527	13275	1082515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2647	剑槽2647	344	2647	0	0	0	0	scripts\Traffic\降低车费.lua	17136	17944	1088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2648	鸟巢2648	344	2648	0	0	0	0	scripts\Traffic\降低车费.lua	12783	14135	1088968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2649	斩龙崖2649	344	2649	0	0	0	0	scripts\Traffic\降低车费.lua	6813	3723	1048798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2650	离开泥兰2650	337	2650	0	0	0	0	scripts\Traffic\降低车费.lua	13723	20937	1061162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2651	离开泥兰2651	337	2651	0	0	0	0	scripts\Traffic\降低车费.lua	12054	19979	1059008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2652	新建交通点2652	340	2652	0	0	0	0	scripts\Traffic\降低车费.lua	11658	7704	1217175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2653	新建交通点2653	340	2653	0	0	0	0	scripts\Traffic\降低车费.lua	12190	6363	1227107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2654	新建交通点2654	340	2654	0	0	0	0	scripts\Traffic\降低车费.lua	11658	7704	1217175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2655	新建交通点2655	340	2655	0	0	0	0	scripts\Traffic\降低车费.lua	12190	6363	1227107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2656	悟剑谷2656	333	2656	0	0	0	0	scripts\Traffic\降低车费.lua	75033	62374	1048167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2657	九歌岛2657	333	2657	0	0	0	0	scripts\Traffic\降低车费.lua	40585	23838	1048548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2658	九章别院	333	2658	0	0	0	0	scripts\Traffic\降低车费.lua	33237	57487	1054255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2659	蘅芷阁	333	2659	0	0	0	0	scripts\Traffic\降低车费.lua	47033	84915	1139887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2660	九歌岛	333	2660	0	0	0	0	scripts\Traffic\降低车费.lua	17792	25215	1093035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2661	九章别院	333	2661	0	0	0	0	scripts\Traffic\降低车费.lua	33357	55913	1052852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	聚灵渊2662	333	2662	0	0	0	0	scripts/Traffic/门派历程_车夫教学.lua	102158	111132	1048064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2663	太一神宫2663	333	2663	0	0	0	0	scripts\Traffic\降低车费.lua	84601	87530	1048644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2664	云中谷起点	325	2664	0	0	0	0	scripts\Traffic\降低车费.lua	65673	75390	1155295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2665	云中谷终点	325	2665	0	0	0	0	scripts\Traffic\降低车费.lua	65608	75339	1155305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2666	药园	325	2666	0	0	0	0	scripts\Traffic\降低车费.lua	69980	35928	1072221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2667	成礼台	325	2667	0	0	0	0	scripts\Traffic\降低车费.lua	83974	45148	1073151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2668	源氏营地	325	2668	0	0	0	0	scripts\Traffic\降低车费.lua	19047	88638	1049603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2669	枫茄花园	325	2669	0	0	0	0	scripts\Traffic\降低车费.lua	30353	55817	1053143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2670	文家	325	2670	0	0	0	0	scripts\Traffic\降低车费.lua	53601	51840	1108804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2671	云中谷入口	325	2671	0	0	0	0	scripts\Traffic\降低车费.lua	67311	69574	1145405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2685	半碗岛	334	2685	0	0	0	0	scripts\Traffic\降低车费.lua	6508	45105	1050232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2686	天心岛	334	2686	0	0	0	0	scripts\Traffic\降低车费.lua	32038	71482	1049553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2687	夔龙岛	334	2687	0	0	0	0	scripts\Traffic\降低车费.lua	33153	85857	1048643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2688	半碗洞窟	334	2688	0	0	0	0	scripts\Traffic\降低车费.lua	34827	27175	1049922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2689	归泽渡	334	2689	0	0	0	0	scripts\Traffic\降低车费.lua	65758	58899	1050296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2690	乾元居	334	2690	0	0	0	0	scripts\Traffic\降低车费.lua	85916	84171	1080152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2691	含章小筑	334	2691	0	0	0	0	scripts\Traffic\降低车费.lua	97473	59596	1098879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2692	金蚕林	334	2692	0	0	0	0	scripts\Traffic\降低车费.lua	91448	37731	1081920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2693	巽风岛	334	2693	0	0	0	0	scripts\Traffic\降低车费.lua	112256	17118	1052982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2694	瞻宇阁	334	2694	0	0	0	0	scripts\Traffic\降低车费.lua	119926	62462	1112673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2695	洞天福地岛出口	325	2695	0	0	0	0	scripts\Traffic\降低车费.lua	126828	2717	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2696	树底2696	344	2696	0	0	0	0	scripts\Traffic\降低车费.lua	11459	14123	1073386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2697	海豚2697	333	2697	0	0	0	0	scripts\Traffic\降低车费.lua	101045	83933	1046191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2698	海豚2698	333	2698	0	0	0	0	scripts\Traffic\降低车费.lua	89632	80215	1049497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2699	大衍盘丝洞	334	2699	0	0	0	0	scripts\Traffic\降低车费.lua	115815	100627	1066209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700	珍货港2700	332	2700	0	0	0	0	scripts\Traffic\降低车费.lua	73064	25901	1050100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2701	安平村2701	332	2701	0	0	0	0	scripts\Traffic\降低车费.lua	77114	41500	1050862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2702	半碗岛_世界船夫	334	2702	0	0	1	0	scripts\Traffic\降低车费.lua	6501	45110	1050232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2703	经首道源岛入口	334	2703	0	0	0	0	scripts\Traffic\降低车费.lua	3381	51266	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2704	方乾故居2704	332	2704	0	0	0	0	scripts\Traffic\降低车费.lua	95465	55761	1051271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705	雕区前站2705	332	2705	0	0	0	0	scripts\Traffic\降低车费.lua	103891	79838	1049069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2706	天心湖2706	332	2706	0	0	0	0	scripts\Traffic\降低车费.lua	120545	103981	1115391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2707	姜家2707	332	2707	0	0	0	0	scripts\Traffic\降低车费.lua	104314	108765	1066014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2708	沧海集2708	332	2708	0	0	0	0	scripts\Traffic\降低车费.lua	91554	92506	1049438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2709	天地港2709	332	2709	0	0	0	0	scripts\Traffic\降低车费.lua	68668	102287	1053925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2710	九章别院2710	333	2710	0	0	0	0	scripts\Traffic\降低车费.lua	41853	45245	1048867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2711	远游渡2711	333	2711	0	0	0	0	scripts\Traffic\降低车费.lua	13991	58510	1049181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2712	回心苑2712	333	2712	0	0	0	0	scripts\Traffic\降低车费.lua	38598	95106	1177877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2713	蓬莱（出口）	333	2713	0	0	1	0	scripts\Traffic\降低车费.lua	13363	57900	1049181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714	蓬莱（入口）	333	2714	0	0	0	0	scripts\Traffic\降低车费.lua	7950	51773	1048064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2715	龙泉府	330	2715	0	0	1	0	scripts\Traffic\降低车费.lua	17938	86482	1202938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2716	侠客岛岸上2716	332	2716	0	0	1	0	scripts\Traffic\降低车费.lua	59905	104893	1048664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2717	侠客岛水上2717	332	2717	0	0	0	0	scripts\Traffic\降低车费.lua	48361	106934	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718	龙泉府往大草原	330	2718	0	0	0	0	scripts\Traffic\降低车费.lua	6879	78857	1204531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719	大草原往龙泉府	216	2719	0	0	0	0	scripts\Traffic\降低车费.lua	117591	122737	1119210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2720	码头_朱开明	6	2720	0	0	0	0	scripts\Traffic\降低车费.lua	56126	84421	1048951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2721	扬州往东海	6	2721	0	0	0	0	scripts\Traffic\降低车费.lua	44284	94067	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2722	鲸鱼起点	325	2722	0	0	0	0	scripts\Traffic\降低车费.lua	95051	19953	1051559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2723	鲸鱼终点	325	2723	0	0	0	0	scripts\Traffic\降低车费.lua	116200	48569	1048367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2724	跳水2724	344	2724	0	0	0	0	scripts\Traffic\降低车费.lua	19631	27746	1055315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2725	跳水2725	344	2725	0	0	0	0	scripts\Traffic\降低车费.lua	17328	28037	1071959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2726	观光雪橇起点	330	2726	0	0	0	0	scripts\Traffic\降低车费.lua	24728	56298	1197986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2727	观光雪橇终点	330	2727	0	0	0	0	scripts\Traffic\降低车费.lua	24735	56440	1197986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2728	浩气支线安平村	332	2728	0	0	0	0	scripts\Traffic\降低车费.lua	78969	54311	1048497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2729	浩气支线海窟	332	2729	0	0	0	0	scripts\Traffic\降低车费.lua	76969	114684	1048650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2730	驱赶海豚起点	332	2730	0	0	0	0	scripts\Traffic\降低车费.lua	98621	44485	1048490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2731	驱赶海豚终点	332	2731	0	0	0	0	scripts\Traffic\降低车费.lua	103391	25734	1048567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2732	索降测试1	334	2732	0	0	0	0	scripts\Traffic\降低车费.lua	111744	83682	1131049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2733	索降测试2	334	2733	0	0	0	0	scripts\Traffic\降低车费.lua	114906	99434	1065170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2734	新稻香村村口	371	2734	0	0	0	0	scripts\Traffic\降低车费.lua	21932	23352	1047802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2735	新稻香村东部出口	371	2735	0	0	0	0	scripts\Traffic\降低车费.lua	36575	20133	1047680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2736	新稻香村-北出口	371	2736	0	0	0	0	scripts\Traffic\降低车费.lua	18321	41273	1101660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2737	起点	3	2737	0	0	0	0	scripts\Traffic\降低车费.lua	20037	13868	1038551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2738	终点	3	2738	0	0	0	0	scripts\Traffic\降低车费.lua	21135	14431	1038539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2739	交通起点	3	2739	0	0	0	0	scripts\Traffic\降低车费.lua	16101	13667	1038776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2740	交通终点	3	2740	0	0	0	0	scripts\Traffic\降低车费.lua	11957	14016	1038556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2741	新建交通点2741	3	0	0	0	0	0	scripts\Traffic\降低车费.lua	16101	13667	1038776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2742	新建交通点2742	3	0	0	0	0	0	scripts\Traffic\降低车费.lua	11957	14016	1038556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2743	新建交通点2743	3	2743	0	0	0	0	scripts\Traffic\降低车费.lua	16101	13667	1038776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2744	新建交通点2744	3	2744	0	0	0	0	scripts\Traffic\降低车费.lua	11957	14016	1038556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2745	新建交通点2745	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	46894	60495	1127421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2746	新建交通点2746	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	47943	59922	1127421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2747	新建交通点2747	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	61748	3105	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2748	新建交通点2748	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	60990	747	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2751	新建交通点2751	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	44485	59761	1127425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2752	新建交通点2752	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	44753	61419	1128706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2755	新建交通点2755	4	0	0	0	0	0	scripts\Traffic\降低车费.lua	46272	60171	1127425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2756	新建交通点2756	4	0	0	0	0	0	scripts\Traffic\降低车费.lua	44509	60075	1127424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2757	新建交通点2757	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	60578	858	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	新建交通点2758	0	0	0	0	0	0	scripts\Traffic\降低车费.lua	62568	845	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2759	新建交通点2759	282	0	0	0	0	0	scripts\Traffic\降低车费.lua	62139	1725	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2760	新建交通点2760	282	0	0	0	0	0	scripts\Traffic\降低车费.lua	61508	531	1048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2761	2号绳子2761	364	2761	0	0	0	0	scripts\Traffic\降低车费.lua	54724	39344	1078160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2762	2号绳索2762	364	2762	0	0	0	0	scripts\Traffic\降低车费.lua	54659	39429	1074047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2763	新建交通点2763	364	2763	0	0	0	0	scripts\Traffic\降低车费.lua	56025	38544	1073580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2764	新建交通点2764	364	2764	0	0	0	0	scripts\Traffic\降低车费.lua	55964	38629	1078070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2765	新建交通点2765	406	2765	0	0	0	0	scripts\Traffic\降低车费.lua	41979	19239	1050003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2766	周天屿出地图	406	2766	0	0	0	0	scripts\Traffic\降低车费.lua	46203	9987	1061377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2767	鲲鹏岛乾坤港2767	411	2767	0	0	1	0	scripts\Traffic\降低车费.lua	53523	26342	1049651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2768	鲲鹏岛海上2768	411	2768	0	0	0	0	scripts\Traffic\降低车费.lua	42044	14136	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2769	周天屿-鲲鹏岛2769	411	2769	0	0	0	0	scripts\Traffic\降低车费.lua	56625	82827	1141180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2771	易珍集2771	411	2771	0	0	0	0	scripts\Traffic\降低车费.lua	65663	31253	1057448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2772	霸王擂2772	411	2772	0	0	0	0	scripts\Traffic\降低车费.lua	43423	54408	1062209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2773	尘归海·饕餮洞2773	411	2773	0	0	0	0	scripts\Traffic\降低车费.lua	88712	80569	1053282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2774	会武居2774	411	2774	0	0	0	0	scripts\Traffic\降低车费.lua	69064	50271	1068149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2775	鼎言堂2775	411	2775	0	0	0	0	scripts\Traffic\降低车费.lua	34662	78133	1074338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2776	新建交通点2776	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	10351	89531	1216850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2778	新建交通点2778	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	19236	108690	1222871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2780	新建交通点2780	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	53884	118410	1212430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2782	新建交通点2782	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	121954	52992	1219901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2784	新建交通点2784	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	109435	13875	1225212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2786	新建交通点2786	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	113955	123390	1214718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2788	新建交通点2788	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	10391	12200	1205251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2790	新建交通点2790	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	6533	55624	1208818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2794	新建交通点2794	410	2794	0	0	0	0	scripts\Traffic\降低车费.lua	118280	102229	1215156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2796	新建交通点2796	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	10351	89531	1216850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2798	新建交通点2798	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	19236	108690	1222871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2800	新建交通点2800	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	53884	118410	1212430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2802	新建交通点2802	410	2802	0	0	0	0	scripts\Traffic\降低车费.lua	121954	52992	1219901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2804	新建交通点2804	410	0	0	0	0	0	scripts\Traffic\降低车费.lua	109435	13875	1225212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2806	新建交通点2806	410	2806	0	0	0	0	scripts\Traffic\降低车费.lua	113955	123390	1214718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2808	新建交通点2808	410	2808	0	0	0	0	scripts\Traffic\降低车费.lua	10391	12200	1205251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
