ID	SubID	Name	CostThew	ProfessionID	RequirePlayerLevel	RequireLevel	ProfessionIDExt	RequireLevelExt	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	EquipmentType	Exp	PrepareFrame	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	CreateItemType	CreateItemIndex	CreateItemStackNum	CoolDownID	CostVigor
253	3	大唐内典录卷第三		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
253	4	大唐内典录卷第四		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
253	5	大唐内典录卷第五		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
253	6	大唐内典录卷第六		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
253	7	大唐内典录卷第七		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
253	8	大唐内典录卷第八		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
254	1	大唐内典录卷第九		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
254	2	大唐内典录卷第十		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
254	3	大唐内典录卷第十一		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
254	4	大唐内典录卷第十二		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
254	5	大唐内典录卷第十三		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
254	6	大唐内典录卷第十四		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8023	1	0	20
254	7	大唐内典录卷第十五		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
254	8	大唐内典录卷第十六		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
255	1	永王东巡歌其一		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
255	2	永王东巡歌其二		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
255	3	永王东巡歌其三		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
255	4	永王东巡歌其四		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
255	5	永王东巡歌其五		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
255	6	永王东巡歌其六		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
256	1	永王东巡歌其七		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
256	2	永王东巡歌其八		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
256	3	永王东巡歌其九		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
256	4	永王东巡歌其十		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
256	5	永王东巡歌其十一		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	1	平花秀夜		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	2	剑姬阵		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	3	屈焰阳		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	4	桑原森九岚		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	5	李玚		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	6	仲虚念		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
257	7	李璘与苏十三娘		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
258	1	贯夜		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
258	2	金玄鸿影		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
258	3	惊情		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
258	4	昆吾刀		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
258	5	鸣羽刀		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
258	6	血悲刀		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
258	7	徐夫人匕首		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
258	8	新亭侯		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
259	1	大庄主·柳惊涛		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
259	2	二庄主·柳浮云		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
259	3	老庄主·柳风骨		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
259	4	三庄主·柳静海		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
259	5	四小姐·柳夕		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
261	1	洛阳伽蓝记其一		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
261	2	洛阳伽蓝记其二		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
261	3	晋中洛阳记		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
261	4	颜氏家训		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
262	1	风雷刀谷掌谷·柳秀岳		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
262	2	风雷刀谷器刃掌事·柳鸾旗		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
262	3	风雷刀谷甲胄掌事·柳廷芳		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
262	4	柳家六爷·柳鱼夫		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
262	5	风雷刀谷锻刀厅厅首·柳愚		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
262	6	风雷刀谷总管·柳哲		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
263	1	雪踪鸿影·长孙邪		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
263	2	小先生·长孙笑		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
263	3	蜃楼剑·独孤列明		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
263	4	长公子·独孤九		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
264	1	霸刀山庄建立		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8024	1	0	20
264	2	第一届扬刀大会		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
264	3	第二届扬刀大会		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
264	4	第六届扬刀大会		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
264	5	第九届扬刀大会		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
265	1	洛城旧笛记·失心其二		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
265	2	洛城旧笛记·失心其一		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
265	3	洛城旧笛记·失心其三		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
265	4	洛城旧笛记·失心其四		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8026	1	0	20
266	1	史朝英		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
266	2	柳时清		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
266	3	解语		8	95	95	11	95	0	0	0	0	-1	300	80	5	9772	5	5	9773	5							5	8025	1	0	20
267	1	明教星姿画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
288	1	化蛇与夔牛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	2	溟龙	0	8	100	1	11	1	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	3	驺吾	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	4	乘黄	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	5	何罗鱼	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	6	陵鱼	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
288	7	文鳐鱼	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
289	1	方艺	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	2	方宸	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	3	谢采	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	4	方乾	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	5	李清宁	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	6	韩昼	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	7	墨离	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
289	8	温蘅	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
290	1	周易卷一其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	2	周易卷一其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	3	周易卷一其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	4	周易卷一其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	5	周易卷一其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	6	周易卷一其六	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	7	周易卷一其七	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
290	8	周易卷一其八	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	1	周易卷二其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	2	周易卷二其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	3	周易卷二其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	4	周易卷二其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	5	周易卷二其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	6	周易卷二其六	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
291	7	周易卷二其七	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
291	8	周易卷二其八	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	1	周易卷三其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	2	周易卷三其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	3	周易卷三其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	4	周易卷三其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	5	周易卷三其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	6	周易卷三其六	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	7	周易卷三其七	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
292	8	周易卷三其八	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	1	周易卷四其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	2	周易卷四其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
293	3	周易卷四其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	4	周易卷四其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	5	周易卷四其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	6	周易卷四其六	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	7	周易卷四其七	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
293	8	周易卷四其八	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	1	四民月令卷一·一月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	2	四民月令卷一·二月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	3	四民月令卷一·三月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	4	四民月令卷一·四月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	5	四民月令卷一·五月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
294	6	四民月令卷一·六月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	1	四民月令卷二·七月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	2	四民月令卷二·八月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	3	四民月令卷二·九月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	4	四民月令卷二·十月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	5	四民月令卷二·十一月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
295	6	四民月令卷二·十二月	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
296	1	渤海地理其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
296	2	渤海地理其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
296	3	渤海地理其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
296	4	渤海地理其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
296	5	渤海地理其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
297	1	渤海大族其一	0	8	100	100	11	1	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8021	1	0	20
297	2	渤海大族其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
297	3	渤海大族其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
297	4	渤海大族其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
297	5	渤海大族其五	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
298	1	渤海风俗其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
298	2	渤海风俗其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
298	3	渤海风俗其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
298	4	渤海风俗其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
299	1	渤海风物其一	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
299	2	渤海风物其二	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
299	3	渤海风物其三	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
299	4	渤海风物其四	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	1	大祚荣	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	2	大武艺	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	3	大钦茂	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	4	张文休	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	5	乌世勋	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
300	6	贺延芳	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
301	1	岭南双侠	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
301	2	“毒妖”鬼臼	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
301	3	“裂风老”华林	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
301	4	别雁知春	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
301	5	“七窍玲珑”岑清秋	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
302	1	“凌波不竞”闵沧阳	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
302	2	“点石手”温沐火	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
302	3	“童心翁”胡不易	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
302	4	桃婆婆	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
302	5	钟无道	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	1	洞天福地岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	2	经首道源岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	3	蓬莱岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	4	侠客岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	5	鬼山岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
303	6	巨鳌岛	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
304	1	天圆地方阁	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
304	2	大衍盘丝洞	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
304	3	碧海清音池	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
304	4	泥兰果树	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
304	5	经首道源奇阵	0	8	100	1	11	1	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8022	1	0	20
304	6	悟剑谷	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
305	1	醉肠鱼汤	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
305	2	醉螺	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
305	3	佛手观音莲	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
305	4	木瓜炖雪蛤	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	3	5	9773	3	0	0	0	0	0	0	5	8026	1	0	20
305	5	鳗面与虾圆	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
305	6	生滚海鲜粥	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
305	7	椒盐爬虾	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
305	8	五味旋龟汤	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	5	5	9773	5	0	0	0	0	0	0	5	8024	1	0	20
306	1	“海天锁”尹无乾	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
306	2	“不老神翁”康杖石	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
306	3	“天剑”方娥孙	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
306	4	“帆上雪”康雪折	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
306	5	“小天剑”方苍玉	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
306	6	“千变灵手”尹斐觉	0	8	100	100	11	100	0	0	0	0	-1	300	80	5	9772	10	5	9773	10	0	0	0	0	0	0	5	8025	1	0	20
