ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName	CostVigor
197	8	纯阳绝尘画像			8	15						15	11	10					0					
198	1	赵公长孙无忌			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
198	2	赵郡王李孝恭			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
198	3	莱公杜如晦			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
198	4	郑公魏征			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
198	5	梁公房玄龄			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
198	6	申公高士廉			8	88					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
198	7	鄂公尉迟敬德			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
198	8	卫公李靖			8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
199	1	宋公萧瑀			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
199	2	褒公段志玄			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
199	3	夔公刘弘基			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
199	4	蒋公屈突通			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
199	5	郧公殷开山			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
199	6	谯公柴绍			8	88					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
199	7	邳公长孙顺德			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
199	8	郧公张亮			8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
200	1	陈公侯君集			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
200	2	郯公张公谨			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
200	3	卢公程知节			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
200	4	永兴公虞世南			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
200	5	渝公刘政会			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
200	6	莒公唐俭			8	88					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
200	7	英公李世绩			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
200	8	胡公秦叔宝			8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
201	1	饮马长城窟行	4291		8	88						1000	11	10					0					
202	1	元日			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
202	2	执契静三边			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
202	3	重幸武功			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
202	4	赋秋日悬清光赐房玄龄			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
203	1	代悲白头翁	4292		8	88						1000	11	10					0					
204	1	春秋繁露			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
204	2	文心雕龙			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
204	3	世说新语			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
204	4	李卫公兵法			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
204	5	论衡			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
204	6	博物志			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
205	1	大唐西域记上	4504		8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
205	2	大唐西域记下	4505		8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
205	3	长安古意	4506		8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
205	4	阳春歌	4507		8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
206	1	穆玄英武器篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
206	2	穆玄英剑谱篇·上部			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
206	3	穆玄英剑谱篇·下部			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
206	4	穆玄英坐骑篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
207	1	张桎辕武功篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
207	2	张桎辕兵法篇·一			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
207	3	张桎辕兵法篇·二			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
207	4	张桎辕武器篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
208	1	可人武功篇·一			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
208	2	可人武功篇·二			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
208	3	可人武器篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
208	4	可人菜谱篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
209	1	陶寒亭秘闻·一			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
209	2	陶寒亭秘闻·二			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
209	3	陶寒亭秘闻·三			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
209	4	陶寒亭武器篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
210	1	肖药儿秘闻篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
210	2	肖药儿武器篇·上			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
210	3	肖药儿武器篇·下			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
210	4	肖药儿坐骑篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
211	1	莫雨稻香村往事篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
211	2	莫雨宝甲篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
211	3	莫雨武器篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
211	4	莫雨宠物篇			8	90						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
212	1	有情世界			8	90						1000	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
212	2	剑的心			8	90						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
212	3	阳宝哥小传			8	90						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
212	4	鸦碎碎念			8	90						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
212	5	珞山传			8	90						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
212	6	乐冬传			8	90					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
212	7	香菜菜传			8	90						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
212	8	星空随笔			8	90						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
213	1	李家征天下			8	20						15	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
213	2	秦王破虎牢			8	20						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
213	3	百年洗礼			8	20						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
213	4	雁门雄关			8	20						15	11	10					0	355	1		scripts\skill\生活技能\书籍\阅读教学.lua	
213	5	雁门关之变			8	20						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
213	6	血手凤凰燕忘情			8	20					1500	15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
213	7	九霄孤狼风夜北			8	20						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
213	8	笑面阎王宋森雪			8	20						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
214	1	烈马银枪薛直·上			8	25						15	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
214	2	烈马银枪薛直·下			8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
214	3	红衣佛爷王不空·上			8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
214	4	红衣佛爷王不空·下			8	25						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
214	5	百步流星申屠远·上			8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
214	6	百步流星申屠远·下			8	25					1500	15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
214	7	潋艳刀燕忆眉·上			8	25						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
214	8	潋艳刀燕忆眉·下			8	25						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
215	1	龙城飞蛾	5015		8	85						1000	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
215	2	杏花酒韵·壹	5016		8	85						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
215	3	杏花酒韵·贰	5017		8	85						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
215	4	晋王祠·壹	5018		8	85						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
215	5	大乱局	5019		8	85						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
215	6	武周遗祸	5020		8	85					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
215	7	庙堂远江湖·壹	5021		8	85						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
215	8	庙堂远江湖·贰	5022		8	85						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
216	1	李卫公问对之一	5023		8	25						15	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
216	2	李卫公问对之二	5024		8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
216	3	李卫公问对之三	5025		8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
216	4	李卫公问对之四	5026		8	25						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
216	5	李卫公问对之五	5027		8	25						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
216	6	李卫公问对之六	5028		8	25					1500	15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
216	7	李卫公问对之七	5029		8	25						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
216	8	李卫公问对之八	5030		8	25						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
217	1	苍云铁麟画像			8	15						15	11	10					0					
217	2	苍云炎华画像			8	15						15	11	10					0					
217	3	苍云劫天画像			8	15						15	11	10					0					
217	4	苍云霜暮画像			8	15						15	11	10					0					
217	5	天策金戈画像			8	15						15	11	10					0					
217	6	藏剑俊少画像			8	15						15	11	10					0					
217	7	五毒玉郎画像			8	15						15	11	10					0					
217	8	霸刀姣童画像			8	15						15	11	10					0					
218	1	奇材异录其一			8	15						15	11	10					0				scripts\skill\生活技能\书籍\三尺青锋_书籍.lua	
218	2	奇材异录其二			8	15						15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
218	3	奇材异录其三			8	15						15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
218	4	奇材异录其四			8	15						15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
218	5	奇材异录其五			8	15						15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
219	1	故人之约·上			8	15						15	11	10					0					
219	2	故人之约·下			8	15						15	11	10					0					
220	1	长歌琢诗画像			8	15						15	11	10										
220	2	长歌挽琴画像			8	15						15	11	10										
220	3	长歌儒风画像			8	15						15	11	10										
220	4	长歌雅袂画像			8	15						15	11	10					0					
220	5	唐门暗卫画像			8	15						15	11	10					0					
220	6	霸刀名少画像			8	15						15	11	10					0					
220	7	霸刀名秀画像			8	15						15	11	10					0					
220	8	霸刀金钗画像			8	15						15	11	10					0					
221	1	士冠礼节选	5760		8	95						1200	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
221	2	士昏礼节选	5761		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
221	3	士相见礼节选	5762		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
221	4	乡饮酒礼节选	5763		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
221	5	乡射礼节选	5764		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
221	6	燕礼节选	5765		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
221	7	大射仪节选	5766		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
221	8	聘礼节选	5767		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
222	1	起源上	5768		8	95						1200	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
222	2	起源下	5769		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
222	3	神祇崇拜	5770		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
222	4	内部构成	5771		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
222	5	东海来客上	5772		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
222	6	东海来客中	5773		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
222	7	东海来客下	5774		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
222	8	地上生活	5775		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
223	1	清凉山略传其一	5776		8	95						1200	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
223	2	清凉山略传其二	5777		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
223	3	清凉山略传其三	5778		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
223	4	清凉山略传其四	5779		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
223	5	清凉山略传其五	5780		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
223	6	清凉山略传其六	5781		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
223	7	清凉山略传其七	5782		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
223	8	清凉山略传其八	5783		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
224	1	匈奴列传其一	5784		8	95						1200	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
224	2	匈奴列传其二	5785		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
224	3	匈奴列传其三	5786		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
224	4	匈奴列传其四	5787		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
224	5	匈奴列传其五	5788		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
224	6	匈奴列传其六	5789		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
224	7	匈奴列传其七	5790		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
224	8	匈奴列传其八	5791		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
225	1	琴声十六法卷一	5792		8	95						1200	11	10					0	352	1		scripts/achievement/NewAchievementForClient.lua	
225	2	琴声十六法卷二	5793		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
225	3	琴声十六法卷三	5794		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
225	4	琴声十六法卷四	5795		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
225	5	琴声十六法卷五	5796		8	95						1200	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
225	6	琴声十六法卷六	5797		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
225	7	琴声十六法卷七	5798		8	95						1200	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
225	8	琴声十六法卷八	5799		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	1	击壤歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	2	卿云歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	3	越人歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	4	慷慨歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	5	龙蛇歌其一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	6	龙蛇歌其二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	7	南蒯歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
226	8	琴女歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	1	礼书其一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	2	礼书其二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	3	礼书其三			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	4	礼书其四			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	5	礼书其五			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	6	礼书其六			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
227	7	礼书其七			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	1	春晓			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	2	夜归鹿门歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	3	宿建德江			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	4	与诸子登岘山			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	5	送朱大入秦			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	6	临洞庭湖赠张丞相			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	7	过故人庄			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
228	8	留别王维			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	1	秦中寄远上人			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	2	宴梅道士山房			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	3	秋登兰山寄张五			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	4	宿桐庐江寄广陵旧游			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	5	宿业师山房期丁大不至			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	6	岁暮归南山			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	7	夏日南亭怀辛大			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
229	8	早寒有怀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	1	咏鹅			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	2	易水送别			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	3	在狱咏蝉·并序			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	4	相和歌辞·王昭君			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	5	夏日游德州赠高四			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	6	在江南赠宋五之问			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	7	晚憩田家			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
230	8	北眺舂陵			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	1	叙寄员半千			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	2	咏怀古意上裴侍郎			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	3	帝京篇			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	4	畴昔篇			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	5	艳情代郭氏答卢照邻			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	6	代女道士王灵妃赠道士李荣			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	7	途中有怀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
231	8	至分水戍			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	1	感遇诗二首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	2	赋得自君之出矣			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	3	奉和圣制喜雨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	4	和黄门卢监望秦始皇陵			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	5	登南岳事毕谒司马道士			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	6	咏史			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	7	耒阳溪夜行			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
232	8	登总持寺阁			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	1	登城楼望西山作			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	2	赠，以此篇答焉			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	3	登荆州城楼			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	4	南还湘水言怀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	5	商洛山行怀古			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	6	初发道中赠王司马兼寄诸公			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	7	归燕诗			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
233	8	南郊文武出入舒和之乐			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	1	蜀道后期			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	2	再使蜀道			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	3	岳州作二首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	4	岳州行郡竹篱			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	5	岳阳早霁南楼			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	6	巡边在河北作二首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	7	入海二首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
234	8	湘州北亭			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	1	明冰篇			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	2	少年行			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	3	太平公主山亭侍宴			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	4	奉和圣制夏日游石淙山			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	5	奉和送金城公主适西蕃应制			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	6	同赋山居七夕			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	7	扈从还洛呈侍从群官			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
235	8	幸白鹿观应制			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	1	风·其一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	2	风·其二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	3	云·其一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	4	云·其二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	5	雨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	6	雪			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	7	雾			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
236	8	露			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	1	竹			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	2	兰			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	3	松			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	4	柳			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	5	梅			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	6	菊			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	7	梨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
237	8	萍			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	1	甫田			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	2	穷劫曲			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	3	丘陵歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	4	申包胥歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	5	岁莫歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	6	五子歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	7	夏人歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
238	8	优孟歌			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	1	五帝本纪其一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	2	五帝本纪其二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	3	五帝本纪其三			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	4	五帝本纪其四			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	5	五帝本纪其五			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	6	五帝本纪其六			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	7	五帝本纪其七			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
239	8	五帝本纪其八			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	1	春晚山庄率题			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	2	还京赠别			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	3	至陈仓晓晴望京邑			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	4	陇头水			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	5	昭君怨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	6	十五夜观灯			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	7	绵州官池赠别同赋湾字			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
240	8	还赴蜀中贻示京虽游好			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
241	1	相知莫问（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
241	2	相知莫问（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
