ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID	CostVigor	ExpertiseRate
301	º—°§ÛÁÕ∑¥∫	0	4	255	255	1		183	0	0	0	0	-1	130	80	10		5	24765	1	5	24772	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25994	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		83	0
302	¡∂”¸ÀÆ÷Û”„	0	4	0	0			183	0	0	0	0	-1	266	80	60		5	30827	10	5	47494	5	5	31976	10	5	31978	10	5	31985	10									0	5	24212	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		80	94
303	»Á“‚Ω»	0	4	255	255			183	0	0	0	0	-1	82	80	40	0	5	5269	1	5	5270	1	5	974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	26231	1	1	681574	5	26232	1	1	367002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		37	0
304	’‰°§‘∆√Œ»‚	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24769	1	5	24766	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27582	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
305	’‰°§∞Àœ…≈Ã	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24770	1	5	24765	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27583	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
306	’‰°§ŒÂ∫ÓˆÎ	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24771	1	5	24768	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27584	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
307	’‰°§ø˚ª®—º	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24772	1	5	24767	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27585	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
308	’‰°§’‰÷ÈÀÒ	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24769	1	5	24766	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27586	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
309	’‰°§‘ß—Ïº¶	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24771	1	5	24768	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27587	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
310	’‰°§Ω»ÈÀ÷	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24772	1	5	24767	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27588	3	5	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
311	’‰°§∞À±¶¡˙¿∫	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24770	1	5	24765	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27589	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
312	’‰°§πª®Ω‘Ê	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24769	1	5	24766	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27590	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
313	’‰°§∑ÔªÀ”„≥·	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24770	1	5	24765	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27591	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
314	ÀÆæß‹Ω»ÿ»‚	0	4	255	255	1		183	0	0	0	0	-1	66	80	50		5	24518	5	5	24516	20	5	24517	20	5	27605	10	0	0	0	0	0	0	0	0	0	0	0	0	5	27604	4	6	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		40	0
315	’‰°§”ÛÀø’Ù»‚∏‚	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24772	1	5	24767	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27954	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
316	’‰°§Ã·…ÒÃ¿	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24771	1	5	24768	1	5	27604	4	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27955	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
317	ÀÆæß‹Ω»ÿ—Á	0	4	255	255	1		183	0	0	0	0	-1	100	80	60		5	24770	2	5	24766	2	5	27604	4	5	1829	5	0	0	0	0	0	0	0	0	0	0	0	0	5	27956	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		60	0
318	÷ÿ÷∆°§’‰÷ÈÀÒ	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24769	1	5	24766	1	5	27604	4	5	3165	5	5	28846	5	0	0	0	0	0	0	0	0	0	5	28847	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
319	÷ÿ÷∆°§ø˚ª®—º	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24772	1	5	24767	1	5	27604	4	5	3165	5	5	28846	5	0	0	0	0	0	0	0	0	0	5	28848	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
320	÷ÿ÷∆°§∞Àœ…≈Ã	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24770	1	5	24765	1	5	27604	4	5	3165	5	5	28846	5	0	0	0	0	0	0	0	0	0	5	28849	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
321	÷ÿ÷∆°§‘∆√Œ»‚	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24769	1	5	24766	1	5	27604	4	5	3165	5	5	28846	5	0	0	0	0	0	0	0	0	0	5	28850	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
322	÷ÿ÷∆°§ŒÂ∫ÓˆÎ	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24771	1	5	24768	1	5	27604	4	5	3165	5	5	28846	5	0	0	0	0	0	0	0	0	0	5	28851	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
323	÷ÿ÷∆°§πª®Ω‘Ê	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24769	1	5	24766	1	5	27604	4	5	3165	5	5	28846	5										5	28852	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
324	÷ÿ÷∆°§∑ÔªÀ”„≥·	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24770	1	5	24765	1	5	27604	4	5	3165	5	5	28846	5										5	28853	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
325	÷ÿ÷∆°§∞À±¶¡˙¿∫	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24770	1	5	24765	1	5	27604	4	5	3165	5	5	28846	5										5	28854	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
326	÷ÿ÷∆°§”ÛÀø’Ù»‚∏‚	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24772	1	5	24767	1	5	27604	4	5	3165	5	5	28846	5										5	28855	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
327	÷ÿ÷∆°§Ã·…ÒÃ¿	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24771	1	5	24768	1	5	27604	4	5	24766	1	5	28846	5										5	28856	5	7	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
328	∑Ã¯«Ω	0	4	0	0	1		183	0	0	0	0	-1	150	80	10		5	30854	1	5	30682	15	5	47495	3	5	31976	10	5	31967	10										5	31012	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
329	◊™…Ò≤Õ	0	4	0	0			183	0	0	0	0	-1	100	80	10		5	30823	5	5	30826	5	5	47494	1	5	31974	5	5	31968	10										5	31013	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
330	∑ÓÃÏ°§À·≤À”„	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30827	15	5	47493	3	5	31985	10	5	31969	10										5	36825	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
331	∑ÓÃÏ°§∫Ï…’≈≈π«	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30826	15	5	47495	3	5	31976	10	5	31970	10										5	36826	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
332	∑ÓÃÏ°§∞◊»‚—™≥¶	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30825	15	5	47494	3	5	31985	10	5	31978	10										5	36827	2	3	996147	5	2302	1	1	52429																																scripts/Craft/Include/Event.lua		75	99
333	∑ÓÃÏ°§∫Ï…’ø€»‚	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30824	15	5	47493	3	5	31978	10	5	31975	10										5	36828	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
334	∑ÓÃÏ°§Ã´∫Û±˝	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30823	15	5	47495	3	5	31973	10	5	30829	10										5	36829	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
335	∑ÓÃÏ°§π‡Ã¿∞¸	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30823	15	5	47494	3	5	31973	10	5	31977	10										5	36830	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
336	∑ÓÃÏ°§π«»‚œ‡¡¨	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30826	15	5	47493	3	5	31974	10	5	31976	10										5	36831	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
337	∑ÓÃÏ°§’®Ω¥√Ê	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30682	15	5	47495	3	5	31973	10	5	31976	10										5	36832	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
338	∑ÓÃÏ°§”„œ„»‚Àø	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30827	5	5	30826	5	5	47494	1	5	31976	5	5	31985	10										5	36833	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
339	∑ÓÃÏ°§ÀÆ÷Û»‚∆¨	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30824	5	5	30827	5	5	47493	1	5	31974	5	5	31985	10										5	36834	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
340	∑ÓÃÏ°§√´—™Õ˙	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30825	5	5	30682	5	5	47495	1	5	31978	5	5	31976	10										5	36835	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
341	∑ÓÃÏ°§¿ı◊”…’»‚	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30824	5	5	30823	5	5	47494	1	5	31976	5	5	31980	10										5	36836	2	3	996147	5	3505	1	1	52429																																scripts/Craft/Include/Event.lua		50	186
342	∑ÓÃÏ°§ºÂ±˝π˚◊”	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30823	5	5	30824	5	5	47493	1	5	31973	5	5	31968	10										5	36837	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
343	∑ÓÃÏ°§œ »‚∞¸◊”	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30823	5	5	30825	5	5	47495	1	5	31973	5	5	31969	10										5	36838	2	3	996147	5	3485	1	1	52429																																scripts/Craft/Include/Event.lua		50	186
344	∑ÓÃÏ°§∞◊÷≠¬´ΩÓ	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30826	5	5	30682	5	5	47494	1	5	31975	5	5	31970	10										5	36839	2	3	996147	5	3236	1	1	52429																																scripts/Craft/Include/Event.lua		50	186
345	∑ÓÃÏ°§‘”ÀÈ√Ê	0	4	0	0			183	0	0	0	0	-1	100	80	30		5	30682	5	5	30827	5	5	47493	1	5	31976	5	5	31973	10										5	36840	2	3	996147	5	2292	1	1	52429																																scripts/Craft/Include/Event.lua		50	186
346	∑ÓÃÏ°§∆§µ∞ ›»‚÷‡	0	4	0	0	1		183	0	0	0	0	-1	150	80	20		5	30853	1	5	30824	15	5	47495	3	5	31977	10	5	30829	10										5	36841	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
347	∑ÓÃÏ°§‘”Ωı”„«Ú÷‡	0	4	0	0	1		183	0	0	0	0	-1	150	80	20		5	30853	1	5	30827	15	5	47494	3	5	31978	10	5	31984	10										5	36842	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
348	∑ÓÃÏ°§”„∆¨…∞π¯÷‡	0	4	0	0	1		183	0	0	0	0	-1	150	80	20		5	30853	1	5	30827	15	5	47493	3	5	31976	10	5	31969	10										5	36843	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
349	∑ÓÃÏ°§»˝œ ÷‡	0	4	0	0	1		183	0	0	0	0	-1	150	80	20		5	30853	1	5	30682	15	5	47495	3	5	31969	10	5	31977	10										5	36844	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
350	∑ÓÃÏ°§œÃπ«÷‡	0	4	0	0	1		183	0	0	0	0	-1	150	80	20		5	30853	1	5	30826	15	5	47494	3	5	31974	10	5	31982	10										5	36845	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
351	∑ÓÃÏ°§π±ÕËÃ¿	0	4	0	0			183	0	0	0	0	-1	100	80	20		5	30823	5	5	30827	5	5	47493	1	5	31973	5	5	31983	10										5	36846	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
352	∑ÓÃÏ°§‘”ÀÈÃ¿	0	4	0	0			183	0	0	0	0	-1	100	80	20		5	30682	5	5	30823	5	5	47495	1	5	31976	5	5	31984	10										5	36847	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
353	∑ÓÃÏ°§”„Õ∑∂π∏ØÃ¿	0	4	0	0			183	0	0	0	0	-1	100	80	20		5	30827	5	5	30823	5	5	47494	1	5	31977	5	5	31984	10										5	36848	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
354	∑ÓÃÏ°§»˝œ Ã¿	0	4	0	0			183	0	0	0	0	-1	100	80	20		5	30824	5	5	30826	5	5	47493	1	5	31968	5	5	31967	10										5	36849	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
355	∑ÓÃÏ°§¿œªπ«Ã¿	0	4	0	0			183	0	0	0	0	-1	100	80	20		5	30826	5	5	30825	5	5	47495	1	5	31974	5	5	31968	10										5	36850	2	3	1048576																																					scripts/Craft/Include/Event.lua		50	186
356	œÃ”„	0	4	0	0			183	0	0	0	0	-1	100	80	40		5	30827	10	5	31976	10																			5	20971	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	51
357	¿±Ω¥»‚∆¨	0	4	0	0			183	0	0	0	0	-1	40	80	40		5	30824	4	5	31985	1	5	31976	1																5	11521	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	51
358	»Á“‚Ω»	0	4	0	0			183	0	0	0	0	-1	74	80	40		5	5269	2	5	5270	2	5	31976	2																5	26231	1	1	681574	5	26232	1	1	367002																																scripts/Craft/Include/Event.lua		37	51
359	œ∑∑ÔΩ»	0	4	0	0			183	0	0	0	0	-1	74	80	40		5	5269	1	5	5270	1	5	31976	1																5	5232	2	3	681574	5	5231	1	1	367002																																scripts/Craft/Include/Event.lua		37	51
360	≈Ã¡˙Ω»	0	4	0	0			183	0	0	0	0	-1	74	80	40		5	5269	1	5	5270	1	5	31976	1																5	5230	2	3	681574	5	5229	1	1	367002																																scripts/Craft/Include/Event.lua		37	51
361	¬±¡œ	0	4	0	0			183	0	0	0	0	-1	40	80	50		5	30840	2	5	47671	6	5	30682	5	5	30825	5	5	31976	20										5	47495	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
362	Ω¥¡œ	0	4	0	0			183	0	0	0	0	-1	40	80	50		5	30840	2	5	47671	6	5	30823	5	5	30826	5	5	31985	20										5	47494	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
363	œ⁄¡œ	0	4	0	0			183	0	0	0	0	-1	40	80	50		5	30840	2	5	47671	6	5	30824	5	5	30827	5	5	30829	20										5	47493	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
364	∑ÓÃÏ°§ÀÆæß‹Ω»ÿ—Á	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47495	15	5	30823	20	5	30682	20	5	31983	20										5	36851	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
365	∑ÓÃÏ°§”Òµ—À≠º“Ã˝¬‰√∑	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47494	15	5	30824	20	5	30823	20	5	31984	20										5	36852	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
366	∑ÓÃÏ°§∂˛ ÆÀƒ«≈√˜‘¬“π	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47493	15	5	30825	20	5	30824	20	5	31967	20										5	36853	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
367	∑ÓÃÏ°§‘ß—Ïª‚’‰—Á	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47495	15	5	30826	20	5	30825	20	5	31968	20										5	36854	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
368	∑ÓÃÏ°§ ÒŒ∂∫Ê±∫—Á	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47494	15	5	30827	20	5	30826	20	5	31979	20										5	36855	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
369	∑ÓÃÏ°§∫Ë√≈—Á	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47493	15	5	30682	20	5	30827	20	5	31981	20										5	36856	1	1	996147	5	2303	1	1	52429																																scripts/Craft/Include/Event.lua		120	47
370	∑ÓÃÏ°§Õ≈‘≤—Á	0	4	0	0	1		183	0	0	0	0	-1	240	80	60		5	32014	2	5	47495	15	5	30823	20	5	30682	20	5	31971	20										5	36857	1	1	1048576																																					scripts/Craft/Include/Event.lua		120	47
371	∞ŸŒ∂—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1829	10	5	47495	5	5	30824	10	5	31973	10	5	31983	10										5	31050	1	1	996147	5	2304	1	1	52429																																scripts/Craft/Include/Event.lua		80	94
372	…Ω∫”—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1830	10	5	47494	5	5	30825	10	5	31974	10	5	31984	10										5	31051	1	1	1048576																																					scripts/Craft/Include/Event.lua		80	94
373	∫∫π¨—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1831	10	5	47493	5	5	30826	10	5	31975	10	5	31967	10										5	31052	1	1	1048576																																					scripts/Craft/Include/Event.lua		80	94
374	ƒœ…Ω—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1832	10	5	47495	5	5	30827	10	5	31976	10	5	31968	10										5	31053	1	1	1048576																																					scripts/Craft/Include/Event.lua		80	94
375	∂´∫£—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1829	10	5	47494	5	5	30682	10	5	31977	10	5	31979	10										5	31054	1	1	1048576																																					scripts/Craft/Include/Event.lua		80	94
376	»Œœ¿—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1830	10	5	47493	5	5	30823	10	5	31978	10	5	31981	10										5	31055	1	1	996147	5	2299	1	1	52429																																scripts/Craft/Include/Event.lua		80	94
377	–÷µ‹—Á	0	4	0	0			183	0	0	0	0	-1	160	80	60		5	1831	10	5	47495	5	5	30824	10	5	31985	5	5	31971	5										5	31056	1	1	996147	5	2300	1	1	52429																																scripts/Craft/Include/Event.lua		80	94
378	πÛÂ˙—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32007	10	5	47495	2	5	30825	10	5	31973	5	5	31983	5										5	31057	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	94
379	ª∂«Ï—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32008	10	5	47494	2	5	30826	10	5	31974	5	5	31984	5										5	31058	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	94
380	»˝Õ∑—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32009	10	5	47493	2	5	30827	10	5	31975	5	5	31967	5										5	31059	1	1	996147	5	2305	1	1	52429																																scripts/Craft/Include/Event.lua		50	94
381	œ¥≥æ—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32010	10	5	47495	2	5	30682	10	5	31976	5	5	31968	5										5	31060	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	94
382	”≠øÕ—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32011	10	5	47494	2	5	30823	10	5	31977	5	5	31979	5										5	31061	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	94
383	Ω·‘µ—Á	0	4	0	0			183	0	0	0	0	-1	100	80	60		5	32012	10	5	47493	2	5	30824	10	5	31978	5	5	31981	5										5	31062	1	1	1048576																																					scripts/Craft/Include/Event.lua		50	94
384	∂œ¿À°§À·≤À”„	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30827	15	5	47493	3	5	31985	10	5	31969	10										5	47638	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
385	∂œ¿À°§∫Ï…’≈≈π«	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30826	15	5	47495	3	5	31976	10	5	31970	10										5	47639	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
386	∂œ¿À°§∞◊»‚—™≥¶	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30825	15	5	47494	3	5	31985	10	5	31978	10										5	47640	2	3	996147	5	2302	1	1	52429																																scripts/Craft/Include/Event.lua		75	99
387	∂œ¿À°§∫Ï…’ø€»‚	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30824	15	5	47493	3	5	31978	10	5	31975	10										5	47641	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
388	∂œ¿À°§Ã´∫Û±˝	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30823	15	5	47495	3	5	31973	10	5	30829	10										5	47642	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
389	∂œ¿À°§π‡Ã¿∞¸	0	4	0	0	1		183	0	0	0	0	-1	150	80	30		5	30854	1	5	30823	15	5	47494	3	5	31973	10	5	31977	10										5	47643	2	3	1048576																																					scripts/Craft/Include/Event.lua		75	99
